Datetime (UTC),P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m
2023-01-15 04:00:00,0.0,0.0,0.0,0.0,0.0,7.37,5.1
2023-01-15 05:00:00,0.0,0.0,0.0,0.0,0.0,5.76,4.62
2023-01-15 06:00:00,0.0,0.0,0.0,0.0,0.0,4.94,4.34
2023-01-15 07:00:00,0.0,0.0,4.81,0.07,1.01,4.59,4.07
2023-01-15 08:00:00,16.47,0.0,31.25,0.47,7.91,4.42,4.28
2023-01-15 09:00:00,45.53,0.0,66.52,1.0,13.24,4.44,5.03
2023-01-15 10:00:00,57.18,0.0,79.85,1.2,16.61,4.4,5.45
2023-01-15 11:00:00,50.04,0.0,71.69,1.08,17.7,4.4,5.52
2023-01-15 12:00:00,61.14,0.0,84.35,1.27,16.4,4.4,5.1
2023-01-15 13:00:00,48.11,0.0,69.55,1.05,12.84,4.67,5.52
2023-01-15 14:00:00,18.74,0.0,34.24,0.51,7.35,4.86,6.14
2023-01-15 15:00:00,0.1,0.0,5.75,0.09,0.32,4.58,5.93
2023-01-15 16:00:00,0.0,0.0,0.0,0.0,0.0,4.12,5.93
2023-01-15 17:00:00,0.0,0.0,0.0,0.0,0.0,3.88,6.21
2023-01-15 18:00:00,0.0,0.0,0.0,0.0,0.0,3.6,6.21
2023-01-15 19:00:00,0.0,0.0,0.0,0.0,0.0,3.61,6.48
2023-01-15 20:00:00,0.0,0.0,0.0,0.0,0.0,3.36,6.0
2023-01-15 21:00:00,0.0,0.0,0.0,0.0,0.0,3.33,5.79
2023-01-15 22:00:00,0.0,0.0,0.0,0.0,0.0,3.06,5.45
2023-01-15 23:00:00,0.0,0.0,0.0,0.0,0.0,2.82,5.1
2023-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,2.65,4.83
2023-01-16 01:00:00,0.0,0.0,0.0,0.0,0.0,2.57,4.62
2023-01-16 02:00:00,0.0,0.0,0.0,0.0,0.0,2.48,4.55
2023-01-16 03:00:00,0.0,0.0,0.0,0.0,0.0,2.53,4.48
2023-01-16 04:00:00,0.0,0.0,0.0,0.0,0.0,2.4,4.34
2023-01-16 05:00:00,0.0,0.0,0.0,0.0,0.0,2.54,4.14
2023-01-16 06:00:00,0.0,0.0,0.0,0.0,0.0,2.21,3.86
2023-01-16 07:00:00,0.8,0.0,7.36,0.11,1.12,2.11,3.79
2023-01-16 08:00:00,29.28,0.0,46.95,0.71,8.04,2.29,3.86
2023-01-16 09:00:00,61.04,0.0,83.73,1.26,13.4,2.67,3.79
2023-01-16 10:00:00,95.9,0.0,122.51,1.84,16.78,3.24,4.55
2023-01-16 11:00:00,98.19,0.0,125.41,1.88,17.89,4.04,4.69
2023-01-16 12:00:00,60.92,0.0,84.26,1.27,16.6,4.78,4.48
2023-01-16 13:00:00,33.13,0.0,52.03,0.78,13.04,4.85,4.76
2023-01-16 14:00:00,26.24,0.0,43.6,0.66,7.55,4.52,5.24
2023-01-16 15:00:00,0.89,0.0,7.62,0.11,0.52,4.58,5.17
2023-01-16 16:00:00,0.0,0.0,0.0,0.0,0.0,4.37,5.45
2023-01-16 17:00:00,0.0,0.0,0.0,0.0,0.0,3.74,5.66
2023-01-16 18:00:00,0.0,0.0,0.0,0.0,0.0,3.42,5.93
2023-01-16 19:00:00,0.0,0.0,0.0,0.0,0.0,3.46,5.93
2023-01-16 20:00:00,0.0,0.0,0.0,0.0,0.0,2.92,5.66
2023-01-16 21:00:00,0.0,0.0,0.0,0.0,0.0,2.7,5.24
2023-01-16 22:00:00,0.0,0.0,0.0,0.0,0.0,2.78,5.03
2023-01-16 23:00:00,0.0,0.0,0.0,0.0,0.0,2.67,5.1
2023-01-17 00:00:00,0.0,0.0,0.0,0.0,0.0,2.59,5.66
2023-01-17 01:00:00,0.0,0.0,0.0,0.0,0.0,2.39,6.41
2023-01-17 02:00:00,0.0,0.0,0.0,0.0,0.0,1.94,6.0
2023-01-17 03:00:00,0.0,0.0,0.0,0.0,0.0,1.74,5.86
2023-01-17 04:00:00,0.0,0.0,0.0,0.0,0.0,1.62,5.79
2023-01-17 05:00:00,0.0,0.0,0.0,0.0,0.0,1.28,5.66
2023-01-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.93,5.24
2023-01-17 07:00:00,0.89,0.0,7.53,0.11,1.24,0.5,4.76
2023-01-17 08:00:00,23.28,0.0,39.32,0.59,8.18,0.27,4.34
2023-01-17 09:00:00,48.76,0.0,69.24,1.04,13.56,0.55,3.79
2023-01-17 10:00:00,66.72,0.0,89.57,1.35,16.96,1.27,4.28
2023-01-17 11:00:00,71.72,0.0,95.32,1.43,18.08,1.75,3.79
2023-01-17 12:00:00,54.31,0.0,75.97,1.14,16.8,2.06,3.38
2023-01-17 13:00:00,38.88,0.0,58.31,0.88,13.25,2.14,2.76
2023-01-17 14:00:00,21.32,0.0,37.18,0.56,7.76,2.1,2.21
2023-01-17 15:00:00,0.9,0.0,7.58,0.11,0.73,1.68,1.38
2023-01-17 16:00:00,0.0,0.0,0.0,0.0,0.0,1.12,0.48
2023-01-17 17:00:00,0.0,0.0,0.0,0.0,0.0,0.58,0.62
2023-01-17 18:00:00,0.0,0.0,0.0,0.0,0.0,-0.83,0.97
2023-01-17 19:00:00,0.0,0.0,0.0,0.0,0.0,-0.32,0.76
2023-01-17 20:00:00,0.0,0.0,0.0,0.0,0.0,-0.78,0.55
2023-01-17 21:00:00,0.0,0.0,0.0,0.0,0.0,-1.05,0.55
2023-01-17 22:00:00,0.0,0.0,0.0,0.0,0.0,-2.25,1.03
2023-01-17 23:00:00,0.0,0.0,0.0,0.0,0.0,-2.67,1.17
2023-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,-2.75,1.24
2023-01-18 01:00:00,0.0,0.0,0.0,0.0,0.0,-3.05,1.31
2023-01-18 02:00:00,0.0,0.0,0.0,0.0,0.0,-3.01,1.38
2023-01-18 03:00:00,0.0,0.0,0.0,0.0,0.0,-2.81,1.38
2023-01-18 04:00:00,0.0,0.0,0.0,0.0,0.0,-2.7,1.45
2023-01-18 05:00:00,0.0,0.0,0.0,0.0,0.0,-2.45,1.59
2023-01-18 06:00:00,0.0,0.0,0.0,0.0,0.0,-1.85,1.66
2023-01-18 07:00:00,1.0,0.0,7.71,0.12,1.37,-2.0,1.66
2023-01-18 08:00:00,15.78,0.0,29.69,0.45,8.32,-1.78,1.66
2023-01-18 09:00:00,49.91,0.0,70.22,1.06,13.72,-1.09,1.66
2023-01-18 10:00:00,57.38,0.0,78.87,1.19,17.15,-0.12,2.0
2023-01-18 11:00:00,94.33,0.0,119.8,1.8,18.28,0.45,2.14
2023-01-18 12:00:00,69.09,0.0,92.33,1.39,17.01,1.11,2.07
2023-01-18 13:00:00,46.48,0.0,66.96,1.01,13.47,1.44,1.93
2023-01-18 14:00:00,30.68,0.0,48.46,0.73,7.97,1.14,1.72
2023-01-18 15:00:00,1.95,0.0,9.63,0.14,0.94,0.23,1.79
2023-01-18 16:00:00,0.0,0.0,0.0,0.0,0.0,-0.86,1.79
2023-01-18 17:00:00,0.0,0.0,0.0,0.0,0.0,-1.8,1.79
2023-01-18 18:00:00,0.0,0.0,0.0,0.0,0.0,-2.88,1.86
2023-01-18 19:00:00,0.0,0.0,0.0,0.0,0.0,-3.73,1.79
2023-01-18 20:00:00,0.0,0.0,0.0,0.0,0.0,-4.2,2.0
2023-01-18 21:00:00,0.0,0.0,0.0,0.0,0.0,-4.33,2.28
2023-01-18 22:00:00,0.0,0.0,0.0,0.0,0.0,-4.04,2.62
2023-01-18 23:00:00,0.0,0.0,0.0,0.0,0.0,-3.39,2.9
2023-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,-2.84,3.17
2023-01-19 01:00:00,0.0,0.0,0.0,0.0,0.0,-2.65,3.24
2023-01-19 02:00:00,0.0,0.0,0.0,0.0,0.0,-2.55,3.31
2023-01-19 03:00:00,0.0,0.0,0.0,0.0,0.0,-2.37,3.52
2023-01-19 04:00:00,0.0,0.0,0.0,0.0,0.0,-2.07,3.72
2023-01-19 05:00:00,0.0,0.0,0.0,0.0,0.0,-1.83,3.79
2023-01-19 06:00:00,0.0,0.0,0.0,0.0,0.0,-1.72,4.0
2023-01-19 07:00:00,0.89,0.0,7.49,0.11,1.5,-1.31,4.0
2023-01-19 08:00:00,24.1,0.0,40.12,0.6,8.48,-1.08,4.34
2023-01-19 09:00:00,51.0,0.0,71.38,1.07,13.89,-0.62,5.59
2023-01-19 10:00:00,69.86,0.0,92.42,1.39,17.34,-0.15,5.86
2023-01-19 11:00:00,54.24,0.0,75.26,1.13,18.49,0.21,5.31
2023-01-19 12:00:00,44.04,0.0,63.71,0.96,17.23,0.02,4.69
2023-01-19 13:00:00,34.16,0.0,52.25,0.79,13.69,-0.26,4.21
2023-01-19 14:00:00,20.72,0.0,36.07,0.54,8.19,-0.5,3.59
2023-01-19 15:00:00,0.26,0.0,6.06,0.09,1.15,-0.68,3.79
2023-01-19 16:00:00,0.0,0.0,0.0,0.0,0.0,-0.98,3.17
2023-01-19 17:00:00,0.0,0.0,0.0,0.0,0.0,-1.05,2.69
2023-01-19 18:00:00,0.0,0.0,0.0,0.0,0.0,-1.23,2.55
2023-01-19 19:00:00,0.0,0.0,0.0,0.0,0.0,-0.91,2.62
2023-01-19 20:00:00,0.0,0.0,0.0,0.0,0.0,-0.86,2.48
2023-01-19 21:00:00,0.0,0.0,0.0,0.0,0.0,-0.83,2.34
2023-01-19 22:00:00,0.0,0.0,0.0,0.0,0.0,-0.88,2.21
2023-01-19 23:00:00,0.0,0.0,0.0,0.0,0.0,-1.13,1.93
2023-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,-1.24,1.86
2023-01-20 01:00:00,0.0,0.0,0.0,0.0,0.0,-1.09,2.0
2023-01-20 02:00:00,0.0,0.0,0.0,0.0,0.0,-1.12,2.07
2023-01-20 03:00:00,0.0,0.0,0.0,0.0,0.0,-1.23,2.0
2023-01-20 04:00:00,0.0,0.0,0.0,0.0,0.0,-1.62,1.93
2023-01-20 05:00:00,0.0,0.0,0.0,0.0,0.0,-1.86,1.86
2023-01-20 06:00:00,0.0,0.0,0.0,0.0,0.0,-2.29,1.86
2023-01-20 07:00:00,0.98,0.0,7.67,0.12,1.64,-1.72,1.52
2023-01-20 08:00:00,30.73,0.0,48.02,0.72,8.64,-1.71,1.45
2023-01-20 09:00:00,57.65,0.0,78.91,1.19,14.07,-1.0,1.72
2023-01-20 10:00:00,73.25,0.0,96.34,1.45,17.54,-0.56,1.72
2023-01-20 11:00:00,84.99,0.0,109.59,1.65,18.7,0.21,1.52
2023-01-20 12:00:00,78.32,0.0,102.54,1.54,17.45,0.85,1.38
2023-01-20 13:00:00,68.92,0.0,92.24,1.39,13.91,1.12,1.24
2023-01-20 14:00:00,28.69,0.0,46.1,0.69,8.41,1.14,1.17
2023-01-20 15:00:00,1.38,0.0,8.56,0.13,1.37,0.83,0.76
2023-01-20 16:00:00,0.0,0.0,0.0,0.0,0.0,0.56,0.14
2023-01-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.3,0.62
2023-01-20 18:00:00,0.0,0.0,0.0,0.0,0.0,-0.12,0.69
2023-01-20 19:00:00,0.0,0.0,0.0,0.0,0.0,-1.81,1.17
2023-01-20 20:00:00,0.0,0.0,0.0,0.0,0.0,-2.3,1.17
2023-01-20 21:00:00,0.0,0.0,0.0,0.0,0.0,-2.28,1.03
2023-01-20 22:00:00,0.0,0.0,0.0,0.0,0.0,-2.38,1.03
2023-01-20 23:00:00,0.0,0.0,0.0,0.0,0.0,-2.39,0.97
2023-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,-2.61,1.1
2023-01-21 01:00:00,0.0,0.0,0.0,0.0,0.0,-3.19,1.38
2023-01-21 02:00:00,0.0,0.0,0.0,0.0,0.0,-3.25,1.66
2023-01-21 03:00:00,0.0,0.0,0.0,0.0,0.0,-2.3,2.07
2023-01-21 04:00:00,0.0,0.0,0.0,0.0,0.0,-2.11,2.34
2023-01-21 05:00:00,0.0,0.0,0.0,0.0,0.0,-2.3,2.48
2023-01-21 06:00:00,0.0,0.0,0.0,0.0,0.0,-2.37,2.76
2023-01-21 07:00:00,0.46,0.0,6.51,0.1,1.79,-2.68,3.24
2023-01-21 08:00:00,13.59,0.0,26.75,0.4,8.8,-2.64,3.31
2023-01-21 09:00:00,28.26,0.0,44.94,0.68,14.26,-2.27,4.14
2023-01-21 10:00:00,47.51,0.0,67.19,1.01,17.74,-1.94,3.52
2023-01-21 11:00:00,42.25,0.0,61.35,0.92,18.92,-1.42,3.59
2023-01-21 12:00:00,43.7,0.0,63.09,0.95,17.68,-1.07,3.66
2023-01-21 13:00:00,34.15,0.0,52.16,0.78,14.14,-0.71,3.72
2023-01-21 14:00:00,15.24,0.0,29.11,0.44,8.64,-0.46,4.34
2023-01-21 15:00:00,0.0,0.0,4.46,0.07,1.59,-0.49,3.86
2023-01-21 16:00:00,0.0,0.0,0.0,0.0,0.0,-0.63,3.93
2023-01-21 17:00:00,0.0,0.0,0.0,0.0,0.0,-0.56,4.34
2023-01-21 18:00:00,0.0,0.0,0.0,0.0,0.0,-0.43,4.62
2023-01-21 19:00:00,0.0,0.0,0.0,0.0,0.0,-0.42,4.76
2023-01-21 20:00:00,0.0,0.0,0.0,0.0,0.0,-0.48,4.9
2023-01-21 21:00:00,0.0,0.0,0.0,0.0,0.0,-0.6,4.76
2023-01-21 22:00:00,0.0,0.0,0.0,0.0,0.0,-0.66,4.48
2023-01-21 23:00:00,0.0,0.0,0.0,0.0,0.0,-0.65,4.28
2023-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,-0.58,3.93
2023-01-22 01:00:00,0.0,0.0,0.0,0.0,0.0,-0.48,3.66
2023-01-22 02:00:00,0.0,0.0,0.0,0.0,0.0,-0.41,3.45
2023-01-22 03:00:00,0.0,0.0,0.0,0.0,0.0,-0.39,3.31
2023-01-22 04:00:00,0.0,0.0,0.0,0.0,0.0,-0.4,3.1
2023-01-22 05:00:00,0.0,0.0,0.0,0.0,0.0,-0.47,2.9
2023-01-22 06:00:00,0.0,0.0,0.0,0.0,0.0,-0.5,2.76
2023-01-22 07:00:00,0.0,0.0,4.06,0.06,1.94,-0.79,2.48
2023-01-22 08:00:00,21.89,0.0,37.49,0.56,8.97,-0.77,2.48
2023-01-22 09:00:00,47.32,0.0,67.37,1.01,14.45,-0.58,2.55
2023-01-22 10:00:00,58.48,0.0,79.98,1.2,17.95,-0.28,2.76
2023-01-22 11:00:00,73.4,0.0,96.57,1.45,19.15,-0.07,2.76
2023-01-22 12:00:00,61.35,0.0,83.33,1.25,17.91,0.15,2.69
2023-01-22 13:00:00,64.57,0.0,86.94,1.31,14.38,0.21,2.62
2023-01-22 14:00:00,25.19,0.0,41.69,0.63,8.87,0.32,2.76
2023-01-22 15:00:00,0.88,0.0,7.49,0.11,1.82,0.12,2.28
2023-01-22 16:00:00,0.0,0.0,0.0,0.0,0.0,-0.15,2.28
2023-01-22 17:00:00,0.0,0.0,0.0,0.0,0.0,-0.28,2.28
2023-01-22 18:00:00,0.0,0.0,0.0,0.0,0.0,-0.31,2.41
2023-01-22 19:00:00,0.0,0.0,0.0,0.0,0.0,-0.58,2.28
2023-01-22 20:00:00,0.0,0.0,0.0,0.0,0.0,-0.63,2.21
2023-01-22 21:00:00,0.0,0.0,0.0,0.0,0.0,-0.76,2.14
2023-01-22 22:00:00,0.0,0.0,0.0,0.0,0.0,-0.8,2.14
2023-01-22 23:00:00,0.0,0.0,0.0,0.0,0.0,-0.75,2.28
2023-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,-0.79,2.21
2023-01-23 01:00:00,0.0,0.0,0.0,0.0,0.0,-1.03,2.14
2023-01-23 02:00:00,0.0,0.0,0.0,0.0,0.0,-1.03,2.34
2023-01-23 03:00:00,0.0,0.0,0.0,0.0,0.0,-1.03,2.34
2023-01-23 04:00:00,0.0,0.0,0.0,0.0,0.0,-0.93,2.21
2023-01-23 05:00:00,0.0,0.0,0.0,0.0,0.0,-0.98,2.34
2023-01-23 06:00:00,0.0,0.0,0.0,0.0,0.0,-0.99,2.48
2023-01-23 07:00:00,0.46,0.0,6.55,0.1,2.1,-0.78,2.69
2023-01-23 08:00:00,25.44,0.0,41.82,0.63,9.15,-0.74,3.03
2023-01-23 09:00:00,50.0,0.0,70.35,1.06,14.65,-0.61,3.31
2023-01-23 10:00:00,56.9,0.0,78.11,1.17,18.17,-0.51,3.38
2023-01-23 11:00:00,77.08,0.0,100.45,1.51,19.38,-0.41,3.03
2023-01-23 12:00:00,62.98,0.0,85.02,1.28,18.15,-0.1,3.17
2023-01-23 13:00:00,43.51,0.0,63.17,0.95,14.62,0.09,3.03
2023-01-23 14:00:00,18.83,0.0,33.79,0.51,9.11,0.22,2.97
2023-01-23 15:00:00,0.85,0.0,7.45,0.11,2.05,0.22,3.1
2023-01-23 16:00:00,0.0,0.0,0.0,0.0,0.0,0.09,3.1
2023-01-23 17:00:00,0.0,0.0,0.0,0.0,0.0,0.06,3.45
2023-01-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.59
2023-01-23 19:00:00,0.0,0.0,0.0,0.0,0.0,-0.06,3.93
2023-01-23 20:00:00,0.0,0.0,0.0,0.0,0.0,-0.18,3.93
2023-01-23 21:00:00,0.0,0.0,0.0,0.0,0.0,-0.19,3.79
2023-01-23 22:00:00,0.0,0.0,0.0,0.0,0.0,-0.19,3.59
2023-01-23 23:00:00,0.0,0.0,0.0,0.0,0.0,-0.25,3.45
2023-01-24 00:00:00,0.0,0.0,0.0,0.0,0.0,-0.32,3.31
2023-01-24 01:00:00,0.0,0.0,0.0,0.0,0.0,-0.39,3.31
2023-01-24 02:00:00,0.0,0.0,0.0,0.0,0.0,-0.48,3.24
2023-01-24 03:00:00,0.0,0.0,0.0,0.0,0.0,-0.61,2.97
2023-01-24 04:00:00,0.0,0.0,0.0,0.0,0.0,-0.79,2.76
2023-01-24 05:00:00,0.0,0.0,0.0,0.0,0.0,-0.97,2.76
2023-01-24 06:00:00,0.0,0.0,0.0,0.0,0.0,-0.99,3.24
2023-01-24 07:00:00,1.92,0.0,9.54,0.14,2.27,-0.98,3.31
2023-01-24 08:00:00,25.49,0.0,41.86,0.63,9.34,-0.91,2.76
2023-01-24 09:00:00,43.56,0.0,63.04,0.95,14.85,-0.67,3.03
2023-01-24 10:00:00,48.86,0.0,69.1,1.04,18.39,-0.48,3.24
2023-01-24 11:00:00,79.33,0.0,102.94,1.55,19.62,-0.3,3.1
2023-01-24 12:00:00,71.95,0.0,94.96,1.43,18.4,0.0,3.17
2023-01-24 13:00:00,49.57,0.0,70.08,1.05,14.86,0.17,3.1
2023-01-24 14:00:00,22.97,0.0,38.97,0.59,9.35,0.29,3.17
2023-01-24 15:00:00,0.96,0.0,7.67,0.12,2.28,0.31,2.83
2023-01-24 16:00:00,0.0,0.0,0.0,0.0,0.0,0.11,2.48
2023-01-24 17:00:00,0.0,0.0,0.0,0.0,0.0,-0.25,2.34
2023-01-24 18:00:00,0.0,0.0,0.0,0.0,0.0,-0.23,2.28
2023-01-24 19:00:00,0.0,0.0,0.0,0.0,0.0,-1.2,2.41
2023-01-24 20:00:00,0.0,0.0,0.0,0.0,0.0,-1.27,1.86
2023-01-24 21:00:00,0.0,0.0,0.0,0.0,0.0,-1.21,2.0
2023-01-24 22:00:00,0.0,0.0,0.0,0.0,0.0,-1.08,1.66
2023-01-24 23:00:00,0.0,0.0,0.0,0.0,0.0,-1.13,1.59
2023-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,-1.16,1.52
2023-01-25 01:00:00,0.0,0.0,0.0,0.0,0.0,-1.31,1.45
2023-01-25 02:00:00,0.0,0.0,0.0,0.0,0.0,-1.39,1.31
2023-01-25 03:00:00,0.0,0.0,0.0,0.0,0.0,-1.57,1.17
2023-01-25 04:00:00,0.0,0.0,0.0,0.0,0.0,-1.88,1.24
2023-01-25 05:00:00,0.0,0.0,0.0,0.0,0.0,-2.46,1.31
2023-01-25 06:00:00,0.0,0.0,0.0,0.0,0.0,-2.49,1.45
2023-01-25 07:00:00,3.44,0.0,12.17,0.18,2.44,-2.64,0.83
2023-01-25 08:00:00,30.64,0.0,47.75,0.72,9.53,-2.76,0.83
2023-01-25 09:00:00,56.45,0.0,77.31,1.16,15.07,-2.25,0.62
2023-01-25 10:00:00,78.94,0.0,102.5,1.54,18.62,-1.33,0.48
2023-01-25 11:00:00,88.2,0.0,112.84,1.7,19.86,-0.8,0.62
2023-01-25 12:00:00,69.63,0.0,92.55,1.39,18.65,-0.38,0.76
2023-01-25 13:00:00,59.92,0.0,81.85,1.23,15.11,-0.07,0.69
2023-01-25 14:00:00,33.06,0.0,51.14,0.77,9.59,0.06,0.55
2023-01-25 15:00:00,3.2,0.0,11.86,0.18,2.52,-0.04,0.21
2023-01-25 16:00:00,0.0,0.0,0.0,0.0,0.0,-0.16,0.21
2023-01-25 17:00:00,0.0,0.0,0.0,0.0,0.0,-0.43,0.34
2023-01-25 18:00:00,0.0,0.0,0.0,0.0,0.0,-0.6,0.55
2023-01-25 19:00:00,0.0,0.0,0.0,0.0,0.0,-2.44,0.97
2023-01-25 20:00:00,0.0,0.0,0.0,0.0,0.0,-3.09,1.17
2023-01-25 21:00:00,0.0,0.0,0.0,0.0,0.0,-3.34,1.38
2023-01-25 22:00:00,0.0,0.0,0.0,0.0,0.0,-3.04,1.45
2023-01-25 23:00:00,0.0,0.0,0.0,0.0,0.0,-2.91,1.03
2023-01-26 00:00:00,0.0,0.0,0.0,0.0,0.0,-1.87,0.69
2023-01-26 01:00:00,0.0,0.0,0.0,0.0,0.0,-2.37,0.83
2023-01-26 02:00:00,0.0,0.0,0.0,0.0,0.0,-3.22,1.03
2023-01-26 03:00:00,0.0,0.0,0.0,0.0,0.0,-3.23,0.97
2023-01-26 04:00:00,0.0,0.0,0.0,0.0,0.0,-3.16,1.1
2023-01-26 05:00:00,0.0,0.0,0.0,0.0,0.0,-3.21,1.45
2023-01-26 06:00:00,0.0,0.0,0.0,0.0,0.0,-3.51,1.45
2023-01-26 07:00:00,2.61,0.0,10.7,0.16,2.62,-3.76,1.24
2023-01-26 08:00:00,23.57,0.0,39.19,0.59,9.72,-3.45,1.31
2023-01-26 09:00:00,61.37,0.0,82.43,1.24,15.28,-2.99,1.45
2023-01-26 10:00:00,89.84,0.0,113.73,1.71,18.86,-2.36,1.45
2023-01-26 11:00:00,80.16,0.0,103.48,1.55,20.11,-1.74,1.45
2023-01-26 12:00:00,81.39,0.0,104.99,1.58,18.9,-1.28,1.59
2023-01-26 13:00:00,66.03,0.0,88.27,1.33,15.37,-0.86,1.66
2023-01-26 14:00:00,32.93,0.0,50.78,0.76,9.84,-0.74,1.59
2023-01-26 15:00:00,3.11,0.0,11.68,0.18,2.76,-0.8,1.59
2023-01-26 16:00:00,0.0,0.0,0.0,0.0,0.0,-1.29,1.17
2023-01-26 17:00:00,0.0,0.0,0.0,0.0,0.0,-2.09,0.97
2023-01-26 18:00:00,0.0,0.0,0.0,0.0,0.0,-2.26,0.97
2023-01-26 19:00:00,0.0,0.0,0.0,0.0,0.0,-2.87,1.03
2023-01-26 20:00:00,0.0,0.0,0.0,0.0,0.0,-2.9,0.97
2023-01-26 21:00:00,0.0,0.0,0.0,0.0,0.0,-2.57,0.83
2023-01-26 22:00:00,0.0,0.0,0.0,0.0,0.0,-2.5,0.76
2023-01-26 23:00:00,0.0,0.0,0.0,0.0,0.0,-2.44,0.69
2023-01-27 00:00:00,0.0,0.0,0.0,0.0,0.0,-2.6,0.76
2023-01-27 01:00:00,0.0,0.0,0.0,0.0,0.0,-2.6,0.83
2023-01-27 02:00:00,0.0,0.0,0.0,0.0,0.0,-2.45,0.9
2023-01-27 03:00:00,0.0,0.0,0.0,0.0,0.0,-2.01,1.24
2023-01-27 04:00:00,0.0,0.0,0.0,0.0,0.0,-2.0,0.97
2023-01-27 05:00:00,0.0,0.0,0.0,0.0,0.0,-1.92,1.03
2023-01-27 06:00:00,0.0,0.0,0.0,0.0,0.0,-1.79,1.24
2023-01-27 07:00:00,0.49,0.0,6.6,0.1,2.8,-1.38,2.14
2023-01-27 08:00:00,12.2,0.0,25.06,0.38,9.93,-1.07,2.55
2023-01-27 09:00:00,20.62,0.0,35.93,0.54,15.51,-0.75,2.0
2023-01-27 10:00:00,39.88,0.0,58.94,0.89,19.1,-0.31,2.28
2023-01-27 11:00:00,48.62,0.0,69.06,1.04,20.37,0.28,2.83
2023-01-27 12:00:00,35.23,0.0,53.72,0.81,19.17,0.64,2.83
2023-01-27 13:00:00,31.74,0.0,49.62,0.75,15.63,0.73,2.83
2023-01-27 14:00:00,13.24,0.0,26.62,0.4,10.09,0.85,3.17
2023-01-27 15:00:00,0.02,0.0,5.48,0.08,3.0,0.72,3.1
2023-01-27 16:00:00,0.0,0.0,0.0,0.0,0.0,0.52,3.17
2023-01-27 17:00:00,0.0,0.0,0.0,0.0,0.0,0.41,3.1
2023-01-27 18:00:00,0.0,0.0,0.0,0.0,0.0,0.34,3.24
2023-01-27 19:00:00,0.0,0.0,0.0,0.0,0.0,0.19,3.31
2023-01-27 20:00:00,0.0,0.0,0.0,0.0,0.0,0.07,3.38
2023-01-27 21:00:00,0.0,0.0,0.0,0.0,0.0,-0.1,3.31
2023-01-27 22:00:00,0.0,0.0,0.0,0.0,0.0,-0.29,3.24
2023-01-27 23:00:00,0.0,0.0,0.0,0.0,0.0,-0.42,2.97
2023-01-28 00:00:00,0.0,0.0,0.0,0.0,0.0,-0.62,2.83
2023-01-28 01:00:00,0.0,0.0,0.0,0.0,0.0,-0.89,2.62
2023-01-28 02:00:00,0.0,0.0,0.0,0.0,0.0,-1.18,2.41
2023-01-28 03:00:00,0.0,0.0,0.0,0.0,0.0,-1.48,2.34
2023-01-28 04:00:00,0.0,0.0,0.0,0.0,0.0,-1.7,2.41
2023-01-28 05:00:00,0.0,0.0,0.0,0.0,0.0,-1.87,2.41
2023-01-28 06:00:00,0.0,0.0,0.0,0.0,0.0,-2.02,2.21
2023-01-28 07:00:00,2.3,0.0,10.21,0.15,2.99,-2.31,1.93
2023-01-28 08:00:00,24.54,0.0,40.48,0.61,10.14,-2.57,1.72
2023-01-28 09:00:00,45.34,0.0,64.69,0.97,15.74,-2.44,1.93
2023-01-28 10:00:00,69.36,0.0,91.53,1.38,19.35,-1.92,2.0
2023-01-28 11:00:00,80.96,0.0,104.41,1.57,20.63,-1.36,2.07
2023-01-28 12:00:00,84.88,0.0,108.78,1.63,19.43,-1.08,2.21
2023-01-28 13:00:00,64.71,0.0,86.71,1.3,15.89,-1.06,1.93
2023-01-28 14:00:00,35.17,0.0,53.32,0.8,10.35,-1.15,1.66
2023-01-28 15:00:00,4.17,0.0,13.42,0.2,3.25,-1.34,1.24
2023-01-28 16:00:00,0.0,0.0,0.0,0.0,0.0,-2.13,1.03
2023-01-28 17:00:00,0.0,0.0,0.0,0.0,0.0,-1.18,0.69
2023-01-28 18:00:00,0.0,0.0,0.0,0.0,0.0,-1.41,0.55
2023-01-28 19:00:00,0.0,0.0,0.0,0.0,0.0,-1.82,1.17
2023-01-28 20:00:00,0.0,0.0,0.0,0.0,0.0,-1.87,1.17
2023-01-28 21:00:00,0.0,0.0,0.0,0.0,0.0,-2.07,1.17
2023-01-28 22:00:00,0.0,0.0,0.0,0.0,0.0,-2.53,1.31
2023-01-28 23:00:00,0.0,0.0,0.0,0.0,0.0,-2.25,1.24
2023-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,-3.47,1.45
2023-01-29 01:00:00,0.0,0.0,0.0,0.0,0.0,-4.24,1.59
