,Unnamed: 0,temperature_2m,wind_speed_10m,wind_direction_10m,cloud_cover,shortwave_radiation,precipitation,Price (EUR/MWhe),P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Datetime (UTC),hour,day_of_week,month,is_weekend,price_lag_1h,price_lag_24h,price_lag_168h,P_lag_1h,P_lag_24h
1685,1853,10.2,4.3,95,0,0.0,0.0,108.44,10.73,17.79,17.31,0.6,4.86,10.6,1.66,2023-09-16 05:00:00,5,5,9,1,102.9,152.29,106.93,0.0,11.14
1686,1854,11.5,4.8,117,0,41.0,0.0,101.04,50.91,49.34,48.54,2.34,14.17,11.65,1.17,2023-09-16 06:00:00,6,5,9,1,108.44,130.78,99.06,10.73,55.84
1687,1855,14.2,6.0,123,0,168.0,0.0,92.03,84.01,86.06,59.67,4.31,22.99,15.15,1.38,2023-09-16 07:00:00,7,5,9,1,101.04,112.54,88.26,50.91,90.03
1688,1856,16.5,7.6,121,3,314.0,0.0,82.36,112.38,118.62,64.7,6.12,30.82,17.68,1.52,2023-09-16 08:00:00,8,5,9,1,92.03,96.7,78.08,84.01,124.15
1689,1857,18.4,8.4,130,0,450.0,0.0,68.64,132.84,142.61,66.93,7.49,37.0,19.88,1.59,2023-09-16 09:00:00,9,5,9,1,82.36,88.83,66.44,112.38,135.54
1690,1858,20.7,9.8,144,30,557.0,0.0,54.62,143.62,155.36,68.25,8.29,40.75,21.67,1.66,2023-09-16 10:00:00,10,5,9,1,68.64,78.67,33.15,132.84,153.52
1691,1859,22.6,9.9,136,0,611.0,0.0,34.32,143.18,156.31,67.96,8.44,41.43,22.94,1.72,2023-09-16 11:00:00,11,5,9,1,54.62,69.57,18.37,143.62,153.16
1692,1860,23.8,9.4,148,0,637.0,0.0,38.25,132.1,145.98,66.29,7.94,38.91,23.83,1.72,2023-09-16 12:00:00,12,5,9,1,34.32,73.89,24.05,143.18,154.78
1693,1861,24.6,8.3,162,0,604.0,0.0,68.42,111.67,124.26,63.94,6.81,33.65,24.39,1.52,2023-09-16 13:00:00,13,5,9,1,38.25,82.53,51.32,132.1,150.64
1694,1862,24.9,6.8,177,56,501.0,0.0,84.68,85.11,90.59,62.54,5.08,26.43,24.66,1.24,2023-09-16 14:00:00,14,5,9,1,68.42,93.36,79.54,111.67,117.89
1695,1863,24.6,4.8,222,5,367.0,0.0,104.34,54.23,58.34,51.62,3.23,17.95,24.62,1.1,2023-09-16 15:00:00,15,5,9,1,84.68,113.4,100.6,85.11,61.45
1696,1864,23.9,3.9,248,100,242.0,0.0,134.86,24.01,23.04,35.24,1.27,8.79,24.29,0.9,2023-09-16 16:00:00,16,5,9,1,104.34,157.11,123.58,54.23,25.33
1709,1877,14.5,4.1,128,54,0.0,0.0,101.77,10.4,2.39,23.07,0.38,4.62,14.35,1.17,2023-09-17 05:00:00,5,6,9,1,98.84,108.44,98.39,0.0,10.73
1710,1878,14.7,4.4,125,85,35.0,0.0,93.16,45.18,24.29,56.57,1.67,13.92,14.89,1.1,2023-09-17 06:00:00,6,6,9,1,101.77,101.04,93.77,10.4,50.91
1711,1879,17.2,3.8,131,84,157.0,0.0,79.23,84.68,51.82,84.87,3.42,22.73,17.92,1.24,2023-09-17 07:00:00,7,6,9,1,93.16,92.03,83.49,45.18,84.01
1712,1880,18.7,7.1,139,88,242.0,0.0,64.07,109.23,79.94,91.8,4.99,30.53,20.82,1.79,2023-09-17 08:00:00,8,6,9,1,79.23,82.36,56.51,84.68,112.38
1713,1881,20.3,6.9,141,51,344.0,0.0,40.7,122.79,88.34,99.18,5.65,36.67,22.73,2.41,2023-09-17 09:00:00,9,6,9,1,64.07,68.64,28.71,109.23,132.84
1714,1882,22.2,8.9,153,32,455.0,0.0,23.19,136.69,95.86,108.95,6.29,40.38,23.93,2.76,2023-09-17 10:00:00,10,6,9,1,40.7,54.62,17.31,122.79,143.62
1715,1883,24.2,8.9,166,0,600.0,0.0,11.74,127.97,121.08,79.6,7.1,41.04,24.89,3.03,2023-09-17 11:00:00,11,6,9,1,23.19,34.32,7.31,136.69,143.18
1716,1884,25.5,10.9,174,8,588.0,0.0,11.65,124.98,111.21,86.47,6.78,38.51,25.69,3.1,2023-09-17 12:00:00,12,6,9,1,11.74,38.25,7.94,127.97,132.1
1717,1885,26.3,12.6,185,7,509.0,0.0,36.32,111.79,107.41,78.42,6.45,33.27,26.15,3.03,2023-09-17 13:00:00,13,6,9,1,11.65,68.42,28.9,124.98,111.67
1718,1886,26.2,13.1,196,47,408.0,0.0,70.27,79.52,80.98,63.89,4.8,26.05,26.45,3.03,2023-09-17 14:00:00,14,6,9,1,36.32,84.68,73.74,111.79,85.11
1719,1887,25.7,12.6,185,47,343.0,0.0,97.83,51.63,48.57,55.13,2.98,17.58,26.3,2.76,2023-09-17 15:00:00,15,6,9,1,70.27,104.34,99.36,79.52,54.23
1720,1888,25.0,7.6,183,100,228.0,0.0,117.91,21.48,17.88,34.5,1.13,8.43,25.76,2.0,2023-09-17 16:00:00,16,6,9,1,97.83,134.86,124.26,51.63,24.01
1733,1901,16.8,7.1,131,94,0.0,0.1,130.52,7.87,12.06,16.38,0.51,4.38,16.85,2.55,2023-09-18 05:00:00,5,0,9,0,105.22,101.77,165.02,0.0,10.4
1734,1902,17.0,5.8,150,100,17.0,0.0,121.28,36.78,16.04,51.42,1.33,13.67,17.69,2.9,2023-09-18 06:00:00,6,0,9,0,130.52,93.16,132.88,7.87,45.18
1735,1903,17.8,7.9,150,100,91.0,0.0,105.42,71.63,13.22,94.38,1.94,22.46,19.55,3.03,2023-09-18 07:00:00,7,0,9,0,121.28,79.23,115.7,36.78,84.68
1736,1904,19.1,9.0,185,100,151.0,0.0,91.32,119.81,37.15,134.48,3.74,30.23,20.51,3.24,2023-09-18 08:00:00,8,0,9,0,105.42,64.07,98.44,71.63,109.23
1737,1905,20.3,18.4,211,100,262.0,0.0,77.03,165.83,27.56,195.13,4.24,36.33,22.05,4.48,2023-09-18 09:00:00,9,0,9,0,91.32,40.7,90.03,119.81,122.79
1738,1906,21.1,21.9,226,100,294.0,0.0,67.02,216.48,10.52,268.28,4.43,40.01,22.75,5.1,2023-09-18 10:00:00,10,0,9,0,77.03,23.19,87.59,165.83,136.69
1739,1907,21.7,18.8,225,100,394.0,0.0,49.98,171.85,4.3,220.26,3.4,40.64,23.15,5.17,2023-09-18 11:00:00,11,0,9,0,67.02,11.74,86.18,216.48,127.97
1740,1908,21.0,14.6,218,100,239.0,0.0,54.73,108.66,1.25,147.42,2.18,38.11,23.01,4.9,2023-09-18 12:00:00,12,0,9,0,49.98,11.65,91.6,171.85,124.98
1741,1909,21.0,17.1,222,100,235.0,0.0,73.75,95.27,2.47,130.38,2.0,32.88,22.6,4.9,2023-09-18 13:00:00,13,0,9,0,54.73,36.32,92.5,108.66,111.79
1742,1910,20.7,16.6,222,100,203.0,0.0,91.31,46.35,0.0,72.41,1.04,25.67,22.02,4.76,2023-09-18 14:00:00,14,0,9,0,73.75,70.27,99.58,95.27,79.52
1743,1911,20.6,14.1,212,100,188.0,0.0,113.54,30.78,0.0,52.5,0.75,17.21,21.35,4.21,2023-09-18 15:00:00,15,0,9,0,91.31,97.83,126.32,46.35,51.63
1744,1912,20.2,13.3,199,100,114.0,0.0,132.55,17.49,4.54,33.16,0.65,8.07,20.85,3.86,2023-09-18 16:00:00,16,0,9,0,113.54,117.91,210.78,30.78,21.48
1757,1925,13.9,13.8,242,100,0.0,0.0,102.7,9.61,2.44,22.06,0.38,4.13,14.99,4.07,2023-09-19 05:00:00,5,1,9,0,76.31,130.52,216.14,0.0,7.87
1758,1926,14.2,13.0,236,100,27.0,0.0,102.89,55.29,15.66,73.69,1.69,13.42,14.9,4.07,2023-09-19 06:00:00,6,1,9,0,102.7,121.28,161.34,9.61,36.78
1759,1927,14.7,17.7,257,100,78.0,0.0,81.72,110.92,20.99,133.45,2.93,22.19,15.1,4.69,2023-09-19 07:00:00,7,1,9,0,102.89,105.42,130.45,55.29,71.63
1760,1928,15.4,16.4,255,100,167.0,0.0,26.9,150.78,28.11,172.89,3.95,29.93,15.66,5.38,2023-09-19 08:00:00,8,1,9,0,81.72,91.32,115.45,110.92,119.81
1761,1929,15.8,15.6,247,100,332.0,0.0,12.52,185.13,47.81,197.17,5.43,36.0,16.29,5.31,2023-09-19 09:00:00,9,1,9,0,26.9,77.03,106.07,150.78,165.83
1762,1930,16.7,17.7,250,100,381.0,0.0,-0.52,183.45,46.99,195.59,5.4,39.64,17.21,5.66,2023-09-19 10:00:00,10,1,9,0,12.52,67.02,102.54,185.13,216.48
1763,1931,17.3,20.5,248,100,467.0,0.0,-0.85,166.79,37.14,184.22,4.7,40.25,17.72,5.79,2023-09-19 11:00:00,11,1,9,0,-0.52,49.98,100.32,183.45,171.85
1764,1932,17.5,19.7,239,100,513.0,0.0,-1.91,138.92,21.08,164.8,3.52,37.71,18.07,6.0,2023-09-19 12:00:00,12,1,9,0,-0.85,54.73,100.47,166.79,108.66
1765,1933,18.4,17.4,243,70,535.0,0.0,2.65,120.37,14.07,149.21,2.92,32.48,18.18,5.72,2023-09-19 13:00:00,13,1,9,0,-1.91,73.75,104.3,138.92,95.27
1766,1934,18.0,17.7,231,100,418.0,0.0,12.02,91.91,9.65,119.93,2.24,25.29,18.4,5.72,2023-09-19 14:00:00,14,1,9,0,2.65,91.31,113.28,120.37,46.35
1767,1935,17.7,16.5,226,96,283.0,0.0,56.46,63.25,0.16,91.69,1.33,16.85,18.32,5.66,2023-09-19 15:00:00,15,1,9,0,12.02,113.54,140.69,91.91,30.78
1768,1936,17.1,14.4,217,3,227.0,0.0,96.84,23.9,4.08,41.71,0.78,7.7,18.24,4.62,2023-09-19 16:00:00,16,1,9,0,56.46,132.55,195.05,63.25,17.49
1781,1949,13.5,7.9,210,100,0.0,0.0,98.2,6.24,7.64,15.54,0.43,3.89,14.56,3.45,2023-09-20 05:00:00,5,2,9,0,86.03,102.7,138.47,0.0,9.61
1782,1950,13.3,8.3,175,100,25.0,0.0,100.28,47.08,26.41,59.32,1.97,13.17,14.77,3.45,2023-09-20 06:00:00,6,2,9,0,98.2,102.89,131.16,6.24,55.29
1783,1951,14.6,11.9,183,100,109.0,0.0,81.11,77.41,58.25,73.89,3.88,21.92,15.79,3.59,2023-09-20 07:00:00,7,2,9,0,100.28,81.72,122.8,47.08,110.92
1784,1952,16.4,15.7,196,100,191.0,0.0,21.44,130.42,55.77,133.05,4.87,29.63,17.37,4.41,2023-09-20 08:00:00,8,2,9,0,81.11,26.9,106.52,77.41,150.78
1785,1953,18.2,17.6,206,99,314.0,0.0,6.09,149.52,85.45,132.23,6.56,35.67,18.77,4.76,2023-09-20 09:00:00,9,2,9,0,21.44,12.52,97.71,130.42,185.13
1786,1954,19.4,17.9,208,96,466.0,0.0,-1.05,155.96,94.02,132.62,7.12,39.27,20.29,5.17,2023-09-20 10:00:00,10,2,9,0,6.09,-0.52,92.89,149.52,183.45
1787,1955,20.4,18.4,208,86,452.0,0.0,-1.5,147.74,105.34,115.55,7.53,39.86,21.41,5.45,2023-09-20 11:00:00,11,2,9,0,-1.05,-0.85,91.81,155.96,166.79
1788,1956,21.2,18.4,208,80,476.0,0.0,-1.32,118.49,115.25,77.25,7.43,37.32,22.25,5.24,2023-09-20 12:00:00,12,2,9,0,-1.5,-1.91,90.0,147.74,138.92
1789,1957,21.7,17.7,204,100,448.0,0.0,4.01,93.3,101.99,62.31,6.46,32.09,22.81,4.9,2023-09-20 13:00:00,13,2,9,0,-1.32,2.65,91.58,118.49,120.37
1790,1958,22.1,17.1,205,57,450.0,0.0,15.11,72.57,67.17,66.12,4.65,24.92,23.01,4.48,2023-09-20 14:00:00,14,2,9,0,4.01,12.02,97.0,93.3,91.91
1791,1959,21.7,14.2,204,19,355.0,0.0,88.69,40.74,40.98,47.09,2.88,16.48,22.82,4.21,2023-09-20 15:00:00,15,2,9,0,15.11,56.46,105.16,72.57,63.25
1792,1960,20.9,9.4,184,78,214.0,0.0,127.87,15.12,12.49,28.15,1.01,7.34,22.32,3.31,2023-09-20 16:00:00,16,2,9,0,88.69,96.84,128.6,40.74,23.9
1805,1973,10.9,4.2,121,29,0.0,0.0,119.47,4.73,8.78,12.94,0.44,3.64,12.62,2.07,2023-09-21 05:00:00,5,3,9,0,103.33,98.2,184.05,0.0,6.24
1806,1974,11.5,5.4,143,39,27.0,0.0,119.4,37.56,28.91,46.89,1.96,12.91,12.92,1.86,2023-09-21 06:00:00,6,3,9,0,119.47,100.28,159.72,4.73,47.08
1807,1975,14.2,6.1,152,82,124.0,0.0,111.08,70.94,53.84,70.36,3.73,21.65,16.42,1.66,2023-09-21 07:00:00,7,3,9,0,119.4,81.11,123.6,37.56,77.41
1808,1976,15.8,6.9,137,77,160.0,0.0,92.18,82.7,40.63,89.38,3.42,29.33,19.11,2.21,2023-09-21 08:00:00,8,3,9,0,111.08,21.44,101.96,70.94,130.42
1809,1977,16.8,7.7,143,97,236.0,0.0,83.97,110.94,49.85,114.93,4.39,35.33,20.27,2.48,2023-09-21 09:00:00,9,3,9,0,92.18,6.09,94.67,82.7,149.52
1810,1978,18.4,7.6,155,81,314.0,0.0,77.75,133.97,42.16,147.21,4.51,38.9,21.33,2.9,2023-09-21 10:00:00,10,3,9,0,83.97,-1.05,92.25,110.94,155.96
1811,1979,19.8,8.7,138,100,315.0,0.0,75.51,137.3,60.36,138.37,5.47,39.46,21.88,3.03,2023-09-21 11:00:00,11,3,9,0,77.75,-1.5,91.47,133.97,147.74
1812,1980,18.9,6.4,133,100,265.0,0.1,80.86,112.89,51.46,117.16,4.64,36.92,21.91,2.76,2023-09-21 12:00:00,12,3,9,0,75.51,-1.32,90.42,137.3,118.49
1813,1981,19.6,7.7,127,100,208.0,0.1,92.51,89.2,44.8,95.96,3.96,31.7,21.96,2.28,2023-09-21 13:00:00,13,3,9,0,80.86,4.01,93.41,112.89,93.3
1814,1982,20.0,9.7,129,100,192.0,0.0,105.68,79.26,21.56,100.98,2.73,24.54,21.92,1.45,2023-09-21 14:00:00,14,3,9,0,92.51,15.11,98.96,89.2,72.57
1815,1983,19.5,8.3,124,100,126.0,0.1,125.52,50.66,9.54,73.99,1.63,16.11,22.24,1.38,2023-09-21 15:00:00,15,3,9,0,105.68,88.69,121.2,79.26,40.74
1816,1984,19.2,5.3,118,100,121.0,0.0,179.28,13.56,4.26,28.25,0.65,6.98,22.1,1.31,2023-09-21 16:00:00,16,3,9,0,125.52,127.87,173.9,50.66,15.12
1829,1997,12.3,7.7,221,100,0.0,0.0,142.21,2.66,0.0,11.42,0.16,3.4,14.04,2.83,2023-09-22 05:00:00,5,4,9,0,117.72,119.47,152.29,0.0,4.73
1830,1998,12.5,9.4,220,100,11.0,0.0,131.93,24.94,0.0,43.6,0.63,12.66,13.93,2.76,2023-09-22 06:00:00,6,4,9,0,142.21,119.4,130.78,2.66,37.56
1831,1999,12.6,8.4,205,100,55.0,0.0,117.92,69.46,0.31,97.47,1.42,21.37,14.05,3.31,2023-09-22 07:00:00,7,4,9,0,131.93,111.08,112.54,24.94,70.94
1832,2000,13.3,9.7,211,100,126.0,0.0,100.93,93.96,1.21,125.44,1.87,29.03,14.43,4.07,2023-09-22 08:00:00,8,4,9,0,117.92,92.18,96.7,69.46,82.7
1833,2001,14.0,12.6,193,93,157.0,0.0,90.22,82.93,0.0,113.64,1.63,34.99,14.9,4.28,2023-09-22 09:00:00,9,4,9,0,100.93,83.97,88.83,93.96,110.94
1834,2002,15.1,14.7,208,92,305.0,0.0,84.45,178.98,1.94,222.81,3.32,38.53,15.02,4.28,2023-09-22 10:00:00,10,4,9,0,90.22,77.75,78.67,82.93,133.97
1835,2003,16.0,15.6,218,100,345.0,0.0,75.13,178.25,1.91,222.58,3.32,39.07,15.74,4.55,2023-09-22 11:00:00,11,4,9,0,84.45,75.51,69.57,178.98,137.3
1836,2004,16.1,14.8,206,86,305.0,0.0,75.37,157.92,3.13,198.89,3.05,36.52,16.22,4.34,2023-09-22 12:00:00,12,4,9,0,75.13,80.86,73.89,178.25,112.89
1837,2005,16.7,15.6,218,89,430.0,0.0,80.84,129.76,20.44,155.89,3.53,31.31,16.45,4.14,2023-09-22 13:00:00,13,4,9,0,75.37,92.51,82.53,157.92,89.2
1838,2006,17.0,15.3,214,76,362.0,0.0,89.06,85.0,13.76,109.58,2.44,24.16,16.87,4.28,2023-09-22 14:00:00,14,4,9,0,80.84,105.68,93.36,129.76,79.26
1839,2007,16.8,13.0,204,51,279.0,0.0,107.0,45.98,11.84,65.72,1.7,15.74,16.82,3.86,2023-09-22 15:00:00,15,4,9,0,89.06,125.52,113.4,85.0,50.66
1840,2008,16.3,11.2,184,79,195.0,0.0,142.56,12.57,3.41,26.54,0.62,6.62,16.76,3.24,2023-09-22 16:00:00,16,4,9,0,107.0,179.28,157.11,45.98,13.56
1853,2021,9.4,16.1,250,53,0.0,0.0,110.12,2.85,1.22,11.48,0.21,3.15,11.57,4.0,2023-09-23 05:00:00,5,5,9,1,99.94,142.21,108.44,0.0,2.66
1854,2022,9.6,14.5,251,63,23.0,0.0,109.51,36.22,8.61,53.99,1.23,12.4,11.59,3.72,2023-09-23 06:00:00,6,5,9,1,110.12,131.93,101.04,2.85,24.94
1855,2023,10.3,14.2,246,58,123.0,0.0,102.34,77.4,18.64,96.11,2.45,21.1,11.99,5.17,2023-09-23 07:00:00,7,5,9,1,109.51,117.92,92.03,36.22,69.46
1856,2024,11.4,15.1,245,96,188.0,0.0,86.16,100.49,36.0,110.36,3.7,28.73,12.45,5.03,2023-09-23 08:00:00,8,5,9,1,102.34,100.93,82.36,77.4,93.96
1857,2025,12.3,14.0,235,64,238.0,0.0,78.17,136.18,41.51,145.9,4.62,34.65,13.45,4.83,2023-09-23 09:00:00,9,5,9,1,86.16,90.22,68.64,100.49,82.93
1858,2026,12.8,13.0,231,100,321.0,0.0,65.85,154.29,19.49,181.69,3.82,38.15,14.47,4.55,2023-09-23 10:00:00,10,5,9,1,78.17,84.45,54.62,136.18,178.98
1859,2027,13.4,13.3,221,96,249.0,0.0,53.2,138.94,8.22,172.52,2.99,38.67,15.08,4.48,2023-09-23 11:00:00,11,5,9,1,65.85,75.13,34.32,154.29,178.25
1860,2028,13.9,13.6,233,73,297.0,0.0,43.67,139.24,2.46,177.09,2.7,36.12,15.25,4.41,2023-09-23 12:00:00,12,5,9,1,53.2,75.37,38.25,138.94,157.92
1861,2029,14.6,15.3,251,78,426.0,0.0,63.54,106.85,0.68,141.2,2.07,30.92,15.44,4.34,2023-09-23 13:00:00,13,5,9,1,43.67,80.84,68.42,139.24,129.76
1862,2030,15.1,12.2,246,79,325.0,0.0,77.23,95.17,3.49,126.35,2.05,23.78,15.51,4.21,2023-09-23 14:00:00,14,5,9,1,63.54,89.06,84.68,106.85,85.0
1863,2031,15.0,12.6,257,59,256.0,0.0,96.4,42.96,4.49,64.78,1.25,15.37,15.68,4.07,2023-09-23 15:00:00,15,5,9,1,77.23,107.0,104.34,95.17,45.98
1864,2032,14.4,9.4,247,20,175.0,0.0,126.26,11.66,3.18,25.23,0.65,6.26,15.49,3.1,2023-09-23 16:00:00,16,5,9,1,96.4,142.56,134.86,42.96,12.57
1877,2045,8.2,3.0,256,84,0.0,0.0,96.34,3.16,3.12,11.68,0.34,2.9,8.61,1.52,2023-09-24 05:00:00,5,6,9,1,95.48,110.12,101.77,0.0,2.85
1878,2046,8.8,2.1,239,80,23.0,0.0,91.2,33.0,16.15,47.18,1.62,12.15,9.24,1.17,2023-09-24 06:00:00,6,6,9,1,96.34,109.51,93.16,3.16,36.22
1879,2047,10.5,2.9,180,69,119.0,0.0,64.47,69.05,35.0,78.9,3.25,20.82,11.42,0.97,2023-09-24 07:00:00,7,6,9,1,91.2,102.34,79.23,33.0,77.4
1880,2048,12.3,2.2,180,74,251.0,0.0,22.08,86.19,72.77,73.54,5.46,28.42,12.96,1.52,2023-09-24 08:00:00,8,6,9,1,64.47,86.16,64.07,69.05,100.49
1881,2049,14.1,4.3,180,92,333.0,0.0,4.43,118.46,75.77,105.6,6.24,34.31,14.34,1.17,2023-09-24 09:00:00,9,6,9,1,22.08,78.17,40.7,86.19,136.18
1882,2050,15.2,3.1,201,82,473.0,0.0,-0.15,148.17,68.35,144.21,6.48,37.78,15.6,0.97,2023-09-24 10:00:00,10,6,9,1,4.43,65.85,23.19,118.46,154.29
1883,2051,16.0,4.0,170,73,477.0,0.0,-1.59,128.89,77.13,116.81,6.63,38.28,16.56,0.48,2023-09-24 11:00:00,11,6,9,1,-0.15,53.2,11.74,148.17,138.94
1884,2052,16.4,6.6,135,62,465.0,0.0,-1.63,135.46,62.92,136.71,6.17,35.72,17.4,0.34,2023-09-24 12:00:00,12,6,9,1,-1.59,43.67,11.65,128.89,139.24
1885,2053,17.2,6.9,137,0,515.0,0.0,2.14,110.61,48.94,119.53,5.07,30.53,18.04,0.83,2023-09-24 13:00:00,13,6,9,1,-1.63,63.54,36.32,135.46,106.85
1886,2054,17.5,6.1,130,0,479.0,0.0,20.61,68.29,42.2,77.37,4.09,23.4,18.26,0.97,2023-09-24 14:00:00,14,6,9,1,2.14,77.23,70.27,110.61,95.17
1887,2055,17.5,6.6,135,0,344.0,0.0,95.76,34.87,24.43,48.61,2.61,15.01,18.22,1.17,2023-09-24 15:00:00,15,6,9,1,20.61,96.4,97.83,68.29,42.96
1888,2056,16.6,7.0,111,0,208.0,0.0,126.77,9.38,3.42,22.04,0.8,5.9,17.87,1.17,2023-09-24 16:00:00,16,6,9,1,95.76,126.26,117.91,34.87,11.66
1901,2069,5.5,5.8,150,74,0.0,0.0,136.55,2.27,2.52,10.16,0.36,2.66,7.99,2.0,2023-09-25 05:00:00,5,0,9,0,115.07,96.34,130.52,0.0,3.16
1902,2070,6.0,5.4,138,76,22.0,0.0,132.16,28.26,22.59,39.35,2.02,11.89,7.84,1.79,2023-09-25 06:00:00,6,0,9,0,136.55,91.2,121.28,2.27,33.0
1903,2071,8.5,2.7,157,0,136.0,0.0,105.56,51.55,52.79,50.34,4.05,20.55,10.59,1.17,2023-09-25 07:00:00,7,0,9,0,132.16,64.47,105.42,28.26,69.05
1904,2072,11.2,7.4,141,0,286.0,0.0,85.83,73.54,81.0,55.57,5.87,28.12,13.24,1.59,2023-09-25 08:00:00,8,0,9,0,105.56,22.08,91.32,51.55,86.19
1905,2073,13.5,6.9,152,0,425.0,0.0,76.51,93.05,99.95,62.37,7.2,33.97,15.21,1.59,2023-09-25 09:00:00,9,0,9,0,85.83,4.43,77.03,73.54,118.46
1906,2074,15.2,9.2,141,83,523.0,0.0,67.39,101.89,110.76,63.69,7.96,37.41,16.82,1.59,2023-09-25 10:00:00,10,0,9,0,76.51,-0.15,67.02,93.05,148.17
1907,2075,17.1,7.2,143,79,581.0,0.0,62.21,101.77,110.24,64.64,8.05,37.88,18.03,1.79,2023-09-25 11:00:00,11,0,9,0,67.39,-1.59,49.98,101.89,128.89
1908,2076,18.6,8.9,133,100,588.0,0.0,65.62,90.52,99.85,61.66,7.49,35.32,18.98,2.0,2023-09-25 12:00:00,12,0,9,0,62.21,-1.63,54.73,101.77,135.46
1909,2077,19.3,11.6,144,76,534.0,0.0,83.88,73.06,78.84,59.3,6.29,30.14,19.66,2.21,2023-09-25 13:00:00,13,0,9,0,65.62,2.14,73.75,90.52,110.61
1910,2078,19.3,11.3,143,100,454.0,0.0,91.5,53.42,50.23,57.03,4.57,23.02,20.03,2.28,2023-09-25 14:00:00,14,0,9,0,83.88,20.61,91.31,73.06,68.29
1911,2079,19.1,9.2,149,100,335.0,0.0,125.46,34.02,20.71,49.7,2.57,14.64,20.0,2.14,2023-09-25 15:00:00,15,0,9,0,91.5,95.76,113.54,53.42,34.87
1912,2080,17.8,5.6,140,100,183.0,0.0,187.63,8.05,1.05,20.37,0.73,5.53,19.39,1.17,2023-09-25 16:00:00,16,0,9,0,125.46,126.77,132.55,34.02,9.38
1925,2093,5.9,0.8,207,100,0.0,0.0,266.32,1.79,0.71,9.5,0.31,2.41,11.18,0.9,2023-09-26 05:00:00,5,1,9,0,155.51,136.55,102.7,0.0,2.27
1926,2094,6.0,0.7,270,100,16.0,0.0,172.54,25.61,18.21,38.53,1.89,11.63,11.17,0.62,2023-09-26 06:00:00,6,1,9,0,266.32,132.16,102.89,1.79,28.26
1927,2095,8.4,0.8,153,54,114.0,0.0,125.72,47.83,45.93,50.47,3.84,20.27,11.15,0.21,2023-09-26 07:00:00,7,1,9,0,172.54,105.56,81.72,25.61,51.55
1928,2096,11.5,2.6,146,0,275.0,0.0,105.88,67.91,72.64,56.11,5.6,27.81,15.09,0.48,2023-09-26 08:00:00,8,1,9,0,125.72,85.83,26.9,47.83,73.54
1929,2097,14.8,3.9,146,0,409.0,0.0,97.05,83.82,92.82,59.05,6.94,33.63,17.63,0.97,2023-09-26 09:00:00,9,1,9,0,105.88,76.51,12.52,67.91,93.05
1930,2098,17.4,4.0,153,0,515.0,0.0,92.62,91.93,103.8,59.75,7.7,37.03,19.35,1.31,2023-09-26 10:00:00,10,1,9,0,97.05,67.39,-0.52,83.82,101.89
1931,2099,19.3,4.7,157,1,577.0,0.0,85.55,91.72,103.04,60.78,7.79,37.49,20.59,1.31,2023-09-26 11:00:00,11,1,9,0,92.62,62.21,-0.85,91.93,101.77
1932,2100,20.5,3.6,174,8,587.0,0.0,90.37,82.26,90.56,60.74,7.13,34.92,21.5,1.24,2023-09-26 12:00:00,12,1,9,0,85.55,65.62,-1.91,91.72,90.52
1933,2101,21.4,2.2,189,6,546.0,0.0,99.01,69.87,68.3,64.05,5.92,29.74,22.06,1.1,2023-09-26 13:00:00,13,1,9,0,90.37,83.88,2.65,82.26,73.06
1934,2102,21.7,3.6,143,0,460.0,0.0,106.33,49.68,43.0,57.67,4.3,22.64,22.33,1.03,2023-09-26 14:00:00,14,1,9,0,99.01,91.5,12.02,69.87,53.42
1935,2103,21.6,3.4,148,0,337.0,0.0,140.11,30.46,16.72,47.34,2.42,14.27,22.27,0.9,2023-09-26 15:00:00,15,1,9,0,106.33,125.46,56.46,49.68,34.02
1936,2104,20.9,1.3,146,0,192.0,0.0,187.58,8.68,0.0,21.93,0.33,5.17,21.81,0.21,2023-09-26 16:00:00,16,1,9,0,140.11,187.63,96.84,30.46,8.05
1949,2117,10.4,0.8,207,100,0.0,0.0,270.96,2.38,0.0,10.83,0.16,2.16,12.26,0.97,2023-09-27 05:00:00,5,2,9,0,146.53,266.32,98.2,0.0,1.79
1950,2118,10.2,4.1,165,100,11.0,0.0,178.7,24.04,14.83,38.08,1.82,11.37,12.32,0.83,2023-09-27 06:00:00,6,2,9,0,270.96,172.54,100.28,2.38,25.61
1951,2119,11.0,1.9,158,100,63.0,0.0,133.29,43.77,42.13,48.7,3.79,19.99,12.89,0.55,2023-09-27 07:00:00,7,2,9,0,178.7,125.72,81.11,24.04,47.83
1952,2120,13.6,3.6,127,61,193.0,0.0,110.67,62.48,68.06,54.28,5.53,27.5,17.09,0.55,2023-09-27 08:00:00,8,2,9,0,133.29,105.88,21.44,43.77,67.91
1953,2121,15.8,5.8,150,0,394.0,0.0,99.5,77.7,87.78,57.31,6.86,33.29,19.59,1.17,2023-09-27 09:00:00,9,2,9,0,110.67,97.05,6.09,62.48,83.82
1954,2122,19.2,6.4,137,0,500.0,0.0,95.18,86.03,98.31,58.76,7.62,36.66,21.23,1.86,2023-09-27 10:00:00,10,2,9,0,99.5,92.62,-1.05,77.7,91.93
1955,2123,21.3,2.1,239,100,557.0,0.0,92.88,85.84,97.79,59.55,7.72,37.09,22.5,2.28,2023-09-27 11:00:00,11,2,9,0,95.18,85.55,-1.5,86.03,91.72
