,temperature_2m,wind_speed_10m,wind_direction_10m,cloud_cover,shortwave_radiation,precipitation,Price (EUR/MWhe),P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Datetime (UTC),hour,day_of_week,month,is_weekend,price_lag_1h,price_lag_24h,price_lag_168h,P_lag_1h,P_lag_24h
1903,17.8,7.9,150,100,91.0,0.0,105.42,71.63,13.22,94.38,1.94,22.46,19.55,3.03,2023-09-18 07:00:00,7,0,9,0,121.28,79.23,115.7,36.78,84.68
1904,19.1,9.0,185,100,151.0,0.0,91.32,119.81,37.15,134.48,3.74,30.23,20.51,3.24,2023-09-18 08:00:00,8,0,9,0,105.42,64.07,98.44,71.63,109.23
1905,20.3,18.4,211,100,262.0,0.0,77.03,165.83,27.56,195.13,4.24,36.33,22.05,4.48,2023-09-18 09:00:00,9,0,9,0,91.32,40.7,90.03,119.81,122.79
1906,21.1,21.9,226,100,294.0,0.0,67.02,216.48,10.52,268.28,4.43,40.01,22.75,5.1,2023-09-18 10:00:00,10,0,9,0,77.03,23.19,87.59,165.83,136.69
1907,21.7,18.8,225,100,394.0,0.0,49.98,171.85,4.3,220.26,3.4,40.64,23.15,5.17,2023-09-18 11:00:00,11,0,9,0,67.02,11.74,86.18,216.48,127.97
1908,21.0,14.6,218,100,239.0,0.0,54.73,108.66,1.25,147.42,2.18,38.11,23.01,4.9,2023-09-18 12:00:00,12,0,9,0,49.98,11.65,91.6,171.85,124.98
1909,21.0,17.1,222,100,235.0,0.0,73.75,95.27,2.47,130.38,2.0,32.88,22.6,4.9,2023-09-18 13:00:00,13,0,9,0,54.73,36.32,92.5,108.66,111.79
1910,20.7,16.6,222,100,203.0,0.0,91.31,46.35,0.0,72.41,1.04,25.67,22.02,4.76,2023-09-18 14:00:00,14,0,9,0,73.75,70.27,99.58,95.27,79.52
1911,20.6,14.1,212,100,188.0,0.0,113.54,30.78,0.0,52.5,0.75,17.21,21.35,4.21,2023-09-18 15:00:00,15,0,9,0,91.31,97.83,126.32,46.35,51.63
1912,20.2,13.3,199,100,114.0,0.0,132.55,17.49,4.54,33.16,0.65,8.07,20.85,3.86,2023-09-18 16:00:00,16,0,9,0,113.54,117.91,210.78,30.78,21.48
1913,19.1,10.1,180,90,75.0,0.0,157.16,0.0,0.0,0.0,0.0,-1.32,20.14,3.52,2023-09-18 17:00:00,17,0,9,0,132.55,131.96,363.69,17.49,0.0
1914,17.9,5.8,173,62,5.0,0.0,131.51,0.0,0.0,0.0,0.0,0.0,19.16,3.52,2023-09-18 18:00:00,18,0,9,0,157.16,111.12,332.63,0.0,0.0
1915,16.9,9.4,184,78,0.0,0.0,109.78,0.0,0.0,0.0,0.0,0.0,18.57,4.0,2023-09-18 19:00:00,19,0,9,0,131.51,102.11,186.52,0.0,0.0
1916,17.0,10.5,186,97,0.0,0.0,94.91,0.0,0.0,0.0,0.0,0.0,18.29,4.14,2023-09-18 20:00:00,20,0,9,0,109.78,92.93,135.52,0.0,0.0
1917,17.8,11.6,196,100,0.0,0.0,80.35,0.0,0.0,0.0,0.0,0.0,18.24,4.14,2023-09-18 21:00:00,21,0,9,0,94.91,80.1,114.26,0.0,0.0
1918,17.3,14.5,215,97,0.0,0.0,25.84,0.0,0.0,0.0,0.0,0.0,18.09,4.21,2023-09-18 22:00:00,22,0,9,0,80.35,83.52,110.53,0.0,0.0
1919,16.9,18.0,244,100,0.0,0.0,21.05,0.0,0.0,0.0,0.0,0.0,17.55,4.14,2023-09-18 23:00:00,23,0,9,0,25.84,77.8,106.49,0.0,0.0
1920,16.2,13.9,245,93,0.0,0.1,16.18,0.0,0.0,0.0,0.0,0.0,17.07,4.28,2023-09-19 00:00:00,0,1,9,0,21.05,64.14,105.57,0.0,0.0
1921,15.6,13.5,245,100,0.0,0.0,15.12,0.0,0.0,0.0,0.0,0.0,16.86,4.48,2023-09-19 01:00:00,1,1,9,0,16.18,66.83,104.6,0.0,0.0
1922,15.6,13.7,252,89,0.0,0.0,15.27,0.0,0.0,0.0,0.0,0.0,16.5,4.55,2023-09-19 02:00:00,2,1,9,0,15.12,72.13,107.57,0.0,0.0
1923,14.9,11.6,248,100,0.0,0.0,24.09,0.0,0.0,0.0,0.0,0.0,16.09,4.21,2023-09-19 03:00:00,3,1,9,0,15.27,84.1,118.2,0.0,0.0
1924,14.3,14.2,249,100,0.0,0.0,76.31,0.0,0.0,0.0,0.0,0.0,15.53,4.14,2023-09-19 04:00:00,4,1,9,0,24.09,105.22,154.26,0.0,0.0
1925,13.9,13.8,242,100,0.0,0.0,102.7,9.61,2.44,22.06,0.38,4.13,14.99,4.07,2023-09-19 05:00:00,5,1,9,0,76.31,130.52,216.14,0.0,7.87
1926,14.2,13.0,236,100,27.0,0.0,102.89,55.29,15.66,73.69,1.69,13.42,14.9,4.07,2023-09-19 06:00:00,6,1,9,0,102.7,121.28,161.34,9.61,36.78
1927,14.7,17.7,257,100,78.0,0.0,81.72,110.92,20.99,133.45,2.93,22.19,15.1,4.69,2023-09-19 07:00:00,7,1,9,0,102.89,105.42,130.45,55.29,71.63
1928,15.4,16.4,255,100,167.0,0.0,26.9,150.78,28.11,172.89,3.95,29.93,15.66,5.38,2023-09-19 08:00:00,8,1,9,0,81.72,91.32,115.45,110.92,119.81
1929,15.8,15.6,247,100,332.0,0.0,12.52,185.13,47.81,197.17,5.43,36.0,16.29,5.31,2023-09-19 09:00:00,9,1,9,0,26.9,77.03,106.07,150.78,165.83
1930,16.7,17.7,250,100,381.0,0.0,-0.52,183.45,46.99,195.59,5.4,39.64,17.21,5.66,2023-09-19 10:00:00,10,1,9,0,12.52,67.02,102.54,185.13,216.48
1931,17.3,20.5,248,100,467.0,0.0,-0.85,166.79,37.14,184.22,4.7,40.25,17.72,5.79,2023-09-19 11:00:00,11,1,9,0,-0.52,49.98,100.32,183.45,171.85
1932,17.5,19.7,239,100,513.0,0.0,-1.91,138.92,21.08,164.8,3.52,37.71,18.07,6.0,2023-09-19 12:00:00,12,1,9,0,-0.85,54.73,100.47,166.79,108.66
1933,18.4,17.4,243,70,535.0,0.0,2.65,120.37,14.07,149.21,2.92,32.48,18.18,5.72,2023-09-19 13:00:00,13,1,9,0,-1.91,73.75,104.3,138.92,95.27
1934,18.0,17.7,231,100,418.0,0.0,12.02,91.91,9.65,119.93,2.24,25.29,18.4,5.72,2023-09-19 14:00:00,14,1,9,0,2.65,91.31,113.28,120.37,46.35
1935,17.7,16.5,226,96,283.0,0.0,56.46,63.25,0.16,91.69,1.33,16.85,18.32,5.66,2023-09-19 15:00:00,15,1,9,0,12.02,113.54,140.69,91.91,30.78
1936,17.1,14.4,217,3,227.0,0.0,96.84,23.9,4.08,41.71,0.78,7.7,18.24,4.62,2023-09-19 16:00:00,16,1,9,0,56.46,132.55,195.05,63.25,17.49
1937,15.9,13.0,208,100,88.0,0.0,112.01,0.0,0.0,0.0,0.0,-1.68,17.71,4.14,2023-09-19 17:00:00,17,1,9,0,96.84,157.16,261.96,23.9,0.0
1938,14.9,7.9,219,100,5.0,0.0,103.84,0.0,0.0,0.0,0.0,0.0,17.02,3.93,2023-09-19 18:00:00,18,1,9,0,112.01,131.51,204.88,0.0,0.0
1939,14.5,7.9,219,0,0.0,0.0,85.12,0.0,0.0,0.0,0.0,0.0,16.33,3.72,2023-09-19 19:00:00,19,1,9,0,103.84,109.78,150.47,0.0,0.0
1940,13.8,6.6,209,17,0.0,0.0,67.37,0.0,0.0,0.0,0.0,0.0,15.92,3.79,2023-09-19 20:00:00,20,1,9,0,85.12,94.91,123.27,0.0,0.0
1941,13.4,7.2,217,34,0.0,0.0,26.72,0.0,0.0,0.0,0.0,0.0,15.68,3.93,2023-09-19 21:00:00,21,1,9,0,67.37,80.35,104.0,0.0,0.0
1942,13.0,6.5,214,32,0.0,0.0,9.11,0.0,0.0,0.0,0.0,0.0,15.54,4.0,2023-09-19 22:00:00,22,1,9,0,26.72,25.84,102.59,0.0,0.0
1943,12.8,6.4,196,80,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,15.55,4.0,2023-09-19 23:00:00,23,1,9,0,9.11,21.05,96.21,0.0,0.0
1944,13.5,6.2,216,96,0.0,0.0,4.71,0.0,0.0,0.0,0.0,0.0,15.49,4.0,2023-09-20 00:00:00,0,2,9,0,6.92,16.18,93.94,0.0,0.0
1945,14.1,9.0,209,100,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,15.51,4.07,2023-09-20 01:00:00,1,2,9,0,4.71,15.12,91.12,0.0,0.0
1946,13.9,8.5,208,100,0.0,0.0,5.66,0.0,0.0,0.0,0.0,0.0,15.37,3.93,2023-09-20 02:00:00,2,2,9,0,4.64,15.27,91.22,0.0,0.0
1947,13.6,8.5,208,100,0.0,0.0,16.21,0.0,0.0,0.0,0.0,0.0,15.22,3.79,2023-09-20 03:00:00,3,2,9,0,5.66,24.09,96.71,0.0,0.0
1948,13.4,9.3,216,100,0.0,0.0,86.03,0.0,0.0,0.0,0.0,0.0,14.88,3.59,2023-09-20 04:00:00,4,2,9,0,16.21,76.31,120.44,0.0,0.0
1949,13.5,7.9,210,100,0.0,0.0,98.2,6.24,7.64,15.54,0.43,3.89,14.56,3.45,2023-09-20 05:00:00,5,2,9,0,86.03,102.7,138.47,0.0,9.61
1950,13.3,8.3,175,100,25.0,0.0,100.28,47.08,26.41,59.32,1.97,13.17,14.77,3.45,2023-09-20 06:00:00,6,2,9,0,98.2,102.89,131.16,6.24,55.29
1951,14.6,11.9,183,100,109.0,0.0,81.11,77.41,58.25,73.89,3.88,21.92,15.79,3.59,2023-09-20 07:00:00,7,2,9,0,100.28,81.72,122.8,47.08,110.92
1952,16.4,15.7,196,100,191.0,0.0,21.44,130.42,55.77,133.05,4.87,29.63,17.37,4.41,2023-09-20 08:00:00,8,2,9,0,81.11,26.9,106.52,77.41,150.78
1953,18.2,17.6,206,99,314.0,0.0,6.09,149.52,85.45,132.23,6.56,35.67,18.77,4.76,2023-09-20 09:00:00,9,2,9,0,21.44,12.52,97.71,130.42,185.13
1954,19.4,17.9,208,96,466.0,0.0,-1.05,155.96,94.02,132.62,7.12,39.27,20.29,5.17,2023-09-20 10:00:00,10,2,9,0,6.09,-0.52,92.89,149.52,183.45
1955,20.4,18.4,208,86,452.0,0.0,-1.5,147.74,105.34,115.55,7.53,39.86,21.41,5.45,2023-09-20 11:00:00,11,2,9,0,-1.05,-0.85,91.81,155.96,166.79
1956,21.2,18.4,208,80,476.0,0.0,-1.32,118.49,115.25,77.25,7.43,37.32,22.25,5.24,2023-09-20 12:00:00,12,2,9,0,-1.5,-1.91,90.0,147.74,138.92
1957,21.7,17.7,204,100,448.0,0.0,4.01,93.3,101.99,62.31,6.46,32.09,22.81,4.9,2023-09-20 13:00:00,13,2,9,0,-1.32,2.65,91.58,118.49,120.37
1958,22.1,17.1,205,57,450.0,0.0,15.11,72.57,67.17,66.12,4.65,24.92,23.01,4.48,2023-09-20 14:00:00,14,2,9,0,4.01,12.02,97.0,93.3,91.91
1959,21.7,14.2,204,19,355.0,0.0,88.69,40.74,40.98,47.09,2.88,16.48,22.82,4.21,2023-09-20 15:00:00,15,2,9,0,15.11,56.46,105.16,72.57,63.25
1960,20.9,9.4,184,78,214.0,0.0,127.87,15.12,12.49,28.15,1.01,7.34,22.32,3.31,2023-09-20 16:00:00,16,2,9,0,88.69,96.84,128.6,40.74,23.9
1961,19.2,6.2,187,23,68.0,0.0,182.28,0.0,0.0,0.0,0.0,-2.04,21.09,2.62,2023-09-20 17:00:00,17,2,9,0,127.87,112.01,159.06,15.12,0.0
1962,17.4,4.4,189,0,4.0,0.0,126.46,0.0,0.0,0.0,0.0,0.0,19.58,2.07,2023-09-20 18:00:00,18,2,9,0,182.28,103.84,150.42,0.0,0.0
1963,16.8,5.2,168,0,0.0,0.0,99.12,0.0,0.0,0.0,0.0,0.0,18.22,2.14,2023-09-20 19:00:00,19,2,9,0,126.46,85.12,127.22,0.0,0.0
1964,15.8,4.7,176,0,0.0,0.0,83.82,0.0,0.0,0.0,0.0,0.0,17.03,2.14,2023-09-20 20:00:00,20,2,9,0,99.12,67.37,109.12,0.0,0.0
1965,14.4,4.0,153,0,0.0,0.0,68.55,0.0,0.0,0.0,0.0,0.0,16.0,2.21,2023-09-20 21:00:00,21,2,9,0,83.82,26.72,97.51,0.0,0.0
1966,13.7,3.4,162,0,0.0,0.0,68.88,0.0,0.0,0.0,0.0,0.0,15.1,2.14,2023-09-20 22:00:00,22,2,9,0,68.55,9.11,98.0,0.0,0.0
1967,13.2,3.4,162,0,0.0,0.0,64.2,0.0,0.0,0.0,0.0,0.0,14.49,2.28,2023-09-20 23:00:00,23,2,9,0,68.88,6.92,96.9,0.0,0.0
1968,12.4,3.6,135,0,0.0,0.0,55.06,0.0,0.0,0.0,0.0,0.0,14.16,2.41,2023-09-21 00:00:00,0,3,9,0,64.2,4.71,98.8,0.0,0.0
1969,11.8,3.9,146,0,0.0,0.0,45.55,0.0,0.0,0.0,0.0,0.0,14.0,2.48,2023-09-21 01:00:00,1,3,9,0,55.06,4.64,99.87,0.0,0.0
1970,11.6,3.1,126,0,0.0,0.0,55.21,0.0,0.0,0.0,0.0,0.0,13.81,2.41,2023-09-21 02:00:00,2,3,9,0,45.55,5.66,99.46,0.0,0.0
1971,10.9,4.2,121,0,0.0,0.0,72.16,0.0,0.0,0.0,0.0,0.0,13.45,2.28,2023-09-21 03:00:00,3,3,9,0,55.21,16.21,107.29,0.0,0.0
1972,10.9,4.2,121,0,0.0,0.0,103.33,0.0,0.0,0.0,0.0,0.0,13.1,2.28,2023-09-21 04:00:00,4,3,9,0,72.16,86.03,140.52,0.0,0.0
1973,10.9,4.2,121,29,0.0,0.0,119.47,4.73,8.78,12.94,0.44,3.64,12.62,2.07,2023-09-21 05:00:00,5,3,9,0,103.33,98.2,184.05,0.0,6.24
1974,11.5,5.4,143,39,27.0,0.0,119.4,37.56,28.91,46.89,1.96,12.91,12.92,1.86,2023-09-21 06:00:00,6,3,9,0,119.47,100.28,159.72,4.73,47.08
1975,14.2,6.1,152,82,124.0,0.0,111.08,70.94,53.84,70.36,3.73,21.65,16.42,1.66,2023-09-21 07:00:00,7,3,9,0,119.4,81.11,123.6,37.56,77.41
1976,15.8,6.9,137,77,160.0,0.0,92.18,82.7,40.63,89.38,3.42,29.33,19.11,2.21,2023-09-21 08:00:00,8,3,9,0,111.08,21.44,101.96,70.94,130.42
1977,16.8,7.7,143,97,236.0,0.0,83.97,110.94,49.85,114.93,4.39,35.33,20.27,2.48,2023-09-21 09:00:00,9,3,9,0,92.18,6.09,94.67,82.7,149.52
1978,18.4,7.6,155,81,314.0,0.0,77.75,133.97,42.16,147.21,4.51,38.9,21.33,2.9,2023-09-21 10:00:00,10,3,9,0,83.97,-1.05,92.25,110.94,155.96
1979,19.8,8.7,138,100,315.0,0.0,75.51,137.3,60.36,138.37,5.47,39.46,21.88,3.03,2023-09-21 11:00:00,11,3,9,0,77.75,-1.5,91.47,133.97,147.74
1980,18.9,6.4,133,100,265.0,0.1,80.86,112.89,51.46,117.16,4.64,36.92,21.91,2.76,2023-09-21 12:00:00,12,3,9,0,75.51,-1.32,90.42,137.3,118.49
1981,19.6,7.7,127,100,208.0,0.1,92.51,89.2,44.8,95.96,3.96,31.7,21.96,2.28,2023-09-21 13:00:00,13,3,9,0,80.86,4.01,93.41,112.89,93.3
1982,20.0,9.7,129,100,192.0,0.0,105.68,79.26,21.56,100.98,2.73,24.54,21.92,1.45,2023-09-21 14:00:00,14,3,9,0,92.51,15.11,98.96,89.2,72.57
1983,19.5,8.3,124,100,126.0,0.1,125.52,50.66,9.54,73.99,1.63,16.11,22.24,1.38,2023-09-21 15:00:00,15,3,9,0,105.68,88.69,121.2,79.26,40.74
1984,19.2,5.3,118,100,121.0,0.0,179.28,13.56,4.26,28.25,0.65,6.98,22.1,1.31,2023-09-21 16:00:00,16,3,9,0,125.52,127.87,173.9,50.66,15.12
1985,18.3,4.7,113,98,30.0,0.0,238.23,0.0,0.0,0.0,0.0,-2.41,20.84,1.52,2023-09-21 17:00:00,17,3,9,0,179.28,182.28,240.96,13.56,0.0
1986,18.1,6.1,130,100,1.0,0.1,163.84,0.0,0.0,0.0,0.0,0.0,19.64,1.38,2023-09-21 18:00:00,18,3,9,0,238.23,126.46,199.76,0.0,0.0
1987,18.2,5.0,120,100,0.0,0.0,124.55,0.0,0.0,0.0,0.0,0.0,18.75,2.07,2023-09-21 19:00:00,19,3,9,0,163.84,99.12,137.73,0.0,0.0
1988,17.9,4.3,114,100,0.0,0.0,102.92,0.0,0.0,0.0,0.0,0.0,18.16,2.0,2023-09-21 20:00:00,20,3,9,0,124.55,83.82,115.93,0.0,0.0
1989,16.0,26.3,260,100,0.0,4.7,95.14,0.0,0.0,0.0,0.0,0.0,17.57,2.9,2023-09-21 21:00:00,21,3,9,0,102.92,68.55,102.74,0.0,0.0
1990,14.7,8.7,228,100,0.0,0.2,88.74,0.0,0.0,0.0,0.0,0.0,17.19,3.86,2023-09-21 22:00:00,22,3,9,0,95.14,68.88,100.56,0.0,0.0
1991,14.1,8.2,221,100,0.0,0.1,86.32,0.0,0.0,0.0,0.0,0.0,16.7,4.14,2023-09-21 23:00:00,23,3,9,0,88.74,64.2,97.41,0.0,0.0
1992,13.6,5.9,191,100,0.0,0.0,84.73,0.0,0.0,0.0,0.0,0.0,16.08,4.07,2023-09-22 00:00:00,0,4,9,0,86.32,55.06,96.05,0.0,0.0
1993,13.6,11.0,232,92,0.0,0.0,84.16,0.0,0.0,0.0,0.0,0.0,15.53,4.14,2023-09-22 01:00:00,1,4,9,0,84.73,45.55,96.04,0.0,0.0
1994,13.1,7.6,199,100,0.0,0.0,86.77,0.0,0.0,0.0,0.0,0.0,15.12,3.93,2023-09-22 02:00:00,2,4,9,0,84.16,55.21,96.94,0.0,0.0
1995,13.1,10.3,209,92,0.0,0.1,91.9,0.0,0.0,0.0,0.0,0.0,14.75,3.79,2023-09-22 03:00:00,3,4,9,0,86.77,72.16,100.01,0.0,0.0
1996,13.1,10.1,235,100,0.0,0.0,117.72,0.0,0.0,0.0,0.0,0.0,14.4,3.31,2023-09-22 04:00:00,4,4,9,0,91.9,103.33,135.35,0.0,0.0
1997,12.3,7.7,221,100,0.0,0.0,142.21,2.66,0.0,11.42,0.16,3.4,14.04,2.83,2023-09-22 05:00:00,5,4,9,0,117.72,119.47,152.29,0.0,4.73
1998,12.5,9.4,220,100,11.0,0.0,131.93,24.94,0.0,43.6,0.63,12.66,13.93,2.76,2023-09-22 06:00:00,6,4,9,0,142.21,119.4,130.78,2.66,37.56
1999,12.6,8.4,205,100,55.0,0.0,117.92,69.46,0.31,97.47,1.42,21.37,14.05,3.31,2023-09-22 07:00:00,7,4,9,0,131.93,111.08,112.54,24.94,70.94
2000,13.3,9.7,211,100,126.0,0.0,100.93,93.96,1.21,125.44,1.87,29.03,14.43,4.07,2023-09-22 08:00:00,8,4,9,0,117.92,92.18,96.7,69.46,82.7
2001,14.0,12.6,193,93,157.0,0.0,90.22,82.93,0.0,113.64,1.63,34.99,14.9,4.28,2023-09-22 09:00:00,9,4,9,0,100.93,83.97,88.83,93.96,110.94
2002,15.1,14.7,208,92,305.0,0.0,84.45,178.98,1.94,222.81,3.32,38.53,15.02,4.28,2023-09-22 10:00:00,10,4,9,0,90.22,77.75,78.67,82.93,133.97
2003,16.0,15.6,218,100,345.0,0.0,75.13,178.25,1.91,222.58,3.32,39.07,15.74,4.55,2023-09-22 11:00:00,11,4,9,0,84.45,75.51,69.57,178.98,137.3
2004,16.1,14.8,206,86,305.0,0.0,75.37,157.92,3.13,198.89,3.05,36.52,16.22,4.34,2023-09-22 12:00:00,12,4,9,0,75.13,80.86,73.89,178.25,112.89
2005,16.7,15.6,218,89,430.0,0.0,80.84,129.76,20.44,155.89,3.53,31.31,16.45,4.14,2023-09-22 13:00:00,13,4,9,0,75.37,92.51,82.53,157.92,89.2
2006,17.0,15.3,214,76,362.0,0.0,89.06,85.0,13.76,109.58,2.44,24.16,16.87,4.28,2023-09-22 14:00:00,14,4,9,0,80.84,105.68,93.36,129.76,79.26
2007,16.8,13.0,204,51,279.0,0.0,107.0,45.98,11.84,65.72,1.7,15.74,16.82,3.86,2023-09-22 15:00:00,15,4,9,0,89.06,125.52,113.4,85.0,50.66
2008,16.3,11.2,184,79,195.0,0.0,142.56,12.57,3.41,26.54,0.62,6.62,16.76,3.24,2023-09-22 16:00:00,16,4,9,0,107.0,179.28,157.11,45.98,13.56
2009,14.6,6.6,189,15,62.0,0.0,169.29,0.0,0.0,0.0,0.0,-2.77,16.16,2.34,2023-09-22 17:00:00,17,4,9,0,142.56,238.23,197.24,12.57,0.0
2010,13.1,5.5,157,0,2.0,0.0,137.52,0.0,0.0,0.0,0.0,0.0,15.14,2.0,2023-09-22 18:00:00,18,4,9,0,169.29,163.84,154.74,0.0,0.0
2011,11.8,4.6,162,0,0.0,0.0,114.35,0.0,0.0,0.0,0.0,0.0,14.5,2.21,2023-09-22 19:00:00,19,4,9,0,137.52,124.55,117.31,0.0,0.0
2012,12.4,9.3,196,100,0.0,1.3,103.79,0.0,0.0,0.0,0.0,0.0,13.93,2.62,2023-09-22 20:00:00,20,4,9,0,114.35,102.92,102.45,0.0,0.0
2013,10.9,9.1,198,31,0.0,0.2,99.62,0.0,0.0,0.0,0.0,0.0,13.66,2.9,2023-09-22 21:00:00,21,4,9,0,103.79,95.14,93.2,0.0,0.0
2014,10.2,10.3,209,39,0.0,0.0,106.02,0.0,0.0,0.0,0.0,0.0,13.41,3.31,2023-09-22 22:00:00,22,4,9,0,99.62,88.74,95.99,0.0,0.0
2015,10.3,11.4,208,55,0.0,0.0,100.21,0.0,0.0,0.0,0.0,0.0,12.96,3.72,2023-09-22 23:00:00,23,4,9,0,106.02,86.32,92.78,0.0,0.0
2016,10.4,11.0,212,74,0.0,0.0,96.13,0.0,0.0,0.0,0.0,0.0,12.38,3.86,2023-09-23 00:00:00,0,5,9,1,100.21,84.73,91.59,0.0,0.0
2017,10.4,13.8,231,92,0.0,0.0,93.21,0.0,0.0,0.0,0.0,0.0,11.98,3.79,2023-09-23 01:00:00,1,5,9,1,96.13,84.16,90.27,0.0,0.0
2018,10.1,15.2,239,91,0.0,0.0,91.22,0.0,0.0,0.0,0.0,0.0,11.78,3.79,2023-09-23 02:00:00,2,5,9,1,93.21,86.77,91.6,0.0,0.0
2019,10.1,11.8,239,69,0.0,0.0,93.28,0.0,0.0,0.0,0.0,0.0,11.76,4.0,2023-09-23 03:00:00,3,5,9,1,91.22,91.9,93.01,0.0,0.0
2020,9.7,14.8,256,74,0.0,0.0,99.94,0.0,0.0,0.0,0.0,0.0,11.74,4.14,2023-09-23 04:00:00,4,5,9,1,93.28,117.72,102.9,0.0,0.0
2021,9.4,16.1,250,53,0.0,0.0,110.12,2.85,1.22,11.48,0.21,3.15,11.57,4.0,2023-09-23 05:00:00,5,5,9,1,99.94,142.21,108.44,0.0,2.66
2022,9.6,14.5,251,63,23.0,0.0,109.51,36.22,8.61,53.99,1.23,12.4,11.59,3.72,2023-09-23 06:00:00,6,5,9,1,110.12,131.93,101.04,2.85,24.94
2023,10.3,14.2,246,58,123.0,0.0,102.34,77.4,18.64,96.11,2.45,21.1,11.99,5.17,2023-09-23 07:00:00,7,5,9,1,109.51,117.92,92.03,36.22,69.46
2024,11.4,15.1,245,96,188.0,0.0,86.16,100.49,36.0,110.36,3.7,28.73,12.45,5.03,2023-09-23 08:00:00,8,5,9,1,102.34,100.93,82.36,77.4,93.96
2025,12.3,14.0,235,64,238.0,0.0,78.17,136.18,41.51,145.9,4.62,34.65,13.45,4.83,2023-09-23 09:00:00,9,5,9,1,86.16,90.22,68.64,100.49,82.93
2026,12.8,13.0,231,100,321.0,0.0,65.85,154.29,19.49,181.69,3.82,38.15,14.47,4.55,2023-09-23 10:00:00,10,5,9,1,78.17,84.45,54.62,136.18,178.98
2027,13.4,13.3,221,96,249.0,0.0,53.2,138.94,8.22,172.52,2.99,38.67,15.08,4.48,2023-09-23 11:00:00,11,5,9,1,65.85,75.13,34.32,154.29,178.25
2028,13.9,13.6,233,73,297.0,0.0,43.67,139.24,2.46,177.09,2.7,36.12,15.25,4.41,2023-09-23 12:00:00,12,5,9,1,53.2,75.37,38.25,138.94,157.92
2029,14.6,15.3,251,78,426.0,0.0,63.54,106.85,0.68,141.2,2.07,30.92,15.44,4.34,2023-09-23 13:00:00,13,5,9,1,43.67,80.84,68.42,139.24,129.76
2030,15.1,12.2,246,79,325.0,0.0,77.23,95.17,3.49,126.35,2.05,23.78,15.51,4.21,2023-09-23 14:00:00,14,5,9,1,63.54,89.06,84.68,106.85,85.0
2031,15.0,12.6,257,59,256.0,0.0,96.4,42.96,4.49,64.78,1.25,15.37,15.68,4.07,2023-09-23 15:00:00,15,5,9,1,77.23,107.0,104.34,95.17,45.98
2032,14.4,9.4,247,20,175.0,0.0,126.26,11.66,3.18,25.23,0.65,6.26,15.49,3.1,2023-09-23 16:00:00,16,5,9,1,96.4,142.56,134.86,42.96,12.57
2033,13.1,7.8,248,12,64.0,0.0,150.59,0.0,0.0,0.0,0.0,-3.13,14.85,2.55,2023-09-23 17:00:00,17,5,9,1,126.26,169.29,164.07,11.66,0.0
2034,11.7,6.2,260,0,1.0,0.0,137.59,0.0,0.0,0.0,0.0,0.0,13.96,2.41,2023-09-23 18:00:00,18,5,9,1,150.59,137.52,139.0,0.0,0.0
2035,11.4,8.0,278,0,0.0,0.0,117.48,0.0,0.0,0.0,0.0,0.0,13.07,2.28,2023-09-23 19:00:00,19,5,9,1,137.59,114.35,116.68,0.0,0.0
2036,10.6,6.9,276,68,0.0,0.0,105.71,0.0,0.0,0.0,0.0,0.0,12.54,2.28,2023-09-23 20:00:00,20,5,9,1,117.48,103.79,105.07,0.0,0.0
2037,10.6,6.9,279,84,0.0,0.0,100.3,0.0,0.0,0.0,0.0,0.0,12.11,2.21,2023-09-23 21:00:00,21,5,9,1,105.71,99.62,95.63,0.0,0.0
2038,10.6,5.8,274,95,0.0,0.0,98.49,0.0,0.0,0.0,0.0,0.0,11.76,2.21,2023-09-23 22:00:00,22,5,9,1,100.3,106.02,103.76,0.0,0.0
2039,9.9,5.1,274,65,0.0,0.0,91.69,0.0,0.0,0.0,0.0,0.0,11.42,2.07,2023-09-23 23:00:00,23,5,9,1,98.49,100.21,101.52,0.0,0.0
2040,8.4,4.5,284,10,0.0,0.0,84.96,0.0,0.0,0.0,0.0,0.0,10.74,2.14,2023-09-24 00:00:00,0,6,9,1,91.69,96.13,99.84,0.0,0.0
2041,8.2,4.3,275,72,0.0,0.0,84.02,0.0,0.0,0.0,0.0,0.0,10.38,2.14,2023-09-24 01:00:00,1,6,9,1,84.96,93.21,97.24,0.0,0.0
2042,8.3,4.0,265,92,0.0,0.0,87.06,0.0,0.0,0.0,0.0,0.0,10.2,2.07,2023-09-24 02:00:00,2,6,9,1,84.02,91.22,96.93,0.0,0.0
2043,8.3,3.3,264,65,0.0,0.0,90.92,0.0,0.0,0.0,0.0,0.0,9.88,1.79,2023-09-24 03:00:00,3,6,9,1,87.06,93.28,95.43,0.0,0.0
2044,8.3,2.9,240,84,0.0,0.0,95.48,0.0,0.0,0.0,0.0,0.0,9.16,1.66,2023-09-24 04:00:00,4,6,9,1,90.92,99.94,98.84,0.0,0.0
2045,8.2,3.0,256,84,0.0,0.0,96.34,3.16,3.12,11.68,0.34,2.9,8.61,1.52,2023-09-24 05:00:00,5,6,9,1,95.48,110.12,101.77,0.0,2.85
