temperature_2m,wind_speed_10m,wind_direction_10m,cloud_cover,shortwave_radiation,precipitation,Price (EUR/MWhe),P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Datetime (UTC),hour,day_of_week,month,is_weekend
12.5,16.4,244,100,175.0,0.0,3.69,256.37,227.41,96.11,6.02,32.17,13.6,4.76,2023-08-08 07:00:00,7,1,8,0
13.9,17.4,243,100,253.0,0.0,-3.79,247.03,193.33,115.43,6.2,40.88,15.14,5.38,2023-08-08 08:00:00,8,1,8,0
15.3,19.7,255,89,480.0,0.0,-7.85,276.37,221.2,120.9,7.39,48.31,15.9,5.52,2023-08-08 09:00:00,9,1,8,0
16.2,19.1,250,97,547.0,0.0,-10.26,276.14,239.09,102.33,7.83,53.41,16.7,6.21,2023-08-08 10:00:00,10,1,8,0
15.5,19.4,259,100,528.0,0.0,-16.47,251.92,134.67,176.95,6.26,55.01,17.07,6.55,2023-08-08 11:00:00,11,1,8,0
15.7,18.9,261,100,263.0,0.0,-17.71,218.71,129.77,143.51,5.56,52.61,16.81,6.55,2023-08-08 12:00:00,12,1,8,0
14.8,17.9,260,100,166.0,0.2,-11.39,139.03,30.68,149.19,2.94,46.92,16.49,6.28,2023-08-08 13:00:00,13,1,8,0
15.4,17.5,261,100,301.0,0.0,-6.89,145.27,43.71,144.59,3.12,39.15,16.46,5.38,2023-08-08 14:00:00,14,1,8,0
15.2,17.8,263,100,274.0,0.0,5.89,141.23,39.52,145.1,2.9,30.27,16.71,5.45,2023-08-08 15:00:00,15,1,8,0
15.1,16.6,257,100,202.0,0.0,30.66,111.8,58.1,95.92,2.29,20.93,16.76,5.31,2023-08-08 16:00:00,16,1,8,0
14.4,14.2,263,80,126.0,0.0,86.82,55.37,44.8,43.65,1.05,11.59,16.44,4.9,2023-08-08 17:00:00,17,1,8,0
13.9,13.6,258,96,118.0,0.0,92.1,15.22,27.15,9.4,0.2,2.62,15.75,4.14,2023-08-08 18:00:00,18,1,8,0
13.2,12.1,253,100,19.0,0.0,94.71,0.0,0.0,0.0,0.0,0.0,14.8,3.72,2023-08-08 19:00:00,19,1,8,0
12.5,8.8,258,100,0.0,0.0,86.56,0.0,0.0,0.0,0.0,0.0,14.28,3.45,2023-08-08 20:00:00,20,1,8,0
12.6,9.4,252,100,0.0,0.0,67.44,0.0,0.0,0.0,0.0,0.0,13.79,3.03,2023-08-08 21:00:00,21,1,8,0
12.9,8.4,245,100,0.0,0.0,73.2,0.0,0.0,0.0,0.0,0.0,13.38,2.83,2023-08-08 22:00:00,22,1,8,0
12.6,7.6,239,100,0.0,0.8,69.13,0.0,0.0,0.0,0.0,0.0,13.35,2.62,2023-08-08 23:00:00,23,1,8,0
12.4,7.1,210,100,0.0,1.3,64.26,0.0,0.0,0.0,0.0,0.0,13.25,2.48,2023-08-09 00:00:00,0,2,8,0
12.1,6.8,198,100,0.0,0.7,65.84,0.0,0.0,0.0,0.0,0.0,12.88,2.21,2023-08-09 01:00:00,1,2,8,0
12.2,9.2,239,100,0.0,0.7,68.84,0.0,0.0,0.0,0.0,0.0,12.86,2.14,2023-08-09 02:00:00,2,2,8,0
12.4,12.6,257,100,0.0,1.0,76.62,0.0,0.0,0.0,0.0,0.0,12.86,2.0,2023-08-09 03:00:00,3,2,8,0
12.4,7.9,309,98,0.0,1.0,96.1,0.08,2.33,3.9,0.06,4.22,12.83,2.07,2023-08-09 04:00:00,4,2,8,0
12.0,6.5,360,92,6.0,0.1,109.45,12.34,6.52,20.86,0.37,13.31,12.76,2.07,2023-08-09 05:00:00,5,2,8,0
12.1,4.9,306,41,65.0,0.0,108.22,123.95,66.1,100.1,2.5,22.69,12.97,1.52,2023-08-09 06:00:00,6,2,8,0
12.8,9.4,320,4,321.0,0.0,97.54,157.44,71.16,132.27,3.37,31.96,13.95,2.34,2023-08-09 07:00:00,7,2,8,0
13.7,9.2,315,47,473.0,0.0,87.23,242.56,173.84,131.62,6.03,40.66,14.6,2.28,2023-08-09 08:00:00,8,2,8,0
14.6,9.5,307,80,560.0,0.0,78.55,327.7,315.26,93.94,9.44,48.07,15.69,2.76,2023-08-09 09:00:00,9,2,8,0
15.5,7.8,304,39,645.0,0.0,64.4,327.92,259.23,148.8,9.22,53.14,17.04,3.17,2023-08-09 10:00:00,10,2,8,0
16.4,8.1,302,71,741.0,0.0,54.39,348.75,316.74,118.58,10.43,54.72,17.8,3.31,2023-08-09 11:00:00,11,2,8,0
17.9,10.9,297,81,713.0,0.0,40.61,315.47,239.34,156.1,8.83,52.33,18.48,3.45,2023-08-09 12:00:00,12,2,8,0
18.5,10.8,300,8,750.0,0.0,51.25,290.2,196.37,170.11,7.65,46.66,18.75,3.38,2023-08-09 13:00:00,13,2,8,0
18.8,11.1,299,72,718.0,0.0,62.0,229.97,153.35,142.6,5.76,38.9,18.82,3.24,2023-08-09 14:00:00,14,2,8,0
18.9,11.5,309,85,500.0,0.0,82.36,182.02,109.81,130.22,4.16,30.03,18.73,3.1,2023-08-09 15:00:00,15,2,8,0
18.0,12.6,333,89,354.0,0.0,99.52,136.92,94.87,94.37,2.86,20.7,18.39,2.97,2023-08-09 16:00:00,16,2,8,0
17.4,6.8,342,20,241.0,0.0,120.24,68.9,55.46,51.88,1.25,11.35,17.94,2.48,2023-08-09 17:00:00,17,2,8,0
16.8,5.4,323,36,144.0,0.0,139.74,27.6,44.26,12.9,0.27,2.37,16.99,2.14,2023-08-09 18:00:00,18,2,8,0
14.3,5.1,309,43,24.0,0.0,133.15,0.0,0.0,0.0,0.0,0.0,15.25,1.31,2023-08-09 19:00:00,19,2,8,0
13.8,4.6,309,83,0.0,0.0,120.54,0.0,0.0,0.0,0.0,0.0,14.34,1.17,2023-08-09 20:00:00,20,2,8,0
11.6,4.7,293,13,0.0,0.0,103.22,0.0,0.0,0.0,0.0,0.0,13.59,1.17,2023-08-09 21:00:00,21,2,8,0
11.6,3.1,306,66,0.0,0.0,98.65,0.0,0.0,0.0,0.0,0.0,12.34,1.38,2023-08-09 22:00:00,22,2,8,0
12.1,2.6,214,97,0.0,0.0,93.52,0.0,0.0,0.0,0.0,0.0,11.34,1.45,2023-08-09 23:00:00,23,2,8,0
