Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Germany,DEU,2022-08-29 20:00:00,2022-08-29 22:00:00,742.74
Germany,DEU,2022-08-29 21:00:00,2022-08-29 23:00:00,645.26
Germany,DEU,2022-08-29 22:00:00,2022-08-30 00:00:00,598.6
Germany,DEU,2022-08-29 23:00:00,2022-08-30 01:00:00,577.24
Germany,DEU,2022-08-30 00:00:00,2022-08-30 02:00:00,562.5
Germany,DEU,2022-08-30 01:00:00,2022-08-30 03:00:00,562.47
Germany,DEU,2022-08-30 02:00:00,2022-08-30 04:00:00,569.35
Germany,DEU,2022-08-30 03:00:00,2022-08-30 05:00:00,601.54
Germany,DEU,2022-08-30 04:00:00,2022-08-30 06:00:00,729.69
Germany,DEU,2022-08-30 05:00:00,2022-08-30 07:00:00,779.21
Germany,DEU,2022-08-30 06:00:00,2022-08-30 08:00:00,773.59
Germany,DEU,2022-08-30 07:00:00,2022-08-30 09:00:00,737.28
Germany,DEU,2022-08-30 08:00:00,2022-08-30 10:00:00,651.17
Germany,DEU,2022-08-30 09:00:00,2022-08-30 11:00:00,595.18
Germany,DEU,2022-08-30 10:00:00,2022-08-30 12:00:00,564.32
Germany,DEU,2022-08-30 11:00:00,2022-08-30 13:00:00,558.56
Germany,DEU,2022-08-30 12:00:00,2022-08-30 14:00:00,564.0
Germany,DEU,2022-08-30 13:00:00,2022-08-30 15:00:00,582.81
Germany,DEU,2022-08-30 14:00:00,2022-08-30 16:00:00,613.3
Germany,DEU,2022-08-30 15:00:00,2022-08-30 17:00:00,727.29
Germany,DEU,2022-08-30 16:00:00,2022-08-30 18:00:00,768.04
Germany,DEU,2022-08-30 17:00:00,2022-08-30 19:00:00,833.93
Germany,DEU,2022-08-30 18:00:00,2022-08-30 20:00:00,785.61
Germany,DEU,2022-08-30 19:00:00,2022-08-30 21:00:00,706.9
Germany,DEU,2022-08-30 20:00:00,2022-08-30 22:00:00,639.99
Germany,DEU,2022-08-30 21:00:00,2022-08-30 23:00:00,571.93
Germany,DEU,2022-08-30 22:00:00,2022-08-31 00:00:00,555.89
Germany,DEU,2022-08-30 23:00:00,2022-08-31 01:00:00,539.24
Germany,DEU,2022-08-31 00:00:00,2022-08-31 02:00:00,537.86
Germany,DEU,2022-08-31 01:00:00,2022-08-31 03:00:00,511.82
Germany,DEU,2022-08-31 02:00:00,2022-08-31 04:00:00,543.03
Germany,DEU,2022-08-31 03:00:00,2022-08-31 05:00:00,563.05
Germany,DEU,2022-08-31 04:00:00,2022-08-31 06:00:00,667.03
Germany,DEU,2022-08-31 05:00:00,2022-08-31 07:00:00,731.09
Germany,DEU,2022-08-31 06:00:00,2022-08-31 08:00:00,739.41
Germany,DEU,2022-08-31 07:00:00,2022-08-31 09:00:00,706.92
Germany,DEU,2022-08-31 08:00:00,2022-08-31 10:00:00,671.79
Germany,DEU,2022-08-31 09:00:00,2022-08-31 11:00:00,662.42
Germany,DEU,2022-08-31 10:00:00,2022-08-31 12:00:00,595.03
Germany,DEU,2022-08-31 11:00:00,2022-08-31 13:00:00,564.25
Germany,DEU,2022-08-31 12:00:00,2022-08-31 14:00:00,540.99
Germany,DEU,2022-08-31 13:00:00,2022-08-31 15:00:00,553.76
Germany,DEU,2022-08-31 14:00:00,2022-08-31 16:00:00,575.67
Germany,DEU,2022-08-31 15:00:00,2022-08-31 17:00:00,637.95
Germany,DEU,2022-08-31 16:00:00,2022-08-31 18:00:00,716.23
Germany,DEU,2022-08-31 17:00:00,2022-08-31 19:00:00,725.0
Germany,DEU,2022-08-31 18:00:00,2022-08-31 20:00:00,743.33
Germany,DEU,2022-08-31 19:00:00,2022-08-31 21:00:00,694.43
Germany,DEU,2022-08-31 20:00:00,2022-08-31 22:00:00,604.26
Germany,DEU,2022-08-31 21:00:00,2022-08-31 23:00:00,566.26
Germany,DEU,2022-08-31 22:00:00,2022-09-01 00:00:00,509.03
Germany,DEU,2022-08-31 23:00:00,2022-09-01 01:00:00,494.48
Germany,DEU,2022-09-01 00:00:00,2022-09-01 02:00:00,495.93
Germany,DEU,2022-09-01 01:00:00,2022-09-01 03:00:00,492.59
Germany,DEU,2022-09-01 02:00:00,2022-09-01 04:00:00,504.05
Germany,DEU,2022-09-01 03:00:00,2022-09-01 05:00:00,533.9
Germany,DEU,2022-09-01 04:00:00,2022-09-01 06:00:00,630.26
Germany,DEU,2022-09-01 05:00:00,2022-09-01 07:00:00,685.1
Germany,DEU,2022-09-01 06:00:00,2022-09-01 08:00:00,677.18
Germany,DEU,2022-09-01 07:00:00,2022-09-01 09:00:00,624.58
Germany,DEU,2022-09-01 08:00:00,2022-09-01 10:00:00,569.52
Germany,DEU,2022-09-01 09:00:00,2022-09-01 11:00:00,521.01
Germany,DEU,2022-09-01 10:00:00,2022-09-01 12:00:00,501.66
Germany,DEU,2022-09-01 11:00:00,2022-09-01 13:00:00,494.8
Germany,DEU,2022-09-01 12:00:00,2022-09-01 14:00:00,508.51
Germany,DEU,2022-09-01 13:00:00,2022-09-01 15:00:00,544.12
Germany,DEU,2022-09-01 14:00:00,2022-09-01 16:00:00,572.33
Germany,DEU,2022-09-01 15:00:00,2022-09-01 17:00:00,639.76
Germany,DEU,2022-09-01 16:00:00,2022-09-01 18:00:00,699.13
Germany,DEU,2022-09-01 17:00:00,2022-09-01 19:00:00,741.36
Germany,DEU,2022-09-01 18:00:00,2022-09-01 20:00:00,714.48
Germany,DEU,2022-09-01 19:00:00,2022-09-01 21:00:00,658.36
Germany,DEU,2022-09-01 20:00:00,2022-09-01 22:00:00,568.36
Germany,DEU,2022-09-01 21:00:00,2022-09-01 23:00:00,506.74
Germany,DEU,2022-09-01 22:00:00,2022-09-02 00:00:00,453.67
Germany,DEU,2022-09-01 23:00:00,2022-09-02 01:00:00,424.79
Germany,DEU,2022-09-02 00:00:00,2022-09-02 02:00:00,413.74
Germany,DEU,2022-09-02 01:00:00,2022-09-02 03:00:00,397.08
Germany,DEU,2022-09-02 02:00:00,2022-09-02 04:00:00,415.88
Germany,DEU,2022-09-02 03:00:00,2022-09-02 05:00:00,447.75
Germany,DEU,2022-09-02 04:00:00,2022-09-02 06:00:00,537.88
Germany,DEU,2022-09-02 05:00:00,2022-09-02 07:00:00,572.64
Germany,DEU,2022-09-02 06:00:00,2022-09-02 08:00:00,563.54
Germany,DEU,2022-09-02 07:00:00,2022-09-02 09:00:00,499.59
Germany,DEU,2022-09-02 08:00:00,2022-09-02 10:00:00,454.56
Germany,DEU,2022-09-02 09:00:00,2022-09-02 11:00:00,390.7
Germany,DEU,2022-09-02 10:00:00,2022-09-02 12:00:00,301.28
Germany,DEU,2022-09-02 11:00:00,2022-09-02 13:00:00,279.46
Germany,DEU,2022-09-02 12:00:00,2022-09-02 14:00:00,284.46
Germany,DEU,2022-09-02 13:00:00,2022-09-02 15:00:00,324.93
Germany,DEU,2022-09-02 14:00:00,2022-09-02 16:00:00,374.9
Germany,DEU,2022-09-02 15:00:00,2022-09-02 17:00:00,460.87
Germany,DEU,2022-09-02 16:00:00,2022-09-02 18:00:00,520.5
Germany,DEU,2022-09-02 17:00:00,2022-09-02 19:00:00,541.53
Germany,DEU,2022-09-02 18:00:00,2022-09-02 20:00:00,513.93
Germany,DEU,2022-09-02 19:00:00,2022-09-02 21:00:00,419.4
Germany,DEU,2022-09-02 20:00:00,2022-09-02 22:00:00,346.85
Germany,DEU,2022-09-02 21:00:00,2022-09-02 23:00:00,251.04
Germany,DEU,2022-09-02 22:00:00,2022-09-03 00:00:00,224.66
Germany,DEU,2022-09-02 23:00:00,2022-09-03 01:00:00,228.32
Germany,DEU,2022-09-03 00:00:00,2022-09-03 02:00:00,264.72
Germany,DEU,2022-09-03 01:00:00,2022-09-03 03:00:00,254.4
Germany,DEU,2022-09-03 02:00:00,2022-09-03 04:00:00,245.54
Germany,DEU,2022-09-03 03:00:00,2022-09-03 05:00:00,281.18
Germany,DEU,2022-09-03 04:00:00,2022-09-03 06:00:00,305.02
Germany,DEU,2022-09-03 05:00:00,2022-09-03 07:00:00,359.82
Germany,DEU,2022-09-03 06:00:00,2022-09-03 08:00:00,369.07
Germany,DEU,2022-09-03 07:00:00,2022-09-03 09:00:00,353.08
Germany,DEU,2022-09-03 08:00:00,2022-09-03 10:00:00,245.01
Germany,DEU,2022-09-03 09:00:00,2022-09-03 11:00:00,176.2
Germany,DEU,2022-09-03 10:00:00,2022-09-03 12:00:00,118.66
Germany,DEU,2022-09-03 11:00:00,2022-09-03 13:00:00,85.68
Germany,DEU,2022-09-03 12:00:00,2022-09-03 14:00:00,98.36
Germany,DEU,2022-09-03 13:00:00,2022-09-03 15:00:00,155.38
Germany,DEU,2022-09-03 14:00:00,2022-09-03 16:00:00,232.94
Germany,DEU,2022-09-03 15:00:00,2022-09-03 17:00:00,370.77
Germany,DEU,2022-09-03 16:00:00,2022-09-03 18:00:00,456.91
Germany,DEU,2022-09-03 17:00:00,2022-09-03 19:00:00,502.38
Germany,DEU,2022-09-03 18:00:00,2022-09-03 20:00:00,492.82
Germany,DEU,2022-09-03 19:00:00,2022-09-03 21:00:00,420.1
Germany,DEU,2022-09-03 20:00:00,2022-09-03 22:00:00,372.61
Germany,DEU,2022-09-03 21:00:00,2022-09-03 23:00:00,330.52
Germany,DEU,2022-09-03 22:00:00,2022-09-04 00:00:00,280.27
Germany,DEU,2022-09-03 23:00:00,2022-09-04 01:00:00,245.24
Germany,DEU,2022-09-04 00:00:00,2022-09-04 02:00:00,237.04
Germany,DEU,2022-09-04 01:00:00,2022-09-04 03:00:00,237.63
Germany,DEU,2022-09-04 02:00:00,2022-09-04 04:00:00,247.31
Germany,DEU,2022-09-04 03:00:00,2022-09-04 05:00:00,245.62
Germany,DEU,2022-09-04 04:00:00,2022-09-04 06:00:00,263.06
Germany,DEU,2022-09-04 05:00:00,2022-09-04 07:00:00,276.61
Germany,DEU,2022-09-04 06:00:00,2022-09-04 08:00:00,292.64
Germany,DEU,2022-09-04 07:00:00,2022-09-04 09:00:00,258.16
Germany,DEU,2022-09-04 08:00:00,2022-09-04 10:00:00,198.05
Germany,DEU,2022-09-04 09:00:00,2022-09-04 11:00:00,152.36
Germany,DEU,2022-09-04 10:00:00,2022-09-04 12:00:00,104.14
Germany,DEU,2022-09-04 11:00:00,2022-09-04 13:00:00,70.26
Germany,DEU,2022-09-04 12:00:00,2022-09-04 14:00:00,75.93
Germany,DEU,2022-09-04 13:00:00,2022-09-04 15:00:00,102.57
Germany,DEU,2022-09-04 14:00:00,2022-09-04 16:00:00,226.0
Germany,DEU,2022-09-04 15:00:00,2022-09-04 17:00:00,389.57
Germany,DEU,2022-09-04 16:00:00,2022-09-04 18:00:00,482.96
Germany,DEU,2022-09-04 17:00:00,2022-09-04 19:00:00,538.41
Germany,DEU,2022-09-04 18:00:00,2022-09-04 20:00:00,519.67
Germany,DEU,2022-09-04 19:00:00,2022-09-04 21:00:00,469.91
Germany,DEU,2022-09-04 20:00:00,2022-09-04 22:00:00,435.38
Germany,DEU,2022-09-04 21:00:00,2022-09-04 23:00:00,360.65
Germany,DEU,2022-09-04 22:00:00,2022-09-05 00:00:00,329.34
Germany,DEU,2022-09-04 23:00:00,2022-09-05 01:00:00,283.19
Germany,DEU,2022-09-05 00:00:00,2022-09-05 02:00:00,261.48
Germany,DEU,2022-09-05 01:00:00,2022-09-05 03:00:00,258.73
Germany,DEU,2022-09-05 02:00:00,2022-09-05 04:00:00,284.53
Germany,DEU,2022-09-05 03:00:00,2022-09-05 05:00:00,382.11
Germany,DEU,2022-09-05 04:00:00,2022-09-05 06:00:00,481.15
Germany,DEU,2022-09-05 05:00:00,2022-09-05 07:00:00,554.23
Germany,DEU,2022-09-05 06:00:00,2022-09-05 08:00:00,569.62
Germany,DEU,2022-09-05 07:00:00,2022-09-05 09:00:00,509.3
Germany,DEU,2022-09-05 08:00:00,2022-09-05 10:00:00,490.98
Germany,DEU,2022-09-05 09:00:00,2022-09-05 11:00:00,372.96
Germany,DEU,2022-09-05 10:00:00,2022-09-05 12:00:00,323.59
Germany,DEU,2022-09-05 11:00:00,2022-09-05 13:00:00,279.88
Germany,DEU,2022-09-05 12:00:00,2022-09-05 14:00:00,290.64
Germany,DEU,2022-09-05 13:00:00,2022-09-05 15:00:00,339.52
Germany,DEU,2022-09-05 14:00:00,2022-09-05 16:00:00,399.98
Germany,DEU,2022-09-05 15:00:00,2022-09-05 17:00:00,503.4
Germany,DEU,2022-09-05 16:00:00,2022-09-05 18:00:00,557.63
Germany,DEU,2022-09-05 17:00:00,2022-09-05 19:00:00,604.02
Germany,DEU,2022-09-05 18:00:00,2022-09-05 20:00:00,567.55
Germany,DEU,2022-09-05 19:00:00,2022-09-05 21:00:00,482.3
Germany,DEU,2022-09-05 20:00:00,2022-09-05 22:00:00,384.64
Germany,DEU,2022-09-05 21:00:00,2022-09-05 23:00:00,306.0
Germany,DEU,2022-09-05 22:00:00,2022-09-06 00:00:00,302.98
Germany,DEU,2022-09-05 23:00:00,2022-09-06 01:00:00,282.62
Germany,DEU,2022-09-06 00:00:00,2022-09-06 02:00:00,257.5
Germany,DEU,2022-09-06 01:00:00,2022-09-06 03:00:00,261.16
Germany,DEU,2022-09-06 02:00:00,2022-09-06 04:00:00,280.66
Germany,DEU,2022-09-06 03:00:00,2022-09-06 05:00:00,351.5
Germany,DEU,2022-09-06 04:00:00,2022-09-06 06:00:00,505.08
Germany,DEU,2022-09-06 05:00:00,2022-09-06 07:00:00,567.48
Germany,DEU,2022-09-06 06:00:00,2022-09-06 08:00:00,567.83
Germany,DEU,2022-09-06 07:00:00,2022-09-06 09:00:00,508.77
Germany,DEU,2022-09-06 08:00:00,2022-09-06 10:00:00,457.64
Germany,DEU,2022-09-06 09:00:00,2022-09-06 11:00:00,369.82
Germany,DEU,2022-09-06 10:00:00,2022-09-06 12:00:00,314.06
Germany,DEU,2022-09-06 11:00:00,2022-09-06 13:00:00,306.94
Germany,DEU,2022-09-06 12:00:00,2022-09-06 14:00:00,315.25
Germany,DEU,2022-09-06 13:00:00,2022-09-06 15:00:00,381.3
Germany,DEU,2022-09-06 14:00:00,2022-09-06 16:00:00,448.72
Germany,DEU,2022-09-06 15:00:00,2022-09-06 17:00:00,559.9
Germany,DEU,2022-09-06 16:00:00,2022-09-06 18:00:00,609.35
Germany,DEU,2022-09-06 17:00:00,2022-09-06 19:00:00,666.89
Germany,DEU,2022-09-06 18:00:00,2022-09-06 20:00:00,641.5
Germany,DEU,2022-09-06 19:00:00,2022-09-06 21:00:00,562.55
Germany,DEU,2022-09-06 20:00:00,2022-09-06 22:00:00,498.38
Germany,DEU,2022-09-06 21:00:00,2022-09-06 23:00:00,465.48
Germany,DEU,2022-09-06 22:00:00,2022-09-07 00:00:00,421.39
Germany,DEU,2022-09-06 23:00:00,2022-09-07 01:00:00,390.16
Germany,DEU,2022-09-07 00:00:00,2022-09-07 02:00:00,375.76
Germany,DEU,2022-09-07 01:00:00,2022-09-07 03:00:00,376.32
Germany,DEU,2022-09-07 02:00:00,2022-09-07 04:00:00,391.7
Germany,DEU,2022-09-07 03:00:00,2022-09-07 05:00:00,411.41
Germany,DEU,2022-09-07 04:00:00,2022-09-07 06:00:00,504.73
Germany,DEU,2022-09-07 05:00:00,2022-09-07 07:00:00,543.95
Germany,DEU,2022-09-07 06:00:00,2022-09-07 08:00:00,543.61
Germany,DEU,2022-09-07 07:00:00,2022-09-07 09:00:00,516.82
Germany,DEU,2022-09-07 08:00:00,2022-09-07 10:00:00,478.81
Germany,DEU,2022-09-07 09:00:00,2022-09-07 11:00:00,451.37
Germany,DEU,2022-09-07 10:00:00,2022-09-07 12:00:00,391.04
Germany,DEU,2022-09-07 11:00:00,2022-09-07 13:00:00,387.68
Germany,DEU,2022-09-07 12:00:00,2022-09-07 14:00:00,390.34
Germany,DEU,2022-09-07 13:00:00,2022-09-07 15:00:00,424.58
Germany,DEU,2022-09-07 14:00:00,2022-09-07 16:00:00,470.94
Germany,DEU,2022-09-07 15:00:00,2022-09-07 17:00:00,548.18
Germany,DEU,2022-09-07 16:00:00,2022-09-07 18:00:00,573.58
Germany,DEU,2022-09-07 17:00:00,2022-09-07 19:00:00,636.16
Germany,DEU,2022-09-07 18:00:00,2022-09-07 20:00:00,606.86
Germany,DEU,2022-09-07 19:00:00,2022-09-07 21:00:00,571.1
Germany,DEU,2022-09-07 20:00:00,2022-09-07 22:00:00,518.76
Germany,DEU,2022-09-07 21:00:00,2022-09-07 23:00:00,466.37
Germany,DEU,2022-09-07 22:00:00,2022-09-08 00:00:00,448.26
Germany,DEU,2022-09-07 23:00:00,2022-09-08 01:00:00,403.93
Germany,DEU,2022-09-08 00:00:00,2022-09-08 02:00:00,385.29
Germany,DEU,2022-09-08 01:00:00,2022-09-08 03:00:00,367.19
Germany,DEU,2022-09-08 02:00:00,2022-09-08 04:00:00,366.52
Germany,DEU,2022-09-08 03:00:00,2022-09-08 05:00:00,398.57
Germany,DEU,2022-09-08 04:00:00,2022-09-08 06:00:00,483.48
Germany,DEU,2022-09-08 05:00:00,2022-09-08 07:00:00,517.42
Germany,DEU,2022-09-08 06:00:00,2022-09-08 08:00:00,535.07
Germany,DEU,2022-09-08 07:00:00,2022-09-08 09:00:00,511.79
Germany,DEU,2022-09-08 08:00:00,2022-09-08 10:00:00,483.61
Germany,DEU,2022-09-08 09:00:00,2022-09-08 11:00:00,471.34
Germany,DEU,2022-09-08 10:00:00,2022-09-08 12:00:00,443.88
Germany,DEU,2022-09-08 11:00:00,2022-09-08 13:00:00,396.88
Germany,DEU,2022-09-08 12:00:00,2022-09-08 14:00:00,385.42
Germany,DEU,2022-09-08 13:00:00,2022-09-08 15:00:00,379.28
Germany,DEU,2022-09-08 14:00:00,2022-09-08 16:00:00,379.89
Germany,DEU,2022-09-08 15:00:00,2022-09-08 17:00:00,432.44
Germany,DEU,2022-09-08 16:00:00,2022-09-08 18:00:00,491.39
Germany,DEU,2022-09-08 17:00:00,2022-09-08 19:00:00,528.42
Germany,DEU,2022-09-08 18:00:00,2022-09-08 20:00:00,516.33
Germany,DEU,2022-09-08 19:00:00,2022-09-08 21:00:00,481.83
Germany,DEU,2022-09-08 20:00:00,2022-09-08 22:00:00,402.08
Germany,DEU,2022-09-08 21:00:00,2022-09-08 23:00:00,353.62
Germany,DEU,2022-09-08 22:00:00,2022-09-09 00:00:00,316.38
Germany,DEU,2022-09-08 23:00:00,2022-09-09 01:00:00,277.46
Germany,DEU,2022-09-09 00:00:00,2022-09-09 02:00:00,246.67
Germany,DEU,2022-09-09 01:00:00,2022-09-09 03:00:00,227.15
Germany,DEU,2022-09-09 02:00:00,2022-09-09 04:00:00,244.96
Germany,DEU,2022-09-09 03:00:00,2022-09-09 05:00:00,304.24
Germany,DEU,2022-09-09 04:00:00,2022-09-09 06:00:00,387.1
Germany,DEU,2022-09-09 05:00:00,2022-09-09 07:00:00,442.75
Germany,DEU,2022-09-09 06:00:00,2022-09-09 08:00:00,448.54
Germany,DEU,2022-09-09 07:00:00,2022-09-09 09:00:00,416.82
Germany,DEU,2022-09-09 08:00:00,2022-09-09 10:00:00,366.26
Germany,DEU,2022-09-09 09:00:00,2022-09-09 11:00:00,339.3
Germany,DEU,2022-09-09 10:00:00,2022-09-09 12:00:00,331.58
Germany,DEU,2022-09-09 11:00:00,2022-09-09 13:00:00,294.86
Germany,DEU,2022-09-09 12:00:00,2022-09-09 14:00:00,293.45
Germany,DEU,2022-09-09 13:00:00,2022-09-09 15:00:00,295.77
Germany,DEU,2022-09-09 14:00:00,2022-09-09 16:00:00,346.84
Germany,DEU,2022-09-09 15:00:00,2022-09-09 17:00:00,395.05
Germany,DEU,2022-09-09 16:00:00,2022-09-09 18:00:00,432.41
Germany,DEU,2022-09-09 17:00:00,2022-09-09 19:00:00,463.18
Germany,DEU,2022-09-09 18:00:00,2022-09-09 20:00:00,472.29
Germany,DEU,2022-09-09 19:00:00,2022-09-09 21:00:00,442.32
Germany,DEU,2022-09-09 20:00:00,2022-09-09 22:00:00,403.77
Germany,DEU,2022-09-09 21:00:00,2022-09-09 23:00:00,377.1
Germany,DEU,2022-09-09 22:00:00,2022-09-10 00:00:00,377.32
Germany,DEU,2022-09-09 23:00:00,2022-09-10 01:00:00,339.56
Germany,DEU,2022-09-10 00:00:00,2022-09-10 02:00:00,329.66
Germany,DEU,2022-09-10 01:00:00,2022-09-10 03:00:00,323.03
Germany,DEU,2022-09-10 02:00:00,2022-09-10 04:00:00,325.12
Germany,DEU,2022-09-10 03:00:00,2022-09-10 05:00:00,338.21
Germany,DEU,2022-09-10 04:00:00,2022-09-10 06:00:00,360.59
Germany,DEU,2022-09-10 05:00:00,2022-09-10 07:00:00,401.2
Germany,DEU,2022-09-10 06:00:00,2022-09-10 08:00:00,416.86
Germany,DEU,2022-09-10 07:00:00,2022-09-10 09:00:00,412.83
Germany,DEU,2022-09-10 08:00:00,2022-09-10 10:00:00,395.03
Germany,DEU,2022-09-10 09:00:00,2022-09-10 11:00:00,380.68
Germany,DEU,2022-09-10 10:00:00,2022-09-10 12:00:00,360.46
Germany,DEU,2022-09-10 11:00:00,2022-09-10 13:00:00,338.34
Germany,DEU,2022-09-10 12:00:00,2022-09-10 14:00:00,327.26
Germany,DEU,2022-09-10 13:00:00,2022-09-10 15:00:00,336.86
Germany,DEU,2022-09-10 14:00:00,2022-09-10 16:00:00,360.42
Germany,DEU,2022-09-10 15:00:00,2022-09-10 17:00:00,419.67
Germany,DEU,2022-09-10 16:00:00,2022-09-10 18:00:00,473.73
Germany,DEU,2022-09-10 17:00:00,2022-09-10 19:00:00,487.35
Germany,DEU,2022-09-10 18:00:00,2022-09-10 20:00:00,483.07
Germany,DEU,2022-09-10 19:00:00,2022-09-10 21:00:00,462.7
Germany,DEU,2022-09-10 20:00:00,2022-09-10 22:00:00,448.31
Germany,DEU,2022-09-10 21:00:00,2022-09-10 23:00:00,425.55
Germany,DEU,2022-09-10 22:00:00,2022-09-11 00:00:00,410.23
Germany,DEU,2022-09-10 23:00:00,2022-09-11 01:00:00,364.86
Germany,DEU,2022-09-11 00:00:00,2022-09-11 02:00:00,359.82
Germany,DEU,2022-09-11 01:00:00,2022-09-11 03:00:00,334.19
Germany,DEU,2022-09-11 02:00:00,2022-09-11 04:00:00,338.78
Germany,DEU,2022-09-11 03:00:00,2022-09-11 05:00:00,344.28
Germany,DEU,2022-09-11 04:00:00,2022-09-11 06:00:00,375.02
Germany,DEU,2022-09-11 05:00:00,2022-09-11 07:00:00,382.2
Germany,DEU,2022-09-11 06:00:00,2022-09-11 08:00:00,393.01
Germany,DEU,2022-09-11 07:00:00,2022-09-11 09:00:00,391.87
Germany,DEU,2022-09-11 08:00:00,2022-09-11 10:00:00,361.41
Germany,DEU,2022-09-11 09:00:00,2022-09-11 11:00:00,352.36
Germany,DEU,2022-09-11 10:00:00,2022-09-11 12:00:00,322.51
Germany,DEU,2022-09-11 11:00:00,2022-09-11 13:00:00,257.51
Germany,DEU,2022-09-11 12:00:00,2022-09-11 14:00:00,220.09
Germany,DEU,2022-09-11 13:00:00,2022-09-11 15:00:00,248.38
Germany,DEU,2022-09-11 14:00:00,2022-09-11 16:00:00,321.94
Germany,DEU,2022-09-11 15:00:00,2022-09-11 17:00:00,398.6
Germany,DEU,2022-09-11 16:00:00,2022-09-11 18:00:00,466.62
Germany,DEU,2022-09-11 17:00:00,2022-09-11 19:00:00,515.04
Germany,DEU,2022-09-11 18:00:00,2022-09-11 20:00:00,516.22
Germany,DEU,2022-09-11 19:00:00,2022-09-11 21:00:00,490.14
Germany,DEU,2022-09-11 20:00:00,2022-09-11 22:00:00,463.81
Germany,DEU,2022-09-11 21:00:00,2022-09-11 23:00:00,425.28
Germany,DEU,2022-09-11 22:00:00,2022-09-12 00:00:00,378.64
Germany,DEU,2022-09-11 23:00:00,2022-09-12 01:00:00,357.14
Germany,DEU,2022-09-12 00:00:00,2022-09-12 02:00:00,354.29
Germany,DEU,2022-09-12 01:00:00,2022-09-12 03:00:00,350.72
Germany,DEU,2022-09-12 02:00:00,2022-09-12 04:00:00,353.03
Germany,DEU,2022-09-12 03:00:00,2022-09-12 05:00:00,389.83
Germany,DEU,2022-09-12 04:00:00,2022-09-12 06:00:00,468.02
Germany,DEU,2022-09-12 05:00:00,2022-09-12 07:00:00,534.4
Germany,DEU,2022-09-12 06:00:00,2022-09-12 08:00:00,535.42
Germany,DEU,2022-09-12 07:00:00,2022-09-12 09:00:00,478.87
Germany,DEU,2022-09-12 08:00:00,2022-09-12 10:00:00,423.69
Germany,DEU,2022-09-12 09:00:00,2022-09-12 11:00:00,395.34
Germany,DEU,2022-09-12 10:00:00,2022-09-12 12:00:00,366.34
Germany,DEU,2022-09-12 11:00:00,2022-09-12 13:00:00,340.01
Germany,DEU,2022-09-12 12:00:00,2022-09-12 14:00:00,339.09
Germany,DEU,2022-09-12 13:00:00,2022-09-12 15:00:00,347.78
Germany,DEU,2022-09-12 14:00:00,2022-09-12 16:00:00,395.78
Germany,DEU,2022-09-12 15:00:00,2022-09-12 17:00:00,469.68
Germany,DEU,2022-09-12 16:00:00,2022-09-12 18:00:00,506.29
Germany,DEU,2022-09-12 17:00:00,2022-09-12 19:00:00,539.23
Germany,DEU,2022-09-12 18:00:00,2022-09-12 20:00:00,526.56
Germany,DEU,2022-09-12 19:00:00,2022-09-12 21:00:00,458.65
Germany,DEU,2022-09-12 20:00:00,2022-09-12 22:00:00,396.5
Germany,DEU,2022-09-12 21:00:00,2022-09-12 23:00:00,364.68
Germany,DEU,2022-09-12 22:00:00,2022-09-13 00:00:00,333.96
Germany,DEU,2022-09-12 23:00:00,2022-09-13 01:00:00,292.7
Germany,DEU,2022-09-13 00:00:00,2022-09-13 02:00:00,279.51
Germany,DEU,2022-09-13 01:00:00,2022-09-13 03:00:00,285.16
Germany,DEU,2022-09-13 02:00:00,2022-09-13 04:00:00,290.89
Germany,DEU,2022-09-13 03:00:00,2022-09-13 05:00:00,320.76
Germany,DEU,2022-09-13 04:00:00,2022-09-13 06:00:00,420.85
Germany,DEU,2022-09-13 05:00:00,2022-09-13 07:00:00,463.22
Germany,DEU,2022-09-13 06:00:00,2022-09-13 08:00:00,477.03
Germany,DEU,2022-09-13 07:00:00,2022-09-13 09:00:00,449.0
Germany,DEU,2022-09-13 08:00:00,2022-09-13 10:00:00,409.94
Germany,DEU,2022-09-13 09:00:00,2022-09-13 11:00:00,403.17
Germany,DEU,2022-09-13 10:00:00,2022-09-13 12:00:00,342.42
Germany,DEU,2022-09-13 11:00:00,2022-09-13 13:00:00,335.28
Germany,DEU,2022-09-13 12:00:00,2022-09-13 14:00:00,339.36
Germany,DEU,2022-09-13 13:00:00,2022-09-13 15:00:00,352.33
Germany,DEU,2022-09-13 14:00:00,2022-09-13 16:00:00,373.33
Germany,DEU,2022-09-13 15:00:00,2022-09-13 17:00:00,452.78
Germany,DEU,2022-09-13 16:00:00,2022-09-13 18:00:00,503.64
Germany,DEU,2022-09-13 17:00:00,2022-09-13 19:00:00,522.64
Germany,DEU,2022-09-13 18:00:00,2022-09-13 20:00:00,516.4
Germany,DEU,2022-09-13 19:00:00,2022-09-13 21:00:00,468.73
Germany,DEU,2022-09-13 20:00:00,2022-09-13 22:00:00,424.24
Germany,DEU,2022-09-13 21:00:00,2022-09-13 23:00:00,374.49
Germany,DEU,2022-09-13 22:00:00,2022-09-14 00:00:00,348.42
Germany,DEU,2022-09-13 23:00:00,2022-09-14 01:00:00,336.71
Germany,DEU,2022-09-14 00:00:00,2022-09-14 02:00:00,336.98
Germany,DEU,2022-09-14 01:00:00,2022-09-14 03:00:00,335.36
Germany,DEU,2022-09-14 02:00:00,2022-09-14 04:00:00,341.88
