Datetime (UTC),u10,v10,t2m,tcc,tp,ssrd,Country,Price (EUR/MWhe),P,G(i),H_sun,T2m,WS10m
2022-07-08 23:00:00,1.776474,0.7328186,16.109406,0.86676025,0.0,0.0,Germany,269.73,0.0,0.0,0.0,16.08,1.79
2022-07-09 00:00:00,2.018097,0.43013,14.884003,0.7704773,0.0,0.0,Germany,216.38,0.0,0.0,0.0,15.4,1.79
2022-07-09 01:00:00,2.1443176,0.25961304,14.315155,0.7504883,0.0,0.0,Germany,208.83,0.0,0.0,0.0,14.86,1.79
2022-07-09 02:00:00,1.8850555,0.19615173,13.522003,0.61224365,0.0,0.0,Germany,201.74,0.0,0.0,0.0,14.32,1.72
2022-07-09 03:00:00,1.6898193,0.27096558,13.747589,0.44296265,0.0,0.0,Germany,194.75,0.0,0.0,0.0,14.16,1.66
2022-07-09 04:00:00,1.8404541,-0.095184326,14.085724,0.58898926,0.0,17600.0,Germany,240.77,32.44,68.0,6.38,14.27,1.59
2022-07-09 05:00:00,1.9561157,0.11793518,14.619537,0.5197449,5.722046e-06,64640.0,Germany,249.94,31.53,53.0,15.08,14.79,1.45
2022-07-09 06:00:00,3.0303955,-1.0887451,15.397797,0.64974976,1.9073486e-06,216064.0,Germany,222.12,84.48,118.0,24.32,15.7,1.79
2022-07-09 07:00:00,2.7864685,-1.6777954,16.544647,0.8327637,0.000228405,552896.0,Germany,183.35,83.52,117.0,33.74,16.43,3.03
2022-07-09 08:00:00,2.6356049,-1.6354523,17.520782,0.9332886,0.0,32512.0,Germany,159.66,176.4,227.0,42.95,16.7,2.9
2022-07-09 09:00:00,2.7754822,-1.8911896,18.021759,0.85150146,0.0,633728.0,Germany,138.15,287.25,360.0,51.36,17.44,3.03
2022-07-09 10:00:00,2.760498,-1.5900116,19.067535,0.9902344,0.0,163008.0,Germany,97.79,440.35,551.0,57.96,18.27,2.69
2022-07-09 11:00:00,3.076538,-1.6273804,20.000519,0.98999023,5.197525e-05,102720.0,Germany,66.82,415.5,522.0,61.24,19.09,2.83
2022-07-09 12:00:00,3.2496948,-2.3191986,20.675934,1.0,0.0,0.0,Germany,21.1,236.46,302.0,60.01,19.58,3.31
2022-07-09 13:00:00,3.3483582,-1.5940552,20.037872,0.9704895,0.0,0.0,Germany,16.74,512.09,641.0,54.75,19.44,3.24
2022-07-09 14:00:00,3.8233032,-1.5766754,20.212677,0.97802734,0.0,396544.0,Germany,30.21,47.18,74.0,47.03,19.81,3.17
2022-07-09 15:00:00,4.3461914,-2.6624298,20.26358,0.99975586,7.6293945e-06,97856.0,Germany,71.48,54.3,83.0,38.1,20.09,3.03
2022-07-09 16:00:00,3.1256409,-1.454895,18.764313,1.0,0.00014781952,0.0,Germany,108.76,305.26,385.0,28.72,19.22,3.86
2022-07-09 17:00:00,2.211792,-0.34443665,18.595367,0.8142395,0.0,0.0,Germany,122.49,166.48,224.0,19.35,18.61,2.83
2022-07-09 18:00:00,2.2075043,-1.012146,17.035675,0.9089966,0.00017881393,0.0,Germany,133.21,3.88,14.0,10.36,17.73,2.69
2022-07-09 19:00:00,2.130661,-2.795456,16.693512,0.78726196,0.0,0.0,Germany,132.8,0.47,7.0,2.07,17.17,2.69
2022-07-09 20:00:00,1.3738098,-2.4927826,15.686554,0.85849,0.0,0.0,Germany,148.01,0.0,0.0,0.0,16.3,2.48
2022-07-09 21:00:00,1.2677155,-3.2463684,15.185089,0.93099976,5.722046e-06,0.0,Germany,123.43,0.0,0.0,0.0,15.58,2.97
2022-07-09 22:00:00,1.5456696,-3.2953186,14.241364,0.9995117,0.0,0.0,Germany,123.13,0.0,0.0,0.0,14.8,2.97
2022-07-09 23:00:00,1.1222534,-3.1675568,13.528473,0.9704895,0.0,0.0,Germany,93.8,0.0,0.0,0.0,14.08,2.97
2022-07-10 00:00:00,1.3887177,-2.387619,13.045319,0.71099854,0.0,0.0,Germany,89.9,0.0,0.0,0.0,13.35,3.03
2022-07-10 01:00:00,1.8722534,-2.0899353,12.70462,0.42001343,0.0,0.0,Germany,73.06,0.0,0.0,0.0,12.71,3.03
2022-07-10 02:00:00,2.1085815,-2.2912445,12.177887,0.49197388,0.0,0.0,Germany,86.04,0.0,0.0,0.0,12.19,3.1
2022-07-10 03:00:00,2.1653595,-1.9984894,11.8524475,0.776001,2.5749207e-05,0.0,Germany,85.78,0.0,0.0,0.0,11.8,3.03
2022-07-10 04:00:00,2.1176453,-1.5587158,11.6406555,0.8495178,0.0,26112.0,Germany,86.01,0.94,8.0,6.26,11.67,3.31
2022-07-10 05:00:00,2.7781982,-2.2305298,11.577911,0.8772583,4.386902e-05,218048.0,Germany,72.58,16.02,32.0,14.97,11.68,3.86
2022-07-10 06:00:00,3.0721588,-3.4819183,12.023468,0.88150024,3.4332275e-05,359552.0,Germany,62.9,78.55,109.0,24.2,12.23,4.34
2022-07-10 07:00:00,2.947815,-3.6819916,12.24881,0.96099854,0.0,264256.0,Germany,51.4,143.95,185.0,33.63,12.7,4.14
2022-07-10 08:00:00,2.884201,-3.5563965,13.122467,0.90197754,8.8214874e-05,0.0,Germany,33.91,122.76,161.0,42.84,13.15,3.72
2022-07-10 09:00:00,3.102188,-3.3514862,13.639191,0.9210205,0.0,491904.0,Germany,36.95,316.45,388.0,51.24,14.1,3.72
2022-07-10 10:00:00,3.2871552,-3.2028046,14.539825,1.0,0.0,896.0,Germany,16.69,113.18,151.0,57.83,14.91,3.79
2022-07-10 11:00:00,3.2750092,-2.74617,15.782745,1.0,0.0,114368.0,Germany,15.66,201.44,255.0,61.12,15.76,3.86
2022-07-10 12:00:00,3.2807007,-2.7727356,16.578522,1.0,0.0,81344.0,Germany,7.84,523.12,644.0,59.9,16.65,4.07
2022-07-10 13:00:00,3.3099213,-2.4003448,16.850067,1.0,1.859665e-05,0.0,Germany,14.41,354.15,438.0,54.66,17.06,4.21
2022-07-10 14:00:00,3.5292358,-2.8210754,16.888336,1.0,2.5749207e-05,0.0,Germany,27.65,205.37,261.0,46.95,17.19,4.14
2022-07-10 15:00:00,3.7228088,-3.09581,16.62674,1.0,0.0,0.0,Germany,81.41,175.81,226.0,38.03,17.08,4.07
2022-07-10 16:00:00,3.855423,-2.9026794,16.047882,0.98898315,6.723404e-05,0.0,Germany,170.83,142.93,187.0,28.65,16.56,4.0
2022-07-10 17:00:00,3.7182617,-2.9887085,15.609894,0.8342285,0.0,0.0,Germany,287.75,67.83,98.0,19.28,16.01,4.07
2022-07-10 18:00:00,3.125122,-2.6360016,14.800812,0.9512634,0.0,0.0,Germany,339.36,36.31,60.0,10.29,15.46,3.52
2022-07-10 19:00:00,2.6852112,-2.4020233,14.21109,0.9512634,0.0,0.0,Germany,357.9,0.0,3.0,1.99,14.42,2.9
2022-07-10 20:00:00,2.5509644,-1.9039307,13.726715,0.84399414,2.861023e-06,0.0,Germany,374.34,0.0,0.0,0.0,14.13,2.69
2022-07-10 21:00:00,2.3602295,-1.4613953,13.417877,0.9205017,2.3841858e-06,0.0,Germany,358.56,0.0,0.0,0.0,13.89,2.28
2022-07-10 22:00:00,2.017456,-2.293106,12.974396,1.0,4.7683716e-07,0.0,Germany,310.25,0.0,0.0,0.0,13.73,1.93
2022-07-10 23:00:00,2.361557,-1.5763855,12.846344,1.0,3.33786e-06,0.0,Germany,280.33,0.0,0.0,0.0,13.64,1.59
2022-07-11 00:00:00,2.7103271,-1.0445251,12.699982,1.0,4.2915344e-06,0.0,Germany,277.87,0.0,0.0,0.0,13.57,1.59
2022-07-11 01:00:00,2.4151917,-0.5782318,12.746735,1.0,7.009506e-05,0.0,Germany,273.8,0.0,0.0,0.0,13.59,1.72
2022-07-11 02:00:00,2.2604828,0.23110962,12.911407,1.0,5.1021576e-05,0.0,Germany,284.17,0.0,0.0,0.0,13.59,1.93
2022-07-11 03:00:00,2.0851746,0.2553711,12.881012,1.0,0.0,0.0,Germany,313.0,0.0,0.0,0.0,13.58,2.07
2022-07-11 04:00:00,1.9101868,0.057373047,12.854889,1.0,4.7683716e-06,9728.0,Germany,412.83,0.92,8.0,6.14,13.53,2.14
2022-07-11 05:00:00,1.6400146,-0.7182617,13.121246,1.0,2.0980835e-05,139968.0,Germany,440.24,18.01,35.0,14.85,13.68,2.28
2022-07-11 06:00:00,1.3962708,-1.6243134,13.713409,0.9704895,0.0,329728.0,Germany,452.69,114.14,152.0,24.09,14.05,2.62
2022-07-11 07:00:00,1.0198822,-2.0695648,14.175201,0.97055054,0.00011062622,20224.0,Germany,420.0,175.03,223.0,33.51,13.89,2.14
2022-07-11 08:00:00,1.8173523,-2.635147,14.837311,0.9995117,0.0,639488.0,Germany,397.83,110.3,148.0,42.72,15.05,2.62
2022-07-11 09:00:00,2.0073395,-2.7265625,15.256012,0.99227905,8.4877014e-05,0.0,Germany,386.94,192.15,245.0,51.11,15.93,2.69
2022-07-11 10:00:00,1.3722534,-2.2677155,15.810699,1.0,2.8133392e-05,0.0,Germany,369.95,135.86,179.0,57.7,16.28,2.48
2022-07-11 11:00:00,1.9785767,-2.3313599,16.18338,1.0,0.0,62976.0,Germany,347.29,149.95,196.0,60.99,16.78,2.62
2022-07-11 12:00:00,2.2360382,-2.71904,16.658356,1.0,0.0,0.0,Germany,326.52,132.1,175.0,59.78,16.92,2.62
2022-07-11 13:00:00,2.0944366,-2.5248108,17.053375,1.0,0.00011920929,156416.0,Germany,326.2,125.14,167.0,54.56,17.28,2.69
2022-07-11 14:00:00,1.7167664,-2.8143616,16.824127,1.0,0.0,0.0,Germany,341.52,133.68,177.0,46.87,17.06,2.55
2022-07-11 15:00:00,1.2480927,-2.7722168,17.257477,1.0,6.2942505e-05,93504.0,Germany,390.76,162.39,211.0,37.96,17.14,2.62
2022-07-11 16:00:00,0.91166687,-2.8356476,17.61258,1.0,0.0,0.0,Germany,418.41,117.48,158.0,28.58,17.3,2.48
2022-07-11 17:00:00,0.7354889,-2.379898,17.576935,0.94976807,0.0,0.0,Germany,479.01,95.1,132.0,19.21,17.3,2.48
2022-07-11 18:00:00,0.9958496,-2.1707306,17.178253,0.9477539,0.0,0.0,Germany,484.95,32.29,55.0,10.21,16.95,1.66
2022-07-11 19:00:00,1.0718689,-1.5974121,16.570831,0.98776245,9.536743e-07,0.0,Germany,460.35,0.0,1.0,1.9,16.43,1.66
2022-07-11 20:00:00,0.7984314,-1.3339539,16.612213,0.98550415,1.9073486e-05,0.0,Germany,453.69,0.0,0.0,0.0,16.05,1.59
2022-07-11 21:00:00,0.2785797,-1.1384583,15.85025,0.9992676,0.0,0.0,Germany,416.31,0.0,0.0,0.0,15.57,1.31
2022-07-11 22:00:00,0.95254517,-1.4195709,15.311005,0.7949829,1.4305115e-06,0.0,Germany,389.15,0.0,0.0,0.0,15.31,1.24
2022-07-11 23:00:00,0.8505249,-1.2714996,15.231964,0.9197693,4.2915344e-06,0.0,Germany,354.92,0.0,0.0,0.0,15.21,1.17
2022-07-12 00:00:00,0.7162628,-1.7337646,14.921356,0.7080078,0.0,0.0,Germany,341.57,0.0,0.0,0.0,15.03,1.1
2022-07-12 01:00:00,0.42747498,-1.522522,14.64682,0.866272,0.0,0.0,Germany,337.4,0.0,0.0,0.0,14.85,1.24
2022-07-12 02:00:00,0.5655823,-1.1108246,13.985504,0.9555054,0.0,0.0,Germany,341.26,0.0,0.0,0.0,14.48,1.17
2022-07-12 03:00:00,0.43278503,-1.4471436,13.246246,0.9989929,0.0,0.0,Germany,364.39,0.0,0.0,0.0,13.96,0.97
2022-07-12 04:00:00,0.15496826,-1.6757507,12.558685,0.99975586,0.0,27392.0,Germany,416.5,7.01,19.0,6.01,13.19,1.03
2022-07-12 05:00:00,-0.27656555,-1.7095032,14.023468,0.9597473,0.0,248640.0,Germany,449.15,89.01,126.0,14.73,13.85,0.76
2022-07-12 06:00:00,0.36924744,-1.5406952,15.049286,0.8887634,4.7683716e-07,390592.0,Germany,440.42,122.15,163.0,23.97,15.54,1.38
2022-07-12 07:00:00,0.22621155,-1.8914032,15.995392,0.48950195,3.7670135e-05,246720.0,Germany,388.95,358.55,444.0,33.39,15.4,1.93
2022-07-12 08:00:00,-0.2546692,-1.0928192,17.05545,0.87023926,0.0,598784.0,Germany,339.52,476.74,599.0,42.59,16.76,0.97
2022-07-12 09:00:00,0.5342865,-0.8349762,18.264679,0.980011,0.0,402752.0,Germany,338.3,603.48,778.01,50.98,18.25,0.69
2022-07-12 10:00:00,0.2586975,-0.51823425,20.061249,0.118011475,0.0,639104.0,Germany,301.18,663.9,866.01,57.56,19.67,1.03
2022-07-12 11:00:00,0.659256,-0.53518677,21.735748,0.67178345,0.0,410752.0,Germany,262.45,683.91,902.01,60.85,21.12,1.1
2022-07-12 12:00:00,0.98631287,-0.7128601,23.123138,0.2392273,0.0,138496.0,Germany,261.7,666.69,880.01,59.66,22.37,1.24
2022-07-12 13:00:00,1.322403,-1.1053162,24.490814,0.67074585,0.0,0.0,Germany,275.82,628.56,821.01,54.46,23.38,1.72
2022-07-12 14:00:00,0.7123108,-1.2195435,25.310638,0.0,0.0,0.0,Germany,305.68,557.32,721.0,46.78,23.98,1.93
2022-07-12 15:00:00,0.73057556,-1.216095,25.79013,0.0,0.0,0.0,Germany,373.45,468.25,604.0,37.88,24.26,1.86
2022-07-12 16:00:00,0.94207764,-1.1155701,25.864532,0.715271,0.0,0.0,Germany,412.33,337.48,441.0,28.5,24.23,1.79
2022-07-12 17:00:00,1.336029,-1.3601074,25.656158,0.2642212,0.0,0.0,Germany,468.26,195.68,274.0,19.13,23.96,1.66
2022-07-12 18:00:00,0.40318298,-0.7731781,24.929962,0.95401,0.0,0.0,Germany,492.84,66.38,114.0,10.12,23.18,1.03
2022-07-12 19:00:00,0.7264557,-0.026641846,24.73294,1.0,0.0,0.0,Germany,467.08,0.83,8.0,1.81,23.07,0.28
2022-07-12 20:00:00,1.0133057,0.07785034,20.867096,0.9897461,0.0,0.0,Germany,454.5,0.0,0.0,0.0,20.71,1.03
2022-07-12 21:00:00,0.94003296,0.40618896,18.624054,1.0,0.0,0.0,Germany,403.6,0.0,0.0,0.0,20.05,0.97
2022-07-12 22:00:00,0.5131531,0.95344543,17.343903,0.31069946,0.0,0.0,Germany,389.94,0.0,0.0,0.0,18.01,1.45
2022-07-12 23:00:00,0.5917206,1.3120575,16.355865,0.029510498,0.0,0.0,Germany,354.8,0.0,0.0,0.0,17.15,1.45
2022-07-13 00:00:00,1.36232,1.3204803,14.966705,0.17849731,0.0,0.0,Germany,321.86,0.0,0.0,0.0,16.16,1.59
2022-07-13 01:00:00,1.2683563,1.0809784,14.649811,0.62402344,0.0,0.0,Germany,327.46,0.0,0.0,0.0,15.41,1.59
2022-07-13 02:00:00,0.6625824,1.3835144,15.031158,0.9089966,0.0,0.0,Germany,319.76,0.0,0.0,0.0,15.05,1.52
2022-07-13 03:00:00,0.8803711,1.3942566,15.301178,1.0,0.0,0.0,Germany,339.36,0.0,0.0,0.0,14.79,1.52
2022-07-13 04:00:00,1.4689484,1.4102173,15.548859,0.9992676,0.0,25920.0,Germany,408.51,21.63,44.0,5.88,14.74,1.52
2022-07-13 05:00:00,1.9971008,1.3856659,16.825104,0.96099854,0.0,255552.0,Germany,436.64,17.06,34.0,14.6,15.99,1.38
2022-07-13 06:00:00,0.92840576,2.266922,18.889923,0.96099854,0.0,335488.0,Germany,444.06,89.33,126.0,23.84,19.54,1.17
2022-07-13 07:00:00,1.5092316,2.3697815,19.92984,0.9302368,0.0,0.0,Germany,403.65,291.39,371.0,33.27,20.21,1.93
2022-07-13 08:00:00,1.9753723,2.0150604,21.765717,0.8289795,0.0,117696.0,Germany,355.04,505.0,640.0,42.47,21.29,2.14
2022-07-13 09:00:00,3.1302643,1.9962006,23.142242,0.60025024,0.0,537664.0,Germany,332.71,313.26,402.0,50.85,23.08,2.9
2022-07-13 10:00:00,3.2185516,2.4887238,26.065216,0.5282593,0.0,290624.0,Germany,264.73,526.49,675.0,57.42,24.48,3.52
2022-07-13 11:00:00,3.8919678,2.9352722,26.968903,0.8642578,8.583069e-06,476416.0,Germany,234.34,479.79,616.0,60.71,25.55,4.21
2022-07-13 12:00:00,4.520355,3.042923,28.044586,0.67926025,0.0003643036,761856.0,Germany,194.51,366.82,473.0,59.53,26.41,4.76
2022-07-13 13:00:00,4.628937,2.7782745,28.306183,1.0,0.0,0.0,Germany,189.5,365.19,471.0,54.35,26.83,4.9
2022-07-13 14:00:00,4.2130127,2.0366364,27.679474,0.9692688,0.0,0.0,Germany,207.83,70.79,106.0,46.69,26.54,4.55
2022-07-13 15:00:00,3.5650482,1.7915344,28.094757,0.70401,0.0,0.0,Germany,277.22,301.89,391.0,37.79,26.65,4.28
2022-07-13 16:00:00,4.5453186,1.11026,28.193512,0.6152344,0.0,0.0,Germany,343.17,304.47,398.0,28.42,26.76,4.14
2022-07-13 17:00:00,3.3296509,-0.5949249,27.658478,0.5364685,0.0,0.0,Germany,404.18,104.96,150.0,19.04,26.16,3.1
2022-07-13 18:00:00,2.8265991,-2.1844482,26.125275,0.8789978,0.0,0.0,Germany,431.32,40.55,69.0,10.03,24.72,3.17
2022-07-13 19:00:00,2.4334564,-2.0558777,24.642487,0.89001465,2.336502e-05,0.0,Germany,425.96,0.0,5.0,1.71,23.72,2.76
2022-07-13 20:00:00,1.6198425,-0.92807007,23.464142,0.96676636,0.00024938583,0.0,Germany,424.93,0.0,0.0,0.0,21.75,2.55
2022-07-13 21:00:00,1.541626,-0.5866699,22.507965,0.63952637,0.0,0.0,Germany,367.82,0.0,0.0,0.0,20.72,1.03
2022-07-13 22:00:00,3.2471924,0.3969574,19.975739,0.65426636,0.0,0.0,Germany,388.74,0.0,0.0,0.0,19.93,1.1
2022-07-13 23:00:00,3.023529,0.15916443,18.996124,0.97576904,0.0,0.0,Germany,363.03,0.0,0.0,0.0,19.05,1.52
2022-07-14 00:00:00,2.0212402,-0.7166748,17.911774,0.93777466,0.0,0.0,Germany,337.23,0.0,0.0,0.0,18.26,1.72
2022-07-14 01:00:00,1.3018799,-1.0095367,17.70633,0.17147827,0.0,0.0,Germany,328.62,0.0,0.0,0.0,17.87,1.52
2022-07-14 02:00:00,0.9845886,-1.106369,17.076447,0.7965088,0.0,0.0,Germany,331.12,0.0,0.0,0.0,17.36,1.31
2022-07-14 03:00:00,0.5922394,-1.7631073,16.47525,0.9335327,2.861023e-06,0.0,Germany,358.7,0.0,0.0,0.0,17.01,1.1
2022-07-14 04:00:00,-0.13064575,-2.2766418,16.553986,0.98599243,2.0503998e-05,7552.0,Germany,414.6,0.0,5.0,5.75,16.95,0.97
2022-07-14 05:00:00,-1.0961304,-1.9477081,16.642853,1.0,0.0,82560.0,Germany,431.24,10.02,24.0,14.47,17.56,1.03
2022-07-14 06:00:00,-1.3031311,-1.0237274,16.971344,0.97073364,0.0,367552.0,Germany,436.11,71.07,103.0,23.72,18.05,1.45
2022-07-14 07:00:00,-1.2735443,-0.5229645,17.209137,0.9987488,0.001168251,0.0,Germany,407.71,93.7,130.0,33.14,17.22,1.1
2022-07-14 08:00:00,-0.5740204,-1.2260742,18.06009,0.9362793,0.0,435456.0,Germany,365.6,319.54,405.0,42.34,18.08,0.83
2022-07-14 09:00:00,0.26245117,-2.0007782,18.158112,0.3574829,0.0,902848.0,Germany,345.02,223.02,289.0,50.71,19.64,0.76
2022-07-14 10:00:00,0.295578,-0.89671326,20.324738,0.8535156,0.0,309504.0,Germany,294.56,346.13,444.0,57.28,21.16,1.45
2022-07-14 11:00:00,1.489563,-0.9327545,21.64383,0.78253174,4.7683716e-05,331264.0,Germany,268.56,336.3,431.0,60.56,22.19,2.41
2022-07-14 12:00:00,2.5258026,-1.3244324,21.345123,0.97802734,0.00012779236,0.0,Germany,236.2,479.18,609.0,59.39,22.2,3.24
2022-07-14 13:00:00,1.8380432,-2.2541046,21.733551,0.3119812,0.0,0.0,Germany,248.44,330.46,421.0,54.23,22.02,3.17
2022-07-14 14:00:00,1.703537,-2.6382751,22.556427,0.48025513,3.862381e-05,363456.0,Germany,272.02,142.65,191.0,46.59,21.75,3.86
2022-07-14 15:00:00,2.2427063,-2.505371,22.383087,0.988739,0.0,0.0,Germany,337.42,325.52,412.0,37.7,22.04,3.86
2022-07-14 16:00:00,2.5317078,-2.9724426,21.860016,0.4472351,0.0,0.0,Germany,384.37,322.02,411.0,28.33,21.8,4.0
2022-07-14 17:00:00,2.4275055,-2.9205475,21.081573,0.5062561,0.0,0.0,Germany,420.68,194.5,267.0,18.95,21.11,4.07
2022-07-14 18:00:00,2.4094849,-3.4161224,20.062042,0.7084961,0.0,0.0,Germany,435.13,69.73,121.0,9.93,20.08,3.72
2022-07-14 19:00:00,1.9920502,-3.3905182,18.64505,0.83148193,0.0,0.0,Germany,429.1,0.0,3.0,1.6,19.46,3.38
2022-07-14 20:00:00,1.504303,-2.891693,16.505402,0.57699585,0.0,0.0,Germany,419.14,0.0,0.0,0.0,18.14,3.03
2022-07-14 21:00:00,1.118576,-2.578186,13.721588,0.2194519,0.0,0.0,Germany,378.94,0.0,0.0,0.0,16.87,2.69
2022-07-14 22:00:00,0.7610016,-1.594574,13.885651,0.5755005,0.0,0.0,Germany,355.57,0.0,0.0,0.0,15.86,2.21
2022-07-14 23:00:00,0.5366211,-0.9966736,12.225616,0.63497925,0.0,0.0,Germany,320.71,0.0,0.0,0.0,14.9,1.66
2022-07-15 00:00:00,1.0148621,-1.020401,10.868683,0.32125854,0.0,0.0,Germany,300.99,0.0,0.0,0.0,13.58,1.17
2022-07-15 01:00:00,1.4299927,-0.66796875,10.149933,0.43899536,0.0,0.0,Germany,295.69,0.0,0.0,0.0,12.79,1.17
2022-07-15 02:00:00,1.4454803,-0.57728577,9.865387,0.39926147,0.0,0.0,Germany,302.63,0.0,0.0,0.0,12.05,1.31
2022-07-15 03:00:00,1.2722931,-0.5998993,9.707184,0.23699951,0.0,0.0,Germany,330.78,0.0,0.0,0.0,11.46,1.38
2022-07-15 04:00:00,1.1972504,-0.65452576,10.31546,0.1982727,0.0,25856.0,Germany,400.46,0.94,8.0,5.61,11.09,1.38
2022-07-15 05:00:00,1.6053314,-1.328598,11.455292,0.33502197,0.0,270208.0,Germany,429.44,140.55,204.0,14.34,12.61,1.45
2022-07-15 06:00:00,1.7490845,-2.2668915,12.769806,0.40826416,0.0,435584.0,Germany,413.65,128.51,169.0,23.59,13.82,2.21
2022-07-15 07:00:00,1.7298126,-2.2734528,13.841339,0.90197754,1.6212463e-05,393920.0,Germany,338.98,147.27,191.0,33.01,14.61,2.55
2022-07-15 08:00:00,1.8899231,-2.320816,14.739532,0.74645996,0.0,69952.0,Germany,270.51,249.66,312.0,42.2,15.28,2.62
2022-07-15 09:00:00,1.9654541,-2.0193024,15.6128235,0.707489,1.5258789e-05,0.0,Germany,241.1,193.06,246.0,50.57,15.66,2.41
2022-07-15 10:00:00,1.8664398,-1.4318848,15.892975,1.0,2.9563904e-05,506816.0,Germany,222.52,401.94,499.0,57.12,16.53,2.69
2022-07-15 11:00:00,2.1164703,-1.3332672,16.839142,0.87072754,6.198883e-06,34432.0,Germany,200.61,447.09,557.0,60.4,17.35,2.83
2022-07-15 12:00:00,2.387024,-1.2998505,16.861847,0.9762573,0.0,0.0,Germany,195.03,470.26,586.0,59.25,17.43,2.83
2022-07-15 13:00:00,2.8118896,-1.265686,17.27884,1.0,5.2452087e-06,0.0,Germany,214.76,510.93,637.0,54.11,17.6,2.69
2022-07-15 14:00:00,2.5942383,-1.2516327,17.753082,0.94577026,0.0,0.0,Germany,240.49,497.86,619.0,46.48,17.76,2.62
2022-07-15 15:00:00,2.6688843,-1.6308899,18.206696,0.91223145,0.0,0.0,Germany,342.81,426.22,530.0,37.6,18.03,2.55
2022-07-15 16:00:00,2.2118378,-1.5946198,18.36319,0.9302368,0.0,0.0,Germany,400.69,345.14,436.0,28.23,18.16,2.55
2022-07-15 17:00:00,1.6811066,-1.2628937,17.957062,0.707489,0.0,0.0,Germany,430.94,157.34,212.0,18.85,17.76,2.34
2022-07-15 18:00:00,1.264328,-1.0412292,17.776154,0.42352295,0.0,71488.0,Germany,444.48,72.06,125.0,9.83,17.51,2.07
2022-07-15 19:00:00,1.1767273,-0.70703125,16.598175,0.2862854,0.0,0.0,Germany,443.93,0.0,2.0,1.49,16.47,1.31
2022-07-15 20:00:00,1.9966278,-0.39979553,15.4548645,0.040008545,0.0,0.0,Germany,438.87,0.0,0.0,0.0,15.1,1.24
2022-07-15 21:00:00,2.003418,-0.033493042,14.505035,0.019989014,0.0,0.0,Germany,403.43,0.0,0.0,0.0,13.99,1.24
2022-07-15 22:00:00,1.4398041,0.6000366,11.415192,0.14801025,0.0,0.0,Germany,364.61,0.0,0.0,0.0,13.29,1.24
2022-07-15 23:00:00,0.8176117,0.9214325,10.155914,0.28927612,0.0,0.0,Germany,325.63,0.0,0.0,0.0,12.36,1.52
2022-07-16 00:00:00,0.9019928,1.0851746,9.357086,0.25198364,0.0,0.0,Germany,265.79,0.0,0.0,0.0,11.54,1.66
2022-07-16 01:00:00,1.4443817,1.5305023,9.72403,0.20898438,0.0,0.0,Germany,236.71,0.0,0.0,0.0,11.12,1.79
2022-07-16 02:00:00,1.9702454,1.4871368,10.266144,0.30047607,0.0,0.0,Germany,223.28,0.0,0.0,0.0,11.18,1.93
2022-07-16 03:00:00,2.2739868,1.4201508,10.225006,0.78253174,0.0,0.0,Germany,207.42,0.0,0.0,0.0,11.02,2.07
2022-07-16 04:00:00,2.5344086,1.3582764,10.629547,0.84402466,0.0,21696.0,Germany,192.98,10.58,24.81,5.47,11.46,2.28
2022-07-16 05:00:00,2.7501984,1.1668854,11.526886,0.7357483,0.0,183744.0,Germany,187.16,103.42,146.0,14.2,13.02,2.48
2022-07-16 06:00:00,3.0972748,0.89711,12.958038,0.684021,0.0,118272.0,Germany,144.87,98.71,134.0,23.45,14.39,2.83
2022-07-16 07:00:00,3.7904205,0.23526001,14.74118,0.7242737,3.862381e-05,544448.0,Germany,66.34,147.5,192.0,32.87,15.88,3.31
2022-07-16 08:00:00,4.5294647,-0.8815155,16.57254,0.9955139,0.00012683868,139008.0,Germany,42.29,378.14,465.0,42.06,16.4,3.59
2022-07-16 09:00:00,5.332428,-1.8405762,18.063507,1.0,0.0,242624.0,Germany,8.28,341.91,423.0,50.42,17.4,4.55
2022-07-16 10:00:00,4.077896,-1.0794678,17.648834,0.9915161,0.00011062622,375424.0,Germany,2.81,450.32,556.0,56.97,18.06,4.69
2022-07-16 11:00:00,4.2852325,-1.5522766,18.522858,0.70373535,0.0,129728.0,Germany,2.44,364.84,454.0,60.24,18.71,4.69
2022-07-16 12:00:00,4.118164,-2.4460907,20.216827,0.22195435,0.0,471232.0,Germany,1.64,483.68,603.0,59.1,19.76,4.41
2022-07-16 13:00:00,3.7554016,-2.5111847,20.412384,0.46551514,0.0,284992.0,Germany,2.69,474.41,593.0,53.98,20.35,4.14
2022-07-16 14:00:00,3.202301,-2.7909393,20.92044,0.33547974,0.0,36288.0,Germany,5.01,470.82,588.0,46.37,20.64,3.93
2022-07-16 15:00:00,2.8906097,-2.9954376,21.054352,0.5995178,0.0,0.0,Germany,53.16,454.4,567.0,37.5,20.68,3.79
2022-07-16 16:00:00,2.5870056,-3.2307892,21.039581,0.3624878,0.0,0.0,Germany,151.64,337.73,429.0,28.13,20.51,3.72
2022-07-16 17:00:00,1.9844971,-3.2432098,20.506866,0.029510498,0.0,0.0,Germany,265.67,197.03,270.0,18.75,19.88,3.38
2022-07-16 18:00:00,1.2625427,-2.7408905,19.725616,0.0,0.0,0.0,Germany,329.97,69.36,122.0,9.72,19.14,2.83
2022-07-16 19:00:00,0.62493896,-1.9850922,17.665558,0.048736572,0.0,0.0,Germany,339.89,0.0,3.0,1.37,17.82,2.07
