actual_price,predicted_price,actual_P,predicted_P
138.01,135.09367,1658.669,2173.206
211.82,154.70297,490.3755,563.7878
185.91,188.32465,14.80825,40.556942
137.05,154.4403,0.0,2.006746
121.38,120.58308,0.0,2.006746
119.37,115.26184,0.0,2.006746
110.48,112.415634,0.0,2.006746
108.15,105.92913,0.0,16.601936
106.85,109.23664,0.0,18.767467
109.06,104.876854,132.24725,118.86797
107.94,110.59405,920.55075,798.1761
100.71,109.71882,2826.239,2394.4512
101.91,98.25328,5762.2832499999995,5050.395
75.93,90.117455,8228.61125,8141.3906
23.4,57.345875,10114.9685,9790.77
0.0,7.630566,9108.24875,10608.2705
-2.38,-3.5256863,9819.8135,9625.292
-15.52,-6.739136,9563.48425,9870.581
-22.65,-18.018864,9080.13625,9231.999
-17.71,-14.087882,8497.0305,8638.414
-1.97,-4.505562,7356.3005,7788.4844
0.01,11.960619,7356.48875,6255.559
67.03,31.807669,5505.970499999999,5841.871
161.86,93.3632,3827.40325,3829.0122
130.76,169.43939,1623.4455,2143.0479
160.42,151.03401,432.36775,602.9391
170.38,159.87666,11.44875,37.87999
140.87,145.33615,0.0,2.006746
120.37,123.57081,0.0,2.0209367
108.52,112.51284,0.0,2.0209367
101.11,102.2392,0.0,2.0209367
97.14,99.42097,0.0,25.05074
92.58,97.00725,0.0,20.919247
90.24,94.08885,108.15675,124.19311
88.47,92.52369,759.2094999999999,807.16
72.47,90.09449,1869.07725,2032.5096
26.44,67.69485,3770.081,3994.1328
0.0,19.521564,6081.54375,6166.418
-0.09,-8.928797,7177.06425,8013.6704
-11.11,-9.537003,7803.04125,8362.997
-37.7,-25.269487,8535.524,8259.528
-64.26,-17.844284,8489.454,8615.993
-91.69,-16.687006,8661.836,8324.628
-73.84,-13.153785,8116.13975,8174.7285
-35.73,-5.386387,7203.1205,7243.386
-5.2,0.17461108,6093.223,6074.9336
10.61,18.05359,5465.2342499999995,4582.801
94.41,58.290943,3770.75,3660.9238
131.34,118.65493,1611.185,1867.1915
156.5,148.18289,435.46725,496.8869
144.55,153.55145,12.082,20.643229
126.51,132.01515,0.0,-24.210835
101.63,115.4027,0.0,-7.86441
89.84,99.12752,0.0,-1.9601436
71.45,86.79713,0.0,2.0209367
66.89,76.85714,0.0,20.919247
66.82,72.11586,0.0,15.864987
76.35,73.65132,118.21925,90.87296
89.94,85.69967,797.70775,645.01245
113.3,105.08389,2182.94875,1805.5271
98.14,117.23014,4067.84025,3848.6184
83.16,97.74774,5622.610500000001,6310.6997
92.88,74.82578,7331.672,7120.681
8.81,82.29279,9083.53275,8343.519
5.9,13.658465,9858.845,9513.059
10.42,18.336542,9346.60375,9559.69
4.43,21.493116,8702.76,8863.01
0.32,17.685637,7987.2985,8095.6016
9.5,24.353022,6751.64175,7039.686
75.54,38.456394,5956.66175,5246.9653
98.39,93.41317,4249.8330000000005,4222.38
114.97,119.013885,2388.757,2738.2278
124.48,139.54872,1147.98525,1220.8799
113.67,149.89948,332.3635,381.54675
95.58,129.02069,15.47575,-13.130401
97.15,96.695885,0.0,-13.409189
88.14,91.82165,0.0,-18.590229
77.86,87.13217,0.0,-13.409189
69.4,80.796776,0.0,2.0209367
67.72,68.807236,0.0,18.071327
63.52,69.55127,0.0,12.749146
66.09,67.23098,105.27825,103.18563
75.17,77.2752,813.9395,726.4725
96.43,90.25936,2428.19825,1986.4204
96.42,100.20247,4824.20575,4562.059
17.54,89.71778,6946.125,6889.068
-0.82,16.223171,7606.147,8718.276
0.1,-10.267945,6921.0735,8537.676
0.02,0.27313823,7021.07725,7760.4653
0.12,4.1391573,6885.9685,7205.9185
0.12,5.2893367,7035.39625,6842.8003
1.18,7.32951,6497.2880000000005,6717.36
0.03,19.44796,5591.65125,5899.4194
8.44,23.599554,4230.21575,4675.2603
43.74,32.918964,3325.894,3354.6497
100.85,73.43156,2170.5325,2158.942
165.77,118.2658,1021.64125,1201.0785
152.02,173.0145,305.385,423.5178
127.15,153.85593,15.9775,-4.594473
123.28,119.096855,0.0,-13.42338
115.56,112.13506,0.0,-13.409189
107.25,108.381386,0.21325,-2.6592033
