actual_price,predicted_price,actual_P,predicted_P
5.0,14.551329,16953.0,16746.438
3.52,7.137183,17304.0,17082.51
1.1,4.461716,16993.0,17247.273
2.5,3.782724,16803.0,16719.766
3.0,18.4663,16159.0,15557.575
15.0,27.855667,15110.0,14207.096
74.0,48.015564,13223.0,10867.541
105.01,96.512436,7151.0,6879.6133
115.5,119.92027,1793.0,1544.1067
114.81,115.951355,600.0,330.3469
109.58,106.56307,576.0,353.5324
104.59,103.743034,544.0,248.29335
99.97,101.07105,456.0,246.50517
95.11,98.444595,376.0,169.70311
93.94,95.395454,291.0,126.48412
93.94,96.027176,186.0,168.64296
98.27,98.90994,166.0,159.77318
102.98,105.69601,93.0,117.37173
103.8,110.81732,1098.0,482.6706
90.0,101.64886,7079.0,4188.143
15.27,79.95113,14929.0,10585.2705
0.01,12.545878,18654.0,17113.057
0.0,-2.6748853,19986.0,19742.617
-0.01,-1.9040049,20139.0,19932.594
0.0,-1.3591429,20766.0,19843.654
0.0,-1.3591429,20887.0,20330.375
-0.01,-1.4062895,20329.0,20123.324
0.01,-0.62533027,20475.0,19901.102
1.0,3.4406633,21057.0,19354.791
15.27,7.3990846,19484.0,18698.428
89.6,42.204254,15624.0,16477.951
104.01,107.46005,8596.0,8935.962
131.71,119.36365,2255.0,2555.4478
140.64,129.47037,802.0,612.5321
117.96,128.21071,769.0,554.31146
126.84,112.72056,713.0,576.2226
119.08,118.30991,680.0,567.26245
113.98,114.11107,659.0,576.12036
112.33,110.13594,647.0,473.3464
111.35,109.803505,607.0,417.02673
111.35,112.089836,515.0,400.81744
113.89,118.39283,285.0,346.1927
113.86,120.17314,1126.0,1216.3878
112.47,109.28712,7156.0,6311.4805
50.0,91.28131,15304.0,13268.693
14.5,33.348118,19910.0,19147.787
0.85,4.2988706,21492.0,20891.523
0.0,-1.8018271,21461.0,20496.477
0.0,-1.3591429,21122.0,20351.418
-0.01,-1.3591429,20184.0,20268.373
-0.01,-1.4062895,19742.0,19667.533
0.65,-0.62533027,19223.0,19489.549
3.52,3.9349635,17796.0,18731.723
17.43,16.296078,15881.0,16762.268
90.4,45.210323,13319.0,13890.965
105.47,108.162476,7941.0,8724.122
120.58,123.088455,2259.0,2608.309
120.98,124.24183,690.0,732.68274
113.98,112.78987,654.0,715.75464
110.02,110.51249,640.0,658.61115
109.7,104.56155,564.0,645.63824
109.8,105.36793,544.0,633.73254
108.98,106.528984,542.0,617.67395
109.0,106.3317,506.0,584.4627
109.7,106.920586,380.0,521.32684
109.73,111.081665,288.0,338.77594
104.9,109.216286,913.0,1238.2269
51.21,95.922195,6190.0,6018.3066
4.17,36.25333,13606.0,12626.341
0.46,-6.614192,17925.0,16843.135
-0.01,-6.737161,18522.0,19185.01
-0.58,-2.6875591,18805.0,19140.936
-0.62,-2.1199815,19213.0,18912.984
-1.0,-2.1199815,19024.0,19289.488
-1.5,-2.1671283,18335.0,18558.42
-0.37,-1.3861681,18015.0,18041.373
0.65,2.6798239,17672.0,17569.312
5.0,9.239812,16029.0,16170.547
36.27,33.566986,12883.0,13461.972
86.0,68.389366,6672.0,8415.71
101.96,102.549545,1805.0,2171.8933
105.88,104.028305,686.0,549.11664
100.98,99.83092,658.0,612.23175
87.47,97.94691,590.0,586.1906
62.0,84.25866,538.0,562.145
38.7,63.99488,528.0,553.33966
34.7,46.146408,514.0,538.77747
24.35,40.340393,452.0,521.32684
20.0,31.730047,382.0,401.18796
18.47,31.887917,284.0,308.44794
15.13,28.45356,1020.0,927.98724
2.0,6.4767323,5533.0,5505.002
0.0,-7.790118,10958.0,11666.034
-0.6,-7.5646524,14227.0,14314.23
-1.21,-6.8620543,15337.0,15930.572
-1.21,-2.6875591,16169.0,16211.726
-3.0,-2.1199815,16739.0,16603.885
-2.67,-2.1199815,16691.0,16730.512
-2.0,-2.1671283,16740.0,16590.979
-1.21,-1.3861681,16044.0,16412.354
-0.6,2.6798239,15541.0,15457.09
0.0,6.947578,15195.0,14294.282
2.4,16.611206,13602.0,11985.553
33.96,27.476788,7837.0,7279.3193
76.85,60.244865,2188.0,2424.168
78.43,81.587975,626.0,672.0032
53.97,74.45813,530.0,630.0557
32.74,52.466633,515.0,564.9496
19.96,31.828377,473.0,520.82874
16.58,24.013178,462.0,505.45398
13.27,20.143976,461.0,483.05762
15.0,16.48395,460.0,469.8003
24.76,23.611588,460.0,376.0086
60.0,34.06834,424.0,342.51578
71.6,66.88681,1262.0,825.34406
