actual_price,actual_P,hour,day_of_week,month,is_weekend,cloud_cover,predicted_price_h1,predicted_price_h2,predicted_price_h3,predicted_price_h4,predicted_price_h5,predicted_price_h6,predicted_price_h7,predicted_price_h8,predicted_price_h9,predicted_price_h10,predicted_price_h11,predicted_price_h12,predicted_price_h13,predicted_price_h14,predicted_price_h15,predicted_price_h16,predicted_price_h17,predicted_price_h18,predicted_price_h19,predicted_price_h20,predicted_price_h21,predicted_price_h22,predicted_price_h23,predicted_price_h24,predicted_P_h1,predicted_P_h2,predicted_P_h3,predicted_P_h4,predicted_P_h5,predicted_P_h6,predicted_P_h7,predicted_P_h8,predicted_P_h9,predicted_P_h10,predicted_P_h11,predicted_P_h12,predicted_P_h13,predicted_P_h14,predicted_P_h15,predicted_P_h16,predicted_P_h17,predicted_P_h18,predicted_P_h19,predicted_P_h20,predicted_P_h21,predicted_P_h22,predicted_P_h23,predicted_P_h24
54.48,0.11775,0,2,11,0,100,56.23267,56.46567,61.74346,66.91936,88.16855,117.380554,111.869965,106.96811,92.04379,80.94365,83.44395,82.632034,82.74096,93.94462,111.41308,108.82228,107.70989,94.07077,85.344154,67.16115,60.682472,57.077423,55.09475,56.62609,-0.5589176,-4.1998744,-4.9785724,-4.1052313,-2.178897,8.882825,15.777508,116.035866,145.2174,168.01114,121.638435,148.87416,122.088356,94.81585,45.071686,27.905598,-1.6861447,-10.892796,-5.7690735,-4.415007,-2.525403,-2.2576814,-0.98583186,-1.0012205
53.4,0.12625,1,2,11,0,100,55.198746,59.69749,69.638,92.836205,105.92056,109.58757,97.84756,89.48394,76.98311,72.135284,73.30243,82.23873,80.51275,87.78238,101.00426,96.85493,88.49161,73.51758,69.32476,48.93578,46.860413,48.918636,48.99328,52.839577,-0.5589176,-2.2567973,1.637121,18.738165,35.569057,63.46787,96.62098,177.9538,167.09636,167.22566,124.89394,124.24124,70.9061,32.024582,7.6116514,-0.55965364,-8.136145,-10.892796,-5.7690735,-4.415007,-2.525403,-2.2576814,-0.98583186,-1.0012205
54.3,0.12625,2,2,11,0,100,58.700016,71.13023,87.82725,98.41879,95.88006,94.52824,88.20115,78.40559,70.06737,64.587906,64.560295,76.56264,76.490326,80.1225,85.78667,79.95736,71.303856,54.00972,38.380894,35.44742,39.33147,41.216312,40.66872,44.76472,-0.5589176,0.6629553,10.037943,38.379738,71.70431,102.06452,145.10358,188.36296,175.50136,173.78096,110.02506,67.23268,1.771777,2.8488796,-12.362705,-5.852432,-8.246305,-12.568953,-5.093856,-4.324316,-2.525403,-2.2576814,-0.98583186,-1.0012205
54.95,0.1215,3,2,11,0,100,68.95763,89.37284,103.94227,108.77947,95.341354,85.78014,84.83407,78.36524,69.568016,71.46104,74.96897,84.47904,86.81355,90.36373,87.310844,69.29803,57.675484,45.766262,40.741386,40.09276,41.133327,47.566425,48.479946,50.982147,0.3738172,5.811894,13.217241,41.583523,69.38971,98.70868,142.05177,183.37732,157.48613,113.98743,83.41581,19.11144,-12.849741,-12.680582,-11.271097,-4.977656,-7.49125,-11.065768,-4.441369,-4.393401,-2.525403,-2.2576814,-0.98583186,-1.0012205
66.23,0.1195,4,2,11,0,100,82.75625,99.88482,101.512184,95.36842,86.628494,77.888084,76.87398,69.90778,67.33132,76.21704,85.0949,92.07545,87.57194,79.05189,65.15947,54.019173,44.96013,40.95263,37.08607,37.248535,38.37475,47.95917,51.226658,58.553318,0.58580637,6.8108244,13.217241,40.009907,65.49035,82.130005,103.63438,128.33664,77.535164,59.12911,12.536078,-5.2192698,-20.930025,-11.929075,-8.970459,-3.9858258,-6.831953,-11.065768,-4.441369,-4.393401,-2.7825074,-2.3803816,-0.98583186,-1.0012205
93.33,0.12125,5,2,11,0,100,113.65955,113.64429,109.92468,101.75083,83.105354,82.93397,82.00958,79.56661,88.07845,95.14052,105.828064,102.879845,82.33391,69.82371,58.440815,50.27093,42.427105,41.33894,36.611286,41.899887,46.735268,57.393147,64.770134,79.94118,0.6560097,6.8108244,11.578836,30.439459,46.814304,48.85887,61.410503,55.76465,39.1602,16.410856,-15.392457,-12.663316,-18.53438,-10.782351,-8.192579,-3.4544895,-7.5612125,-11.355248,-5.5125685,-4.393401,-2.7825074,-2.3803816,-0.98583186,-0.91207516
108.35,0.1325,6,2,11,0,100,108.15187,104.67339,101.39152,88.14629,82.770836,85.61757,88.70643,95.51672,99.6804,106.928085,104.21551,88.31995,64.48757,58.747616,47.06872,47.113865,45.45455,45.226295,45.5471,51.281437,58.69439,72.53172,81.338646,91.30961,0.6560097,4.7109127,2.1551027,20.922895,19.256706,15.307397,48.606525,37.96987,20.43004,-10.384998,-20.948404,-13.452659,-16.869164,-10.654474,-8.367777,-1.4460481,-6.035468,-10.881421,-3.9009712,-3.8711975,-2.665091,-2.6655965,-0.98583186,-0.6635158
134.6,1.76575,7,2,11,0,100,137.33289,137.29114,135.33435,129.95245,130.56325,125.86633,124.38312,135.7992,138.22815,145.34895,123.256325,86.52236,73.37116,70.42048,67.05406,67.649605,59.405113,65.3899,50.267635,60.01547,70.24488,92.104485,106.8444,116.51237,7.6310716,27.882126,49.726562,59.794994,33.92444,26.223703,24.21021,-14.194081,-9.645817,-15.737321,-24.938387,-21.573301,-12.890378,-7.9084997,-5.453449,-6.097954,-2.035048,-11.108638,-3.9334772,-4.3756223,-0.43956155,-1.7983503,-0.8228708,-0.37133485
120.48,19.4105,8,2,11,0,100,117.92951,116.29218,110.62214,100.51969,108.43067,107.22862,123.21576,134.36769,140.29355,133.46988,107.224335,79.57736,61.708977,61.28316,60.72525,70.79481,67.45842,73.344864,70.517204,80.64498,99.08771,113.29452,113.14182,107.18145,30.052309,60.98152,81.82858,53.281567,41.513485,13.82272,-1.8559681,-1.0132194,-8.338705,-9.097895,-12.554726,-12.804343,-9.792416,-7.1340322,-11.991272,-6.2293935,-5.4685793,-10.706739,-11.442718,-9.074981,-2.6725001,-2.8287756,4.9947248,19.375803
112.17,44.15275,9,2,11,0,100,108.47113,100.59547,98.63181,91.7197,92.69381,96.74644,109.97402,106.55587,104.935,92.68558,72.59665,57.0682,48.83598,50.10091,49.108707,54.996784,61.649204,68.25659,79.92117,101.40815,111.62108,107.472046,100.648384,96.29798,36.416775,64.72721,35.84102,41.330154,21.576452,2.8124676,-3.859599,0.77296776,-2.6586494,-9.623688,-13.093167,-10.54755,-9.54033,-5.3149567,-9.443696,-5.611885,-5.272886,-13.681903,-10.212824,-9.883504,1.8290604,19.124945,25.481707,38.364906
93.09,64.14625,10,2,11,0,100,91.98914,91.611534,100.482544,100.144135,106.41578,116.64791,108.447205,103.50068,98.13054,76.38947,61.136864,53.35367,53.934185,50.403774,53.754738,55.769394,57.803394,63.048588,81.614,99.604355,97.845604,96.54684,93.70841,91.17305,58.041916,38.77434,-0.978091,25.810139,9.286756,-0.68225586,-3.1987696,-1.6125572,1.9012429,-7.7574124,-12.267378,-11.059465,-10.335229,-0.6605831,-5.841444,-5.2839956,0.68538237,-7.497778,-5.7769957,1.706362,22.889688,44.31881,56.460533,58.08819
89.7,61.77275,11,2,11,0,99,92.95404,94.21923,107.70939,108.1697,116.264465,110.37951,103.85759,100.97932,85.67044,65.487785,54.307293,47.85789,45.91665,45.62172,52.246525,54.737293,64.2464,78.90628,85.83031,90.881996,90.20717,82.39488,79.48215,86.74272,50.767147,32.28279,-0.26186782,6.854282,1.8258874,-11.032753,-5.7093897,-7.7521663,0.8315057,-4.0837336,-8.874547,-6.8025527,-9.440568,-3.759546,-7.282101,-8.86655,3.4756136,5.7388854,11.868281,21.739183,50.70369,72.78144,77.133255,64.31006
89.76,39.4675,12,2,11,0,96,97.06234,103.98554,120.37176,121.16254,111.95432,99.079216,90.76958,80.62481,65.822395,58.027477,50.284668,46.29056,44.08536,45.780582,53.730003,67.34663,81.58693,88.861984,85.256065,87.63352,82.000046,79.83234,77.68851,83.54159,17.141893,9.100585,-2.8145185,-13.81794,-5.4500837,-4.3022437,-9.373541,-10.61849,-4.6932216,-4.2997265,-8.835105,-5.335453,-9.04676,-3.2734923,-7.993992,0.038780563,11.410572,16.230371,32.165955,33.58501,58.06959,75.70731,60.956596,40.96499
97.78,13.14475,13,2,11,0,91,104.46264,113.75369,124.10735,125.495094,113.69802,90.7938,76.04527,56.682903,50.9239,56.306293,52.79109,49.741055,48.62538,51.505695,67.71069,86.82247,91.17699,88.61117,85.927704,88.569275,80.04417,79.86405,79.14258,89.961266,1.5761914,-4.687906,-9.922592,-13.326447,-13.776171,-3.9794133,-8.754556,-4.47074,-8.737173,-3.8122537,-12.427467,-6.2749996,-1.751571,-3.3996375,4.1925316,7.9227257,11.173385,23.720058,60.349358,56.36933,55.714287,63.551804,38.330067,14.696422
120.19,0.59025,14,2,11,0,72,126.24186,142.50064,150.83994,131.14803,113.30479,89.72446,73.4501,65.45094,60.84691,57.486626,61.028126,62.37756,68.52867,83.97177,110.19879,109.880325,111.49217,109.317215,95.23548,100.62942,97.734245,99.12397,98.444954,116.57521,-1.616123,-2.5856974,-3.971511,-4.929788,-5.834481,-4.6575,-5.890645,-1.0099615,-8.181433,-2.63508,-6.606797,-2.899097,4.9549437,8.887085,6.2825956,7.68789,20.8205,43.58971,63.14155,69.370255,48.840008,39.31526,8.263418,-1.5899458
154.98,0.121,15,2,11,0,99,167.93523,171.23215,151.46017,126.02271,99.69684,79.05263,70.17779,72.18405,71.55241,67.528564,68.00409,73.3238,93.69842,129.98027,129.51907,134.99301,122.26149,120.569565,109.597916,108.27312,103.916626,108.96088,118.19986,141.30206,-0.8959164,-3.3973608,-3.9414783,-2.7960243,-3.6939774,-7.837794,2.0350144,-6.9893565,-12.314493,-4.071762,-9.196422,-10.655951,-9.294999,1.9381412,2.5868492,5.6985574,32.512913,43.507812,39.066135,24.58056,7.874754,5.5323973,-0.7478926,-1.5478406
152.77,0.121,16,2,11,0,94,155.94315,145.80759,122.49971,97.72996,76.193344,64.539444,58.05114,60.63465,64.12466,64.29508,64.48097,67.94718,115.136925,136.56511,119.093315,120.03089,105.103,109.0417,100.168816,109.83823,111.987144,125.76707,134.95784,143.86652,-0.7358531,-2.4765046,-2.491981,-1.965315,0.3596788,-8.141345,-11.021095,-13.262217,-21.78178,-15.814301,-6.980342,-6.151372,2.4376426,14.763992,15.91237,23.485554,39.74869,25.351387,16.317299,15.615875,10.235158,5.676554,-0.7478926,-1.6345756
119.64,0.12,17,2,11,0,93,102.16241,85.48191,74.35001,71.7612,61.833237,52.598167,45.981915,47.660263,52.990623,56.692066,57.48371,90.93491,105.28485,110.585205,99.552765,98.62624,89.07981,89.921616,83.34634,96.5248,100.3157,113.66792,114.12796,107.70811,-0.8540144,-2.0955255,-2.1469703,-0.33424798,-1.7044287,-9.093714,-12.200111,-15.195605,-23.085087,-13.717829,-7.3286433,-2.017472,31.464592,43.969383,42.356922,58.051167,79.52239,56.041428,42.60754,26.310318,12.0513735,5.676554,-1.0989326,-1.6345756
99.25,0.1235,18,2,11,0,98,87.876175,78.75771,62.885166,52.80375,46.706352,41.249172,41.031902,43.654182,45.896244,57.288277,75.50216,94.98856,81.751434,82.51006,70.62502,72.465866,73.21814,76.02075,81.08924,84.20802,89.77651,94.271736,91.93799,88.58882,-0.996306,-1.9593887,-2.737698,-3.035458,-1.7591496,-9.545853,-14.472674,-17.771961,-20.212494,-17.625868,-15.588697,15.579784,25.884186,46.88526,71.43588,96.08976,97.87955,61.221264,45.856655,26.074944,12.004861,5.676554,-0.7478926,-1.6345756
76.33,0.1205,19,2,11,0,100,69.19915,60.30228,52.47473,43.509422,40.669594,36.7999,36.856266,35.561474,45.537277,54.483814,65.72919,63.9954,57.07764,60.43999,54.750492,52.8952,52.807095,56.549877,60.04197,76.142654,89.67361,81.64936,73.720795,67.42789,-1.489758,-2.8805795,-4.822861,-5.6057286,-3.3815477,-11.1030245,-13.202669,-17.35041,-24.061493,-27.439676,-6.4602427,32.492058,54.755913,87.477135,105.745224,113.285416,96.14261,55.75531,40.513065,25.111277,6.7783427,2.5934498,0.21319467,-1.4552463
62.39,0.11925,20,2,11,0,100,56.528625,50.889107,43.67703,38.81961,33.499157,30.238525,30.094501,37.29412,48.460407,56.135307,56.219936,50.399933,48.38758,49.25763,44.91267,38.948193,43.070507,60.316162,60.911385,70.7853,67.17061,65.73237,60.62628,56.62777,-1.489758,-3.2077088,-4.938232,-6.7415643,-4.433105,-9.645647,-15.806588,-18.69135,-19.640282,15.869541,30.574326,83.19289,81.80373,111.55985,122.94919,113.338104,94.986435,52.162647,25.019667,5.4222183,-1.123383,-1.129868,0.21319467,-1.4552463
55.38,0.11825,21,2,11,0,94,55.02191,49.775284,41.730797,37.055763,31.439417,32.304703,35.628014,47.744328,59.132023,56.807777,50.949368,47.78047,42.081738,39.106827,41.51492,51.727978,51.754593,70.85794,71.349106,61.33816,58.35247,56.171234,53.65735,50.600056,-0.7358531,-2.0955255,-2.3201823,-3.0965705,-1.7788658,-7.7724686,-14.9829,-2.011303,20.113203,35.588398,97.3974,120.30502,90.97011,122.31336,123.243935,95.650696,74.05904,35.18626,10.038775,-3.8535955,-4.884403,-2.0186036,-0.9333552,-1.6345756
47.93,0.1195,22,2,11,0,82,48.644814,46.564335,40.06215,35.99656,35.216053,43.475147,59.207245,67.94525,59.266136,57.542774,52.09368,46.569958,38.48995,40.374687,48.846302,58.56704,70.914116,76.63102,61.893787,54.798435,51.900337,50.698303,42.735744,43.727543,-0.8525617,-1.4376144,-1.532915,1.6001209,6.5474205,9.144915,21.248938,40.338413,70.19769,119.516,182.94003,140.73396,132.682,156.77364,119.22349,51.77144,31.655264,0.8080652,-11.063773,-7.489463,-5.5856824,-3.0531554,-1.9531913,-2.224784
48.48,0.12,23,2,11,0,54,48.948093,47.584732,43.809845,47.95775,55.360294,71.270874,76.308876,74.29438,61.488335,58.4708,53.189167,49.800434,42.06584,56.901836,70.35722,75.209946,82.791534,82.37326,60.12689,54.202614,47.79129,41.987038,40.130066,43.39206,-0.56455547,-1.1618515,-1.9100839,-0.37084475,10.065636,13.855239,38.487614,95.13196,135.82787,199.74016,225.39706,169.27568,117.382835,91.87425,46.06694,-6.1986775,-8.362585,-6.6987214,-14.838468,-8.4221325,-5.741213,-3.4272623,-2.5479407,-2.272473
46.25,0.119,0,3,11,0,77,45.06761,41.759308,35.973515,36.70271,53.98974,86.29948,81.4111,78.948296,68.92483,60.657627,60.17696,68.133156,64.86794,77.867966,83.69723,79.07636,76.4262,67.81279,51.32607,45.769547,35.664764,36.494076,33.87964,38.55671,2.3537362,2.2633016,6.2574744,10.300608,22.966757,29.620392,61.44096,167.86668,210.20667,210.60173,201.78423,191.16602,152.68858,102.801735,44.53185,19.899817,-2.8132215,-10.899196,-4.673898,-5.4319935,-5.0071607,-5.4413915,-3.6294463,-1.4554851
43.6,0.1195,1,3,11,0,87,42.878597,43.70091,47.400425,63.28815,80.83261,85.62131,85.014015,75.92268,64.9852,57.34139,61.425484,61.50036,65.71365,75.03097,80.15608,76.728485,75.71784,59.72941,46.969677,36.34389,31.873362,36.573868,34.025154,40.849186,2.422486,2.5391479,9.064387,24.982859,43.48812,86.472725,107.336815,190.3086,217.51086,217.99654,178.80522,153.18108,75.73655,33.90259,6.879887,-6.792623,-14.406934,-13.285683,-5.576451,-4.581328,-3.8539314,-3.299294,-2.570111,-0.5396424
40.46,0.12025,2,3,11,0,94,45.16647,55.220158,70.986694,81.60053,74.766594,75.11284,71.641014,64.96976,60.573437,52.525856,54.58425,58.92087,68.19874,70.99994,68.541794,66.11006,58.26992,47.042694,33.08073,29.84501,31.255,36.317738,35.0383,38.96877,2.422486,5.112688,14.88354,43.279816,67.80547,104.92547,138.34956,198.55296,222.2439,222.2665,122.08557,80.155,7.514057,-0.5435787,-10.455063,-11.862514,-14.303027,-13.961782,-5.706821,-4.7761946,-3.8539314,-3.097617,-1.8873775,-0.23329018
38.37,0.12425,3,3,11,0,100,51.32644,63.526104,74.71498,75.46258,61.458504,55.757378,55.92679,47.781063,46.671852,45.52932,49.953003,52.552055,64.15924,67.11793,51.66204,41.709614,34.9642,27.045588,25.603746,27.886618,27.657028,32.666508,32.759148,34.519596,0.3738172,5.71334,11.079379,35.529713,56.479206,78.3322,117.515305,146.13823,148.52454,113.19184,83.9825,14.124346,-18.010878,-12.04144,-10.840469,-7.3100944,-11.508716,-13.6002445,-4.8995333,-3.65401,-2.0851855,-1.6953723,0.23693922,-0.13591747
36.22,0.12775,4,3,11,0,100,49.120464,62.20482,59.95567,54.86237,41.535744,38.955532,41.080345,35.34383,35.47065,38.901413,47.512833,52.634853,54.98939,41.483734,30.563557,25.107298,22.623978,17.527048,15.7023945,20.14922,19.79523,27.80377,30.367634,35.67519,0.58580637,6.7122703,11.079379,35.341858,52.57983,65.509476,100.12988,103.60032,79.779564,63.331833,13.461253,-5.679057,-22.752926,-11.289935,-8.539831,-6.3964343,-10.60456,-13.6002445,-4.8995333,-3.65401,-2.3422894,-1.8180721,0.23693922,-0.13591747
41.95,0.13175,5,3,11,0,85,53.356712,49.80439,46.98715,45.391884,37.798306,35.817642,33.597977,35.750343,38.1263,44.196228,52.324226,48.24005,35.951088,31.354216,21.688938,18.33249,13.102985,14.116492,11.9976425,15.729552,18.21421,28.072023,32.836582,46.70702,3.7668035,11.644989,26.53196,48.133137,62.652493,73.79051,106.61521,87.392494,74.35694,35.443966,4.557581,-1.2445145,-2.4267025,-3.46141,-6.456993,-8.40655,-13.182574,-12.878223,-4.3504696,-4.7843857,-4.111038,-3.8559954,-2.9086866,-0.45812568
49.18,0.141,6,3,11,0,86,53.34976,51.158684,46.26754,39.466923,37.86838,39.279057,41.727554,44.719917,53.15487,53.103138,51.11429,44.63579,32.815968,23.13343,19.39191,20.441063,17.707043,16.43291,16.62626,19.353981,23.140476,32.099697,44.643753,55.30708,3.7668035,9.419913,13.271486,25.374153,37.053833,50.977802,72.84439,50.948338,44.372894,8.452579,-1.4124782,0.14734401,-0.67228806,-3.2316647,-6.1732025,-7.1257677,-12.156654,-12.312447,-4.3504696,-4.6023674,-4.111038,-3.5571392,-2.5730155,-0.20956685
50.49,1.79075,7,3,11,0,96,51.09023,48.78071,48.934204,44.087925,39.182774,39.784252,43.545742,50.91739,59.854107,57.021866,50.337673,37.661972,26.695683,22.976868,22.408775,23.620674,22.535334,27.383677,22.481907,29.522013,33.843807,48.730198,53.366997,59.423744,12.57842,41.552277,62.187435,73.554306,70.50986,87.17719,23.041855,-3.8023777,-1.8886635,-6.6639037,-16.461397,-7.3467565,-5.6105227,0.68878454,-1.7956971,-3.324342,-11.0764675,-14.947656,-4.741125,-4.3053975,-1.7680888,-2.1916974,-1.8576682,0.08734091
44.83,15.3605,8,3,11,0,100,45.07631,40.3474,39.67686,31.855717,31.257433,34.37777,42.760418,46.856983,47.97524,48.66957,37.90596,26.670319,14.553865,13.470164,17.083023,16.654463,17.598139,20.061676,23.34368,30.813158,39.139114,48.60755,48.87108,53.028206,30.052309,61.136623,80.2994,50.838814,37.827053,12.0720825,-8.519593,-0.9105216,-2.923749,-3.2332451,-9.320378,-9.310798,-9.153539,-5.00961,-8.009697,-5.507378,-8.024031,-10.9422655,-11.540601,-8.33559,-1.9019014,0.42569706,5.7670016,23.277939
42.73,27.78625,9,3,11,0,100,41.42891,36.155003,33.190647,28.665546,32.507534,39.313934,42.178898,39.29879,36.751026,34.78071,28.58484,20.15385,10.695492,10.834642,12.028879,13.389983,13.853912,19.01609,24.51796,37.45484,41.222466,42.974346,44.384293,45.619507,37.77783,64.470795,31.20987,37.65138,19.006716,5.3407454,-3.5748208,-0.46812493,1.5736259,-3.9315472,-10.018831,-7.738861,-8.642862,-4.081275,-9.500289,-8.01198,-12.695107,-14.820375,-11.800083,-9.144114,3.4282727,17.237497,25.169815,41.40696
41.42,36.5695,10,3,11,0,100,37.02014,33.98837,34.829556,34.196377,40.48421,47.285213,41.629765,36.098328,33.85183,29.051767,20.952415,15.715781,10.974679,10.2996025,11.073526,13.057697,16.743174,27.081806,34.978504,46.75332,40.43376,41.917973,41.512005,43.06541,63.96935,32.285183,-6.407137,15.134134,5.982066,3.599071,-1.1419246,-0.10079059,6.321426,-1.4088311,-9.412451,-7.9373403,-9.021017,-3.946867,-4.4452567,-5.0634327,-2.060521,-9.998593,-10.447993,-6.3222094,14.580713,36.43648,56.564518,66.77744
39.96,29.8495,11,3,11,0,100,36.509964,37.70714,39.13768,46.55531,48.16931,45.07268,37.153553,27.032389,27.1881,19.048552,15.646293,11.594507,9.764379,8.854508,12.360659,19.298063,25.27807,38.358467,46.2152,45.739037,39.484806,39.97621,39.996326,41.66596,43.481174,12.1953125,-10.607279,-5.241183,-4.1685576,-5.2796135,-3.596351,-2.443309,7.2752814,-1.6816089,-9.412451,-8.646683,-9.021017,0.5497993,-2.4606898,-4.8665056,2.019653,3.5320477,2.3652012,21.980293,37.833958,44.988407,69.68853,62.495716
38.45,16.42825,12,3,11,0,100,38.68812,41.776203,49.426933,54.099583,48.094017,41.358395,32.168114,22.604614,19.927164,13.437394,12.9674015,7.8146877,4.688683,6.3750114,14.636065,26.720974,37.98091,47.85531,44.195038,44.44374,39.078438,38.327404,37.35232,39.62978,9.894778,-1.0738707,-13.286251,-28.017155,-15.096889,-5.7284503,-3.678332,-3.0136473,2.691943,-4.5678926,-9.412451,-8.272211,-9.021017,-3.3753145,-3.4397528,-3.9362705,8.002538,3.9514923,17.60136,17.212284,33.96836,50.173367,42.881657,39.417137
39.59,3.6015,13,3,11,0,100,43.149525,49.384525,53.52851,52.243694,44.388588,31.25594,24.85583,19.191826,16.339321,14.588196,11.149624,8.01328,4.328613,7.958305,24.27013,36.58608,44.43289,45.594437,41.452274,40.053036,34.20847,33.1849,34.707798,40.785137,-1.6598619,-8.198203,-22.065374,-21.960625,-20.53438,-9.175342,-3.9086492,-3.6796858,-3.435861,-5.3993,-10.456461,-9.954747,-9.081819,-4.481373,-10.613918,-1.9047018,-4.4592013,7.5136113,27.643328,34.726814,38.138374,32.41377,20.981297,11.719786
39.2,0.406,14,3,11,0,100,45.721886,51.295456,52.806213,42.38498,29.188314,23.698092,20.68345,15.138695,15.482892,11.633208,9.314806,6.527065,4.9573135,19.822529,32.001667,41.137257,44.552013,45.594437,42.440044,35.78613,31.887678,30.70951,38.044956,45.37817,-0.99919033,-2.9026606,-9.92437,-7.7732677,-21.318447,-8.565554,-3.9295356,-5.23414,-4.8499465,-9.853649,-13.675544,-4.874614,-5.921781,-1.4117353,4.699988,2.4634297,18.756573,33.27221,46.25909,28.725918,37.451553,20.08417,2.8778396,-0.30059412
40.53,0.12575,15,3,11,0,100,47.998245,50.54932,36.585125,27.176994,19.505377,16.409508,11.971011,10.395273,11.59418,10.387343,11.2811,12.699079,26.632505,44.22502,43.99686,49.932377,46.98145,46.787834,41.743637,37.58137,32.021267,34.78185,44.34153,53.6725,-1.489758,-4.6922717,-5.7744555,-2.6117346,0.5890006,-2.930703,-2.606816,-2.8705666,-6.239554,-4.8040185,-8.396545,-11.913922,-14.296341,4.7152877,8.722833,4.889899,4.7298775,18.11918,11.06803,7.8520513,4.168207,7.287391,1.6068779,-0.7107246
41.8,0.12425,16,3,11,0,100,43.149174,36.541523,25.336323,22.390285,15.577254,8.395179,6.256395,3.7557068,8.127089,9.669774,9.665178,12.782088,41.457302,47.227627,45.680027,40.031166,34.17965,34.414307,32.09822,34.384354,32.73668,37.996113,46.932747,56.659485,-1.489758,-4.6922717,-5.7744555,-3.0515208,4.24675,-2.0465682,-3.1076934,-13.523747,-13.215519,-14.085953,-13.251563,-14.879798,-14.65155,13.609966,30.389547,8.824295,5.4152155,14.781188,10.235967,15.888678,10.245141,7.3724437,1.6068779,-0.7107246
41.23,0.11975,17,3,11,0,100,36.26544,28.859087,22.523561,15.130311,10.561355,7.8150287,6.661296,7.36962,11.510708,11.036019,10.34522,31.218563,32.08494,38.02909,36.664654,29.84102,25.479982,26.415144,28.24911,34.452682,33.384205,37.548534,47.68476,49.439617,-1.489758,-4.0058427,-3.2171283,-3.0515208,3.7619545,-2.0465682,-4.032382,-15.544508,-13.046753,-12.861752,-14.70607,-11.256644,10.412415,40.568512,47.25819,28.419537,36.97513,42.645184,32.548923,22.886295,12.061357,7.3724437,1.6068779,-0.7107246
37.83,0.118,18,3,11,0,100,33.068012,27.138176,21.856506,14.9088745,8.82356,6.3543105,6.1428123,4.0591807,6.4317293,13.049556,28.077852,33.434696,22.184683,26.065939,22.611073,22.769413,18.668346,18.866316,17.691944,23.383299,30.773218,38.729755,43.5746,42.67207,-1.489758,-3.2057588,-3.2171283,-3.0515208,3.324064,-2.185733,-6.0097413,-14.816241,-12.83358,-14.024218,-16.954174,12.37938,28.312414,37.00102,67.682,55.87103,47.29247,38.980824,30.155764,19.177004,12.061357,7.3724437,1.6068779,-0.7107246
31.45,0.12075,19,3,11,0,100,29.562569,23.53298,18.297935,13.917704,7.819679,5.247317,3.1375282,5.0228596,14.068014,24.29479,33.71144,31.255934,20.640184,26.060192,22.656837,19.91668,16.763947,16.965122,16.269276,29.125433,36.32967,38.612663,37.182835,36.799763,-1.489758,-3.2057588,-3.2171283,-3.3717568,3.2682734,-2.4491441,-7.431075,-17.983164,-13.601194,-16.680248,-2.8507488,26.05824,40.935635,75.09931,93.44061,58.05947,46.30184,39.90384,30.155764,18.463612,6.834838,3.1557615,1.4214156,-0.7107246
19.06,0.121,20,3,11,0,100,18.032614,13.743271,9.975075,4.698655,1.2049971,-2.0701892,1.8794216,11.274784,19.929005,31.277143,29.513426,23.566273,15.88575,16.109726,13.494631,12.506388,11.898599,23.893473,29.943098,37.050102,40.41364,37.893776,33.23126,25.9678,-1.489758,-3.2057588,-3.2171283,-3.591253,1.5206896,-5.3295617,-8.044659,-17.462479,-12.896807,12.969227,29.882654,82.243904,78.4803,86.381386,94.41469,62.69963,45.457336,40.601475,21.058802,4.8961797,-1.0668896,-0.32788584,1.4214156,-0.7107246
8.01,0.1235,21,3,11,0,100,8.6048765,6.843882,4.6552978,-0.6888121,-1.774291,-1.8328983,8.4436035,16.177013,23.552769,27.600769,24.77102,21.817451,14.896817,16.721827,17.531498,19.660902,14.338168,26.983051,24.526464,29.587055,28.492214,27.58401,25.550186,19.212294,-1.489758,-3.2057588,-3.2171283,-3.591253,1.567452,-5.1719184,-7.431075,-3.5434408,28.154247,27.51302,95.96189,113.07553,99.54075,100.2412,92.68512,49.90793,24.079815,20.096724,10.2576275,-4.554722,-4.8744206,-0.32788584,1.4214156,-0.7107246
5.02,0.1295,22,3,11,0,100,6.018967,3.9254706,2.7706938,-1.7409242,-1.5748087,6.7470493,19.808725,28.47435,24.937485,24.494654,22.561115,17.440695,11.46741,12.026995,14.373448,19.151724,21.73144,33.47207,25.729998,26.466496,24.2395,24.03272,17.928846,14.163708,-1.489758,-3.2057588,-3.2171283,-3.591253,1.567452,-1.9370815,10.7945595,13.82899,32.314644,74.205956,161.58417,128.37608,100.06041,90.03836,52.220314,9.0650015,-12.78343,-15.833991,-12.391262,-8.501151,-5.5944004,-0.32788584,1.4214156,-0.7107246
7.8,0.13025,23,3,11,0,100,6.8965425,5.3105035,5.2881007,4.9052134,12.999242,25.776684,31.542412,24.478577,22.926777,22.350039,22.78624,19.642702,13.002112,21.690592,27.815231,35.222977,32.14007,32.994194,19.382883,20.477175,16.305567,16.50969,16.282137,18.713871,-1.489758,-3.2057588,-3.2171283,-3.0515208,7.4358563,15.5253105,28.715782,57.367203,90.82982,125.31631,164.5313,132.36266,109.63551,64.91748,34.59341,-18.03207,-30.67082,-22.547703,-16.050566,-8.409753,-5.5944004,-0.32788584,1.4214156,-0.7107246
